formid,Type of Financial Product/Service Accessed,2  Did your cooperative facilitate access to this (____) financial Product/Service?,Date,4  Has your cooperative ever given you access to the following business development support services? | None,4  Has your cooperative ever given you access to the following business development support services? | Training_in_microenterprise_management,4  Has your cooperative ever given you access to the following business development support services? | Preparing_bankable_business_plans,4  Has your cooperative ever given you access to the following business development support services? | Business_planning_and_strategy,4  Has your cooperative ever given you access to the following business development support services? | Export_assistance,4  Has your cooperative ever given you access to the following business development support services? | Financial_management,4  Has your cooperative ever given you access to the following business development support services? | Marketing_and_advertising,4  Has your cooperative ever given you access to the following business development support services? | Personnel_administration,4  Has your cooperative ever given you access to the following business development support services? | Sales_and_customer_service,4  Has your cooperative ever given you access to the following business development support services? | Others,4  Has your cooperative ever given you access to the following business development support services? | extra,5  Has your cooperative ever facilitated access to market opportunities for its members?,Comm_Partner_ID,State,Cooperative_ID,username
b8339b4e-3016-48c1-86a5-2e371de639a6,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
f4c3bd27-cab4-42b3-9577-19a3f6402eb3,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
09698f93-7d4d-4bf1-a2c3-6e322f150604,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
e58ec183-5aee-4229-bbe1-af2633b1e833,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
68c0434f-ecb3-49a1-a08a-781431ced840,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
bcec6875-8009-412a-b9ae-5079aa96154f,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
2fd4730a-2372-4f40-a2b8-bf5964920757,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
755173b8-164d-4938-a4a8-d26cdaf9ce3a,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
a4140f22-d440-48ce-8cd0-ffbfec723e7d,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
b1f1b5c3-6aa8-4040-bb94-6f634a6180cf,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
8d24bf0b-6f8d-4e43-9dae-ac666fb0e6fb,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
4f02584f-1d01-4612-9747-bf2c819125ef,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
75fd7d71-cf9c-4b4c-8e08-fa03bea4b0a6,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
2432dbda-05d2-445e-aa4f-35fb29e32f55,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
e8759b60-05c3-43a3-9b44-708ffb707d7b,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
553a4450-0a15-4d28-8274-05f3afb807dd,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
099e1d40-4618-4dfa-94dc-94400b136d5d,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
98a80f1f-4b8c-48a1-947d-bcca9e9e57aa,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
3189ee1a-7f07-42b3-87e3-bbf144d0c30e,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
074f745d-78dc-4613-b071-7c32fbd0e9c7,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
1a1d4f89-6c97-4cf8-bef2-5288120c384c,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
e695d860-5f93-4407-8be9-55cae0976c21,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
81291826-ac46-40be-9eb6-ebffa5daeb95,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
86185f3d-13b7-4b68-abe1-31890e24d9f4,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
b73dd88b-1e38-49ba-bc9c-824c2374fd07,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
686d3cac-22fc-4f24-8a33-4c3e37cf0d33,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
891a1b23-23db-4e26-9850-02ef49fdd463,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
238128c8-8b25-4bb3-9f95-1d56196f9cd5,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
feb14d4f-7b77-4761-92f3-a6f7d2e49aaa,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
a29d6965-8a5c-4a1f-b0e6-700b07267b37,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk02
febc3d38-98cf-4907-aa07-feb85277175a,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
80138dcc-00d3-4373-80c8-2322e2b0e74e,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
621701e6-8ffd-4836-9f1c-95c5888a614b,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
3904d120-0503-4abd-8431-82ee6f7360a1,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk03
d492629e-e2ce-47bd-a5de-e26a0a2658fe,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
2b4bbe84-0dc2-4ad0-8e68-21f85255d740,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk03
f49998f8-aa72-430b-9dd8-c71e82effa94,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
bb1c8d4a-0c39-47e1-803c-b2b0c3347641,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk03
f8d3539f-7846-4e0f-8940-b9b96e6e6833,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
6de46adf-e143-48fa-b759-341b5f9c7f09,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
2795096e-39fc-40f1-bbfe-86d3d1c65e43,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
8408f516-d3ba-409b-9ce1-d9a0a762fbc2,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
45eb05e5-b669-48ea-8702-4c0c30a3f992,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
e1e0b74e-fa3f-42a4-80f6-77b599493ce5,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
21ead651-4f48-4c10-bd12-0f6e73b6419f,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
3293a140-da38-4cb4-b0e3-1e452d1d34c4,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
d6f8ae19-166f-450e-8fa2-751afc593059,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
5de8f3ec-23c1-41c2-ad8b-08cfb06b3480,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
fc27cd3b-6fab-484b-bf5c-534fde29f8cd,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
739cc18e-f6a6-488f-ae7a-6ef7a24d3756,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk03
945ca09f-e64e-4dde-9d9a-e5f7637f2b34,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk03
a1cfece9-8d93-4a84-a98d-061feb979370,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk03
c150697b-525a-4feb-a968-38f46c877ba8,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk03
2447273b-bf00-4d51-8d88-3cb2315fc3e8,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk03
e5653d0f-0442-491a-987d-f5dc89ea78f4,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk03
0f380a8d-46f5-4d89-9a1b-4cf0c238c255,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk03
0a005839-9be1-45ed-86a9-58de30197a39,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk03
b5899690-78f4-40fa-9b8c-8305a439fc61,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk03
7ec8f671-fd46-4d32-bce2-9894ad24ef30,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk03
91599bcc-76c0-454e-8ba1-5a6b02d10800,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk03
b3c14c02-4311-4e8f-8aba-1368d41e6550,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk03
134f6c4b-68a2-4f9d-afe3-5e7bc4f55e40,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk03
cb74c566-ba0c-4282-9063-5ea8ae663521,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk03
fe8177bd-7447-4070-b05f-ec9473fd1f3b,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk03
aad2037e-7e49-490a-add2-0ea1ad4d555f,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk03
935db411-e3d5-4754-9901-4fda91fe7efc,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk03
8f4464c3-e5bd-4f74-8192-48144fdcd59e,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
331c5002-c427-4519-8e98-9bbd63a2fa49,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
0f6503af-81e8-4eee-8158-740dc92f9e35,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
f3c2ff20-c4d7-404e-b9db-9973ffce7547,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
4380fec7-dafa-4f14-8c5d-fdd603690c29,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
8919e0e8-5cb3-448b-b328-8d4363551ab9,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
c4d533ab-2a27-4f3e-946e-c87184481b57,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
e5958e89-310e-4ee9-a30f-90f780c86a65,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
e47efc56-a230-4ffb-89c4-2d2b0621c634,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
567cdf50-05a1-4d42-80f4-e8d249d9bc76,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
7c6bc2b6-70e8-4516-acf8-053ff64460e1,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
b9e15e5f-e869-47b6-a013-be9f33e21535,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
c69aa1ac-fe99-4e3e-bba1-cbd37111772b,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
78a9abf5-9a41-43ab-80f2-c4aa56c4e647,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
eec00810-bf79-4ec9-b749-8455e240b860,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
3dc1d625-8a79-4e13-9b40-1c4a5354b6a4,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
a8993fe4-189e-4481-99cc-16e439ee99ba,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
5ccad489-46ce-4503-8653-8af72291ef11,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
e4b85bd5-8570-424b-b107-b158220c22aa,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
22d16410-1c9d-422a-b9c4-098da713ec70,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
93957efe-6b0e-4d62-80d2-3eb49bf96694,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
57bd20a6-b377-49b1-aac6-46c58e56787d,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
daf8d2cb-8ec2-445c-9d63-d5deaf8fefd7,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
88b6f327-1b83-40d1-a6c3-dea465c71359,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
d62fb35f-0202-482b-a1ab-54fef1502eb5,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
d3a78008-6012-4d84-be15-b5838b715b24,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
8b905d3c-c104-48e6-8b26-f5f7b272c3ba,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
c37db058-53d7-44a3-922a-50723f01f563,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
6784383d-bb11-4430-a5bd-28dd6a84b129,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
f18782bc-b6a6-4110-bc81-ca47cb058750,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
e52c22ac-a8fe-4aa9-840d-5c91998cbe15,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
02cc38a5-cda0-4baa-bc78-157deb569755,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
499db7b1-e8c3-4773-a3b0-84f49e4b97ae,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
5cacf0d0-bf2a-419d-992a-51539d98b741,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
2f6db075-be90-4bb4-944b-d307f45e2b95,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
a5fd0bc9-3acd-4f92-adf9-7f47546b96c0,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
33967be3-a81b-4c6f-b267-6c0a260a520c,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
9d2fed15-b679-4ea9-a1e9-a17bb64dca39,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
8c215ab6-673e-4050-911b-f15209ef961a,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
bdf15b87-69c5-4b3a-82f5-8a02de6bb63b,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
168ec043-0557-441b-8b70-abf4467a0cc0,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
e4424db0-1ddd-4046-8218-0b38610965b1,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
72a81d04-802a-4fff-a6e8-7e6a2f909980,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
89ebe944-e613-43c4-bc71-8b2a1d432548,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
837c934e-82fc-4477-a597-c170519790c4,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
a38d9ca2-66f5-4552-aadf-1f6cb4066fa4,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
3db3a93f-2668-43c0-85d2-1029006bb662,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
517d1268-1c73-4f6c-abe5-f1703a5a45f4,Deposit_Account,Yes,2024-08-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
56740a0b-bc4d-41ce-82fb-a70db3874fda,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
59ae6b12-5b3d-4d20-a88d-8d882e7db1da,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
8354ac0f-6f67-4c8f-a34c-87388c7136ce,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
825c1e86-6e04-4ffb-a784-4f4ef3f57b05,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
9fe0aaa2-187e-4fab-9939-5307f1d0d361,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
d18cea09-0239-4e65-99e9-ba56ac53c7ef,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk04
516b2501-fdfa-402a-a59e-b2509dd92e90,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,,1,,,Yes,,Gombe,,sha01
ecba9652-0f70-43fc-bd3f-00a8e45f6a80,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
d38fb755-fbc6-4e82-9459-ba5d4e6b373e,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
0570e9ff-8159-46c3-a21e-5a7d82ee57af,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
ba9c9d73-4d89-46a2-ab5d-7635745b274d,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
4b627413-7c9f-4c62-87ea-22f18ee8e04f,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
08f36936-4b25-4cdb-9dd8-fd19336faecf,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
e6a79f93-5b77-4527-ba69-2f52cd2c39ad,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
5bf4b301-cf6f-4f10-bd4d-d4f09aeefbc9,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
293b6e9f-2e6f-4597-8149-a03867846849,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
c28d81c6-5598-4b78-91a2-a9f2728a9c36,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
24a2b803-7e21-43ee-9745-c1e019440aca,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
17a3f998-2c5b-47e9-8649-f19c9b4cda49,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
384be5eb-2dcf-431b-8055-677556068516,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
96258b43-1c3a-4a2f-b896-5da26eb8adb6,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
0757a5ef-c5f8-40ab-bc29-35cd0cfebf12,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
b4ad7f55-fae0-4a93-9ee7-b66350a744c3,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
222bc280-90ab-46c2-a639-6d1cea875d4d,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
92e6acc8-14d5-4f1c-8500-38c8665e8800,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
90912647-3c08-472c-bba1-372f59732007,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
e0931ccc-ab85-4f66-929a-247cef1bc53f,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
978098fb-6e16-4459-a993-49a0c239ad40,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
4f41d711-91a7-495b-95fc-aed71de40671,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
e6a33923-2b23-44d9-a492-764a08f39739,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
9fe01344-cf08-4d4f-9a4a-058db7a615ff,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
5231405a-c6d9-4066-af34-3b141bd141df,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
8852dc07-3bda-4808-90c9-5de9ddbaca48,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
d5117d2a-39d0-464d-a30e-266868c950a1,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
b7e6ba8e-ff0e-4521-8949-2f1e3c7247b7,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
d185fe0b-4064-4916-be9c-0feee8330bac,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
62bdc413-8125-4904-93d7-9e7b8d8d1e48,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk05
d30c3c3f-819a-4e39-8d3a-71b3bbcf48a9,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk06
49428977-cfec-4393-9bca-167c296139c1,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk06
fc11d55e-5a7d-41c0-bbd1-1bb78410bf42,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk06
be67809d-fcee-4135-97fb-2f4e8edf3115,Deposit_Account,Yes,2024-06-23,,1,1,1,,1,1,1,1,,,Yes,,Jigawa,,tau23
8ea65c29-e628-49f0-8428-88d4978771b4,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Jigawa,,tau23
92b497d8-3ab9-4918-b952-5c7a018e8a28,Deposit_Account,Yes,2024-06-23,,1,1,1,,1,1,1,1,,,Yes,,Jigawa,,tau23
12e0dd8a-f37a-4145-9b7f-ad8a7a6a8c9b,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk06
3c8aeba5-35b6-4d3e-ba73-28f0358411a4,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk06
a1f5f570-71a6-444f-8cf9-82115dbe07f5,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk06
586da338-7b76-42b1-8f78-77adf011ef2a,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk06
5f425e25-0d04-4067-a172-ce3c8d9e0de2,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk06
191942d1-3b87-45b1-a154-6dd4ac87cd84,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk06
0cb473a3-2d30-41c0-b722-6c4c9cca14e2,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk06
8226ace2-073f-41de-851e-bd8435cf7ea4,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk06
20c22870-7b0e-42ba-9691-ccec5cfc4ead,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk06
70079957-b588-4ba7-80a8-abdb6c099b22,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk06
c447235b-3904-41ef-8f58-bf1802e088bd,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk06
19d3c56d-e116-49f5-a83a-451ba7e6b1e2,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk06
0fcb50dd-5c4d-4f79-8134-dd19cf4048b7,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk06
7d12d360-12c8-4cf8-bbd7-905047a305ef,Deposit_Account,Yes,2024-07-23,,1,1,1,,1,1,1,1,,,Yes,,Gombe,,akk06
