formid,CommPartnerMaritalStatus,Stateofresidence,CommPartnerHouseHoldStatus,Cooperative_unique_ID,IDP_classification,implementing_Partner,Comm_Partners_Age_group,Sex_and_AgeGroup,disability_classification,Beneficiaryuniqueid,completed_time,started_time,username,received_on,CommPartnerPovertyClass
35a79ca7-33aa-4f56-a62a-f435cad6aa4d,Separated,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Tud3XPH5L27,24/06/2024 07:52,24/06/2024 07:45,tun17,24/06/2024 09:02,N/A
2deed613-9ec6-4937-867e-ab0f72fcc6cf,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TudF2N3GR18,24/06/2024 07:55,24/06/2024 07:52,tun17,24/06/2024 09:02,N/A
d2c3d984-9c8b-4655-ab40-1533ce8ae012,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TudYU52NJ23,24/06/2024 07:58,24/06/2024 07:55,tun17,24/06/2024 09:02,N/A
34342f0a-7d36-41bf-a947-f2de3ca52b7a,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Tud1XIO9648,24/06/2024 08:13,24/06/2024 08:04,tun17,24/06/2024 09:02,N/A
96e57f7a-e4d9-4399-9a82-d6974bf4dc98,Single,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TudFGN52P42,24/06/2024 08:26,24/06/2024 08:13,tun17,24/06/2024 09:02,N/A
17809443-3c2a-4ae1-94d8-fc7bc248348e,Married,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TudWS21CC46,24/06/2024 08:30,24/06/2024 08:26,tun17,24/06/2024 09:03,N/A
d448a98a-3098-4b47-a916-87239670f74b,Single,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TudAS876116,24/06/2024 08:33,24/06/2024 08:30,tun17,24/06/2024 09:03,N/A
2b4c7095-f29c-477a-9ee4-4ebaeaf0d801,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TudHFIJHR35,24/06/2024 08:36,24/06/2024 08:33,tun17,24/06/2024 09:03,N/A
8fe024e7-b0cb-4377-8cc6-6f8a8ebc2d3a,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TudIU6TPR16,24/06/2024 08:42,24/06/2024 08:36,tun17,24/06/2024 09:03,N/A
4300556f-9dbf-4712-9868-f9851d6fd88b,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TudBHH68Q35,24/06/2024 08:45,24/06/2024 08:42,tun17,24/06/2024 09:03,N/A
9cd87277-5d16-41b1-be5f-1378016c46c8,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TudI5UMPL02,24/06/2024 08:50,24/06/2024 08:45,tun17,24/06/2024 09:03,N/A
076e3723-74c0-4f43-8cd1-ccd7100807f1,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Tud8UR08O23,24/06/2024 08:55,24/06/2024 08:51,tun17,24/06/2024 09:03,N/A
ba19ed23-7356-4e76-994f-aea9c6ea15c0,Married,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TudIOQ5ZW36,24/06/2024 09:01,24/06/2024 08:55,tun17,24/06/2024 09:03,N/A
69b1c94e-ce1c-4af4-8436-af737352a9bd,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,WarXTJ5WU00,24/06/2024 09:03,24/06/2024 08:59,war04,24/06/2024 09:03,N/A
8322fc04-13b1-4e6a-aeaa-1ae9bfea75fe,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,AlkH3K2E738,24/06/2024 09:03,24/06/2024 09:00,alk02,24/06/2024 09:03,N/A
2583e5f9-dd39-4df6-b053-df9d3d5be5a6,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,WarBUP3F043,24/06/2024 09:06,24/06/2024 09:02,war04,24/06/2024 09:07,N/A
f0341e92-3add-4286-afd3-dd0d42d95d35,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TofK776BG45,24/06/2024 07:54,24/06/2024 07:48,bag01,24/06/2024 09:07,N/A
25ffacea-be91-4ca6-9092-5b4b42834efa,Married,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TofN08E1234,24/06/2024 08:01,24/06/2024 07:54,bag01,24/06/2024 09:07,N/A
3d0d9459-08d9-4f5c-bd58-7abce6824096,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Alk165HBD18,24/06/2024 09:07,24/06/2024 09:03,alk02,24/06/2024 09:07,N/A
2b86cfc1-2b31-4b23-9916-2e9a23d3d596,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,WarQU562V25,24/06/2024 09:07,24/06/2024 09:04,war04,24/06/2024 09:07,N/A
8d75afa8-089a-4644-a925-f929518b9425,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TofVODL3803,24/06/2024 09:00,24/06/2024 07:43,bag01,24/06/2024 09:07,N/A
f2bfd356-a0fe-4028-8af0-49a12ebcb860,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TofCV3YSM22,24/06/2024 09:07,24/06/2024 09:01,bag01,24/06/2024 09:07,N/A
af81b5f4-0090-44ab-bb05-f59c17b3502a,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BauKQA9PG32,24/06/2024 09:07,24/06/2024 09:05,bau12,24/06/2024 09:07,N/A
98958c55-9176-4cde-868a-01e01da5edd5,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,WarYRT6P117,24/06/2024 09:09,24/06/2024 09:07,war04,24/06/2024 09:10,N/A
37117355-1c0a-4194-b3c8-fa01cebaaf1c,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Bau8L8K5N33,24/06/2024 09:12,24/06/2024 09:11,bau12,24/06/2024 09:12,N/A
eda8bd44-03f2-4946-ae9a-d6d43f0ede94,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,WarULX3B200,24/06/2024 09:13,24/06/2024 09:10,war04,24/06/2024 09:13,N/A
f65f531a-44fc-4402-a260-2e2bba76b67a,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Tof1VFNDR37,24/06/2024 09:13,24/06/2024 09:09,bag01,24/06/2024 09:13,N/A
09cebdbf-67c5-4218-a99d-aa8b84bbcfad,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,War56CGLG43,24/06/2024 09:10,24/06/2024 09:06,war04,24/06/2024 09:14,N/A
932e049e-4b08-4487-a696-2128b8c1c84e,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,AlkHRBOV736,24/06/2024 09:14,24/06/2024 09:11,alk02,24/06/2024 09:14,N/A
41250dbb-6c91-4daa-b3a3-03ae8aa0fb4d,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,WarAB40AW12,24/06/2024 09:16,24/06/2024 09:13,war04,24/06/2024 09:16,N/A
f0ca3264-5ef0-4782-b511-98ec34d58cff,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TofQIZC0L38,24/06/2024 09:16,24/06/2024 09:13,bag01,24/06/2024 09:16,N/A
0ad416e7-928d-44fa-b2a8-0b971cf2ec4b,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BauCRIFS512,24/06/2024 09:16,24/06/2024 09:14,bau12,24/06/2024 09:16,N/A
5c5e3ca5-0231-48e5-ade4-f806a879dee6,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Female Youth,No disability,Alk5MUGBK37,24/06/2024 09:18,24/06/2024 09:14,alk02,24/06/2024 09:18,N/A
56be7150-2a2d-4e82-a596-6d748f9422d6,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,War3UJ1A608,24/06/2024 09:18,24/06/2024 09:15,war05,24/06/2024 09:18,N/A
9b1b7084-b93b-4a57-bb46-bc2a39f797b0,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,WarKLW7L556,24/06/2024 09:20,24/06/2024 09:16,war04,24/06/2024 09:20,N/A
63ae4517-7398-4c48-b023-ebf93764f9b7,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Alk8A66T615,24/06/2024 09:22,24/06/2024 09:18,alk02,24/06/2024 09:22,N/A
ab502f01-a323-4eaf-8faa-533706f58404,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,WarEXPAMC50,24/06/2024 09:22,24/06/2024 09:18,war05,24/06/2024 09:22,N/A
b9ff3aaa-3807-4784-a1e4-c2d1c3cb98e7,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,WarE9E13Y57,24/06/2024 09:24,24/06/2024 09:20,war04,24/06/2024 09:24,N/A
fa81ca69-cc34-4dc8-a4f0-b0e5f7be40ad,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,AlkLKFSS856,24/06/2024 09:25,24/06/2024 09:22,alk02,24/06/2024 09:25,N/A
c94161f5-1dc0-4a90-80f8-4df79059ae91,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,War9JCC3110,24/06/2024 09:26,24/06/2024 09:24,war04,24/06/2024 09:26,N/A
db1ed9c2-477b-4fc3-9c2d-2a418e556fcf,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebKJCFHM11,24/06/2024 09:28,24/06/2024 09:21,kir02,24/06/2024 09:28,N/A
cf17a522-d555-43d7-9e98-65ce7943a80e,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,War0TDOWV54,24/06/2024 09:29,24/06/2024 09:26,war04,24/06/2024 09:29,N/A
609eae42-60da-4cb5-b1d7-69d1378f3a1a,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,WarXLGCQM39,24/06/2024 09:25,24/06/2024 09:22,war05,24/06/2024 09:30,N/A
451cd3d9-3b3f-4064-ba47-72b92940821f,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,War1SYRGV46,24/06/2024 09:29,24/06/2024 09:26,war05,24/06/2024 09:30,N/A
facd8f3c-0b7f-4cca-bae2-74086d30ac64,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,WarJRJ9T953,24/06/2024 09:32,24/06/2024 09:29,war04,24/06/2024 09:32,N/A
dbc19059-7d51-4f74-9c2c-8e1adabe064c,Single,Bauchi,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BauXBYNQ044,24/06/2024 09:33,24/06/2024 09:29,bau10,24/06/2024 09:33,N/A
79e463f7-8a4f-49ea-be96-c91e4e371439,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,WarAPWKAE13,24/06/2024 09:34,24/06/2024 09:31,war05,24/06/2024 09:34,N/A
3210d4a5-7cf9-488d-a279-fa57e67fcaed,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,War3KRJ5W36,24/06/2024 09:35,24/06/2024 09:32,war04,24/06/2024 09:35,N/A
ac96ae64-3706-4fa0-a563-463fb406338b,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,AlkPCBBVY32,24/06/2024 09:35,24/06/2024 09:26,alk02,24/06/2024 09:35,N/A
a8617461-59ac-4894-8096-ead01988c725,Single,Bauchi,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BauS9ZCIF39,24/06/2024 09:36,24/06/2024 09:33,bau10,24/06/2024 09:36,N/A
9930bc0d-f019-479b-993c-085f91c6a4cd,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,WarBNFUS632,24/06/2024 09:38,24/06/2024 09:35,war04,24/06/2024 09:38,N/A
a9878dc3-c6bd-49b9-bf2c-b8591490313a,Single,Bauchi,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Bau20PN7330,24/06/2024 09:38,24/06/2024 09:36,bau10,24/06/2024 09:38,N/A
b5cbb5d2-9f5d-4d2f-a430-953f23c3622f,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,GarEMNJIW57,24/06/2024 09:10,24/06/2024 09:04,gmm50,24/06/2024 09:40,N/A
a22aadbc-81b4-4c21-b199-fd753135fd05,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Gar53EHPB53,24/06/2024 09:20,24/06/2024 09:15,gmm50,24/06/2024 09:40,N/A
167a69da-f017-40ac-b1f3-52aaf20130ce,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,WarP1LSD320,24/06/2024 09:38,24/06/2024 09:35,war05,24/06/2024 09:40,N/A
3dba7618-2828-4b81-bdef-03723d9f932d,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,GarXH6VDI12,24/06/2024 09:26,24/06/2024 09:20,gmm50,24/06/2024 09:40,N/A
ed132211-5f1a-4e85-9393-e28e969bfed5,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,GarY0U3MA53,24/06/2024 09:33,24/06/2024 09:29,gmm50,24/06/2024 09:40,N/A
90e63806-bf3a-4f67-aa9b-e78b6ba7bf55,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,GarXHAQDE44,24/06/2024 09:39,24/06/2024 09:34,gmm50,24/06/2024 09:40,N/A
52ba505a-20cc-4cf9-8a62-df3fac1088a9,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,WarLYGZ4313,24/06/2024 09:40,24/06/2024 09:38,war04,24/06/2024 09:41,N/A
eab9eb99-0dd0-4f6a-bd66-6c968a7cbd4d,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,AlkMVHXL121,24/06/2024 09:41,24/06/2024 09:38,alk02,24/06/2024 09:41,N/A
ab290a32-8309-45b5-823c-961619b55629,Single,Bauchi,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BauWJYY6352,24/06/2024 09:41,24/06/2024 09:38,bau10,24/06/2024 09:41,N/A
79a42869-9962-435c-a4fe-d4f09bb67c6f,Single,Bauchi,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BauAMMIMQ10,24/06/2024 09:44,24/06/2024 09:41,bau10,24/06/2024 09:44,N/A
ff4a85e6-911e-493e-8065-1237f44fc27b,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,AlkJUYEFY59,24/06/2024 09:44,24/06/2024 09:41,alk02,24/06/2024 09:44,N/A
d6f892ff-d4d2-40ec-a434-94a0be44986e,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,WarU7GTL814,24/06/2024 09:44,24/06/2024 09:41,war04,24/06/2024 09:44,N/A
00353684-3193-4654-b966-fb39c4dcb7fe,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BauSQ39RR10,24/06/2024 09:46,24/06/2024 09:41,bau13,24/06/2024 09:46,N/A
6b52b86f-6d1f-4a4c-b01f-1a908abf20a4,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BauQJABAQ11,24/06/2024 09:46,24/06/2024 09:44,bau10,24/06/2024 09:46,N/A
3d4f7863-9b54-45cb-a327-74e1e6a9204a,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RimHODJTT27,24/06/2024 09:46,24/06/2024 09:33,rig08,24/06/2024 09:46,N/A
b22d92de-393c-4cda-a0a8-aa7c88fda195,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,WarWZ0DMP58,24/06/2024 09:47,24/06/2024 09:44,war04,24/06/2024 09:47,N/A
27e85f71-6647-47aa-919f-3d431843a050,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RimD8X6IT45,24/06/2024 09:07,24/06/2024 09:00,rig17,24/06/2024 09:48,N/A
add0228a-67e3-4de4-8ff4-4e4d54b4dc87,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RimVPNK2I06,24/06/2024 09:13,24/06/2024 09:09,rig17,24/06/2024 09:48,N/A
b7e56541-ad15-441e-877c-0bf8f5d13f3f,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RimKL8B8312,24/06/2024 09:21,24/06/2024 09:18,rig17,24/06/2024 09:48,N/A
5380bc69-c0d1-421e-acb6-592c5b1fe713,Separated,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RimR0GJ4745,24/06/2024 09:24,24/06/2024 09:22,rig17,24/06/2024 09:48,N/A
08cc1f8e-4daf-4ee9-964b-0bda1c458a40,Single,Kano,Child_to_head_of_household,,IDP,WOFAN,Youth,Male Youth,No disability,RimVALLCO28,24/06/2024 09:26,24/06/2024 09:24,rig17,24/06/2024 09:48,N/A
f3504812-08ad-43d6-bf8a-49a764324ad1,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RimLZUMPZ07,24/06/2024 09:29,24/06/2024 09:27,rig17,24/06/2024 09:48,N/A
414ba613-b1ea-4eca-b696-9beac171ec84,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BauWHF2AX38,24/06/2024 09:48,24/06/2024 09:46,bau10,24/06/2024 09:48,N/A
7ae51ad3-a9a3-4a24-beef-70f955db8ca5,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RimUBI2M945,24/06/2024 09:33,24/06/2024 09:29,rig17,24/06/2024 09:48,N/A
6057cff8-1111-4e70-817e-b26480429c77,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RimKBJJNJ19,24/06/2024 09:36,24/06/2024 09:33,rig17,24/06/2024 09:48,N/A
34338c90-f11a-4bae-9b00-d2f1fb7adf08,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Rim4W2GU546,24/06/2024 09:39,24/06/2024 09:36,rig17,24/06/2024 09:48,N/A
de904f33-d5f5-4621-a745-9acbc4806eac,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RimZVO1H857,24/06/2024 09:42,24/06/2024 09:40,rig17,24/06/2024 09:48,N/A
755d3027-47ef-43bd-8e45-687027616df7,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BauCMQXKT56,24/06/2024 09:51,24/06/2024 09:48,bau10,24/06/2024 09:51,N/A
e35bec5e-ccf8-4e7d-9c2a-e46e0b0f78f8,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,WarL8SLSA13,24/06/2024 09:51,24/06/2024 09:48,war04,24/06/2024 09:51,N/A
00e92e49-0277-410d-9594-5d49b46f5c3f,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,GarRL91EU02,24/06/2024 09:51,24/06/2024 09:34,gmm66,24/06/2024 09:51,N/A
2b89feac-0734-4ecc-87fc-a5626b01b092,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BauQ3JZYO10,24/06/2024 09:53,24/06/2024 09:51,bau10,24/06/2024 09:53,N/A
98e82f49-17b1-46bd-8273-f237d92650fd,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BauICU1S919,24/06/2024 09:53,24/06/2024 09:47,bau13,24/06/2024 09:53,N/A
d782fb5b-0d4f-46fc-bd0a-63c11f7fa895,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Bau26LXZA14,24/06/2024 09:55,24/06/2024 09:53,bau10,24/06/2024 09:55,N/A
c2ce6970-7284-4f7e-a361-231287d87ca5,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurMG27RW30,24/06/2024 09:56,24/06/2024 09:48,kur13,24/06/2024 09:56,N/A
52b66009-07b9-437f-8b66-4a6d4838e51f,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Bau22VORG03,24/06/2024 09:57,24/06/2024 09:55,bau10,24/06/2024 09:57,N/A
d2fbb0f4-693d-4b48-b2c7-da7f48814018,Single,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,GarI1BEJB07,24/06/2024 09:58,24/06/2024 09:51,gmm66,24/06/2024 09:58,N/A
f0d1973e-9b8c-4081-a3e7-88fff134aa5e,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BauE5S2TX58,24/06/2024 09:58,24/06/2024 09:54,bau13,24/06/2024 09:58,N/A
b8a9487c-ede6-45ee-be4c-5d3c1583646f,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Bau4N6KWT54,24/06/2024 09:58,24/06/2024 09:57,bau10,24/06/2024 09:58,N/A
6960ad29-0364-4629-b39f-372464e4862d,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RimS7ADQC03,24/06/2024 10:00,24/06/2024 09:54,rig08,24/06/2024 10:00,N/A
e266bd72-99bb-4e91-9a2f-54dce64cb629,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Kur27GVX228,24/06/2024 10:00,24/06/2024 09:57,kur13,24/06/2024 10:00,N/A
ac847bbd-84ba-481d-b794-efc1a2ccc9f3,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BauS3SLE141,24/06/2024 10:01,24/06/2024 09:59,bau10,24/06/2024 10:01,N/A
1bed5a8a-5cb5-4ff9-8400-431f58c46608,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TorK1KR8I32,24/06/2024 09:00,24/06/2024 08:57,tor05,24/06/2024 10:01,N/A
c6cd4328-7fa9-4788-8432-3cea8f2d8ba3,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TorKJVNAX46,24/06/2024 09:03,24/06/2024 09:00,tor05,24/06/2024 10:01,N/A
67bfd78b-e596-4d03-907a-b69bc76d400a,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TorKZF1IO51,24/06/2024 09:07,24/06/2024 09:03,tor05,24/06/2024 10:01,N/A
af7fea83-86a4-4292-9560-137f66136663,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TorT8ISQG40,24/06/2024 09:11,24/06/2024 09:07,tor05,24/06/2024 10:01,N/A
ec3d8225-9796-4989-ae7b-268ebb6465b6,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Tor03ZG9R36,24/06/2024 09:18,24/06/2024 09:15,tor05,24/06/2024 10:01,N/A
c4840241-3da4-40ba-8251-4a24f629d919,Single,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TorGT8YIO31,24/06/2024 09:24,24/06/2024 09:20,tor05,24/06/2024 10:01,N/A
d07866c9-b219-40bb-b892-a0cc2a019b1f,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TorD738O742,24/06/2024 09:28,24/06/2024 09:25,tor05,24/06/2024 10:01,N/A
ee312fa2-9d8b-414e-9ba0-60e2ff4bc55a,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TorKULEXQ27,24/06/2024 09:33,24/06/2024 09:30,tor05,24/06/2024 10:01,N/A
904877e5-4fe6-43bb-bd4c-99433912eaea,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TorJYDY4J21,24/06/2024 09:36,24/06/2024 09:34,tor05,24/06/2024 10:01,N/A
1dd32f8b-e783-4756-99d5-9a576bf6f1fe,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TorIW70SX19,24/06/2024 09:42,24/06/2024 09:39,tor05,24/06/2024 10:01,N/A
3c151299-a9d1-4538-8143-2878d743fa87,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TorOK4CKQ24,24/06/2024 09:53,24/06/2024 09:51,tor05,24/06/2024 10:01,N/A
b2807cd9-2ec2-4a74-b972-a76758f77c95,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BauXKMH1806,24/06/2024 10:01,24/06/2024 09:59,bau13,24/06/2024 10:01,N/A
99798fae-8778-4eca-8a2d-40ff1eee0393,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Tor1FZIFZ03,24/06/2024 10:00,24/06/2024 09:57,tor05,24/06/2024 10:01,N/A
ae19a28d-877f-43d3-8906-6ce5c8532734,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BauXM0DMG01,24/06/2024 10:03,24/06/2024 10:01,bau10,24/06/2024 10:03,N/A
17c79042-043a-4e15-be2e-56b631768aa2,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,GarKY8MEY40,24/06/2024 10:03,24/06/2024 09:58,gmm66,24/06/2024 10:03,N/A
1adf1356-d8cf-47a8-8830-ba6475eb5b72,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BauW28IBP42,24/06/2024 10:05,24/06/2024 10:02,bau13,24/06/2024 10:05,N/A
eda08894-90cd-4437-8813-f4ca7cb54a63,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurQ0WN9234,24/06/2024 10:05,24/06/2024 10:01,kur13,24/06/2024 10:05,N/A
ef2ad7e0-f133-4666-8d23-d18fce39779b,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BauN6NN7221,24/06/2024 10:05,24/06/2024 10:03,bau10,24/06/2024 10:05,N/A
5edbc41e-71e5-4bc4-97e1-01ba13053668,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TorCG0FH244,24/06/2024 10:05,24/06/2024 10:02,tor05,24/06/2024 10:06,N/A
347545d1-d253-41cd-967e-3f1a23bd9fc7,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Bau3DGKUB26,24/06/2024 10:07,24/06/2024 10:05,bau13,24/06/2024 10:07,N/A
afd7d124-870f-46cb-9ffe-f77d68f520b3,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TorG5HY0104,24/06/2024 10:08,24/06/2024 10:06,tor05,24/06/2024 10:08,N/A
