formid,CoopAgeGroup,Natureofyourcooperativesmembersenterprises,State,LocationType,JointVenture,MajorBusinessArea,HaveElectedExco,Ownanactivebankaccount,Implementing_partner,State-IP,GenCooperativeUniqueID,CoopGender,Registration_Date,completed_time,started_time,username,received_on
3262326e-a4b3-47c6-8362-bd5bcf66e605,Youth,Marketers,Jigawa,Rural,Yes,Agro-Trader,Yes,Yes,WOFAN,Jigawa-WOFAN,JahEA0V10,Male,2024-02-12,12/02/2024 05:23,12/02/2024 04:48,jah79,12/02/2024 05:23
73445bbb-6d47-41e8-a9e4-1ea655367490,Youth,Producers,Bauchi,Rural,No,---,Yes,No,WOFAN,Bauchi-WOFAN,WarG0UW24,Male,2024-02-12,12/02/2024 05:16,12/02/2024 04:58,war03,12/02/2024 05:38
a17155f5-022b-4968-85e3-6502c82e5cae,Youth,Marketers,Gombe,Rural,Yes,Off-taker,Yes,No,WOFAN,Gombe-WOFAN,ShoLIAB16,Male,2024-02-12,12/02/2024 06:51,12/02/2024 06:42,sha06,12/02/2024 06:51
10492554-e233-43ae-b014-8f0708e70790,Youth,Marketers,Gombe,Rural,Yes,Agro-Trader,Yes,No,WOFAN,Gombe-WOFAN,ShoHTK320,Female,2024-02-12,12/02/2024 06:57,12/02/2024 05:12,sha06,12/02/2024 06:57
abd9f16e-98d1-458a-87cb-4694470dcda2,Youth,Processors,Jigawa,Rural,Yes,Agro-Input_Dealer,Yes,Yes,WOFAN,Jigawa-WOFAN,Jah9CDT21,Female,2024-02-11,11/02/2024 19:02,11/02/2024 18:49,jah51,12/02/2024 07:14
859157ec-ff66-40a1-9866-54de1053571a,Youth,Processors,Jigawa,Rural,Yes,Agro-Input_Dealer,Yes,Yes,WOFAN,Jigawa-WOFAN,JahO30903,Female,2024-02-12,12/02/2024 05:54,12/02/2024 05:43,jah51,12/02/2024 07:16
835aec0b-35dd-4a10-b826-847dcf142b4e,Youth,Processors,Jigawa,Rural,Yes,Processing,Yes,Yes,WOFAN,Jigawa-WOFAN,JahTF2A04,Female,2024-02-12,12/02/2024 07:41,12/02/2024 07:27,jah68,12/02/2024 07:41
7cf47c16-df69-43ad-be7b-cffa8b10014a,Youth,Marketers,Gombe,Peri_urban,Yes,Production,Yes,No,WOFAN,Gombe-WOFAN,Akk22EI16,Male,2024-02-12,12/02/2024 07:01,12/02/2024 06:44,akk03,12/02/2024 07:51
21ec4afa-cfd1-4042-bed5-7a8e7edf8d02,Youth,Producers/Processors,Kano,Peri_urban,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,KirLEOD54,Male,2024-02-12,12/02/2024 07:55,12/02/2024 07:40,kir21,12/02/2024 07:55
02a628ec-d157-46d3-8df2-c17262f3d91b,Youth,Producers/Processors,Bauchi,Rural,Yes,Production,Yes,Yes,WOFAN,Bauchi-WOFAN,TafOYK337,Male,2024-02-12,12/02/2024 07:51,12/02/2024 07:34,taf03,12/02/2024 08:01
c6d6cdc8-b775-42f4-a82e-01d4023853c7,Youth,Processors,Jigawa,Rural,Yes,Processing,Yes,Yes,WOFAN,Jigawa-WOFAN,JahPB7K00,Male,2024-02-12,12/02/2024 08:10,12/02/2024 07:59,jah68,12/02/2024 08:18
cd989f5f-6f65-488f-b686-5a80de047ef2,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,Gar03LY18,Male,2024-02-12,12/02/2024 08:19,11/02/2024 18:55,bun05,12/02/2024 08:19
dd12a57b-82e6-46a0-bdfd-6f57580b46c3,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,Gar2AUQ41,Female,2024-02-12,12/02/2024 08:20,11/02/2024 18:45,bun05,12/02/2024 08:20
94c02c13-e3c1-44e5-b612-9f808b0b10c9,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,Gar3WQ719,Female,2024-02-12,12/02/2024 08:20,11/02/2024 18:31,bun05,12/02/2024 08:20
49ee1527-1cd9-4b4b-86a7-359e8e0cc42b,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,GarITR853,Female,2024-02-12,12/02/2024 08:21,11/02/2024 18:12,bun05,12/02/2024 08:21
e463d458-6f2c-431f-9438-a9fd48a08d9e,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,GarASQQ28,Female,2024-02-12,12/02/2024 08:21,11/02/2024 17:54,bun05,12/02/2024 08:21
2a937227-afee-4292-adc1-80ede7a6069a,Youth,Producers,Jigawa,Rural,Yes,Agro-Input_Dealer,No,Yes,WOFAN,Jigawa-WOFAN,Jah1UEC33,Male,2024-02-12,12/02/2024 08:12,12/02/2024 08:08,jah41,12/02/2024 08:24
07343d60-31e2-41a2-8078-eb969fb24a64,Youth,Producers/Processors,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,KirAQLE01,Male,2024-02-12,12/02/2024 08:11,12/02/2024 07:47,kir11,12/02/2024 08:35
2fdc099f-bb1b-4410-a25f-d2e58ec7a255,Youth,Producer,Kano,Urban,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,KurNWVF29,Male,2024-02-12,12/02/2024 08:22,12/02/2024 07:49,kur14,12/02/2024 08:40
aec073c4-62f7-40f9-81fc-f2c159e81597,Youth,Processors,Gombe,Urban,Yes,Mechanization_service_provider,Yes,No,WOFAN,Gombe-WOFAN,AkkEX6U29,Male,2024-02-12,12/02/2024 08:07,12/02/2024 07:54,akk04,12/02/2024 08:40
04b6a934-7008-4128-adf1-a2fc30e3d00d,Youth,Marketers,Gombe,Peri_urban,Yes,Agro-Trader,Yes,No,WOFAN,Gombe-WOFAN,AkkOWAQ06,Male,2024-02-12,12/02/2024 08:40,12/02/2024 08:25,akk04,12/02/2024 08:40
1886ceb8-76f1-4f44-b532-16ee19e7de3b,Youth,Producers,Bauchi,Rural,No,---,Yes,No,WOFAN,Bauchi-WOFAN,WarLAJC09,Male,2024-02-12,12/02/2024 08:48,12/02/2024 08:37,war05,12/02/2024 08:48
8540a72f-db45-477e-8261-bd23a9f87175,Youth,Producers,Bauchi,Rural,No,---,Yes,No,WOFAN,Bauchi-WOFAN,War7JR231,Male,2024-02-12,12/02/2024 08:50,12/02/2024 08:36,war05,12/02/2024 08:50
803388bb-8d13-46f5-8439-6c50e4783c52,Youth,Marketer,Kano,Peri_urban,Yes,Processing,Yes,Yes,WOFAN,Kano-WOFAN,KirH6LA21,Male,2024-02-12,12/02/2024 08:16,12/02/2024 07:51,kir18,12/02/2024 08:53
6aa2df88-cdbb-479c-be19-2734b2afa112,Youth,Producer,Kano,Peri_urban,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,Kir2YC816,Male,2024-02-12,12/02/2024 08:52,12/02/2024 08:35,kir18,12/02/2024 08:53
69102529-20c8-4eb0-820c-9e58eab8c5aa,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,Gar0LCB38,Female,2024-02-12,12/02/2024 08:37,12/02/2024 08:20,bun02,12/02/2024 08:56
5b5dedd5-3a55-4e30-93d3-4e0d6fadeec7,Youth,Producers/Processors,Jigawa,Rural,No,---,Yes,No,WOFAN,Jigawa-WOFAN,JahF8D604,Female,2024-02-12,12/02/2024 09:01,12/02/2024 08:48,jah59,12/02/2024 09:01
48443c1a-dac7-4f35-8fc4-b6dfa2fb9338,Youth,Producers,Jigawa,Rural,No,---,No,No,WOFAN,Jigawa-WOFAN,Jah90K805,Female,2024-02-12,12/02/2024 09:07,12/02/2024 09:03,jah84,12/02/2024 09:07
df3280b7-da44-4b1e-b023-c175d605bf9c,Youth,Producers/Processors,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,Kir14H452,Male,2024-02-12,12/02/2024 09:08,12/02/2024 08:59,kir15,12/02/2024 09:08
6dde1704-a2a0-45da-923d-667052620211,Youth,Producers/Processors,Kano,Rural,No,---,No,No,WOFAN,Kano-WOFAN,BebUC2933,Female,2024-02-12,12/02/2024 09:09,12/02/2024 09:00,tun31,12/02/2024 09:18
92c7a442-968f-41c2-8207-a85ed2fe4095,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,KirRAPW59,Female,2024-02-12,12/02/2024 09:20,12/02/2024 09:06,kir12,12/02/2024 09:20
0794bfa1-3787-4a83-a3f2-a65bd6c7a5b1,Youth,Producers,Bauchi,Rural,No,---,Yes,No,WOFAN,Bauchi-WOFAN,WarHBUP47,Female,2024-02-12,12/02/2024 09:32,12/02/2024 09:23,war05,12/02/2024 09:33
d8cc6d65-4256-4875-b9c9-21f4da773114,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,KirNYBQ46,Male,2024-02-12,12/02/2024 09:51,12/02/2024 09:38,kir02,12/02/2024 09:51
00109f4b-227c-4723-a3f8-5f39bab571c0,Youth,Producers/Processors,Kano,Rural,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,KirBD5200,Male,2024-02-12,12/02/2024 09:56,12/02/2024 09:41,kir20,12/02/2024 09:56
e027a583-6f5b-4baa-a4d6-c4b3082bc794,Youth,Producers,Jigawa,Rural,Yes,Agro-Input_Dealer,Yes,Yes,WOFAN,Jigawa-WOFAN,Jah76Z801,Female,2024-02-12,12/02/2024 10:00,12/02/2024 09:46,jah56,12/02/2024 10:00
bfb4915c-b88f-4bda-b382-2025ef1ae07b,Youth,Producers,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,JahIP1Y39,Male,2024-02-12,12/02/2024 10:01,12/02/2024 09:28,jah83,12/02/2024 10:01
bc997ded-4775-4c80-8b60-b0c57d9e354e,Youth,Producers/Processors,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,Kir8CX114,Female,2024-02-12,12/02/2024 09:51,12/02/2024 09:21,kir15,12/02/2024 10:03
d38ac480-feb7-4c27-bbe3-3fc058227cf6,Youth,Producers,Kano,Rural,No,---,Yes,No,WOFAN,Kano-WOFAN,KirLTME39,Female,2024-02-12,12/02/2024 10:04,12/02/2024 09:58,kir04,12/02/2024 10:04
8ccc4f92-b462-4f6f-af1c-7d971d4916f0,Youth,Producers,Jigawa,Peri_urban,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,Jah0L3R09,Female,2024-02-12,12/02/2024 09:52,12/02/2024 09:42,jah56,12/02/2024 10:08
da298ada-101b-4058-b1a8-b6728f4ab866,Youth,Producers/Processors,Bauchi,Urban,Yes,Production,Yes,No,WOFAN,Bauchi-WOFAN,Nin10LM50,Female,2024-02-12,12/02/2024 10:13,12/02/2024 09:58,nin17,12/02/2024 10:23
8a9344a9-3baa-45ac-ace2-a08406a969e8,Youth,Producers/Processors,Kano,Peri_urban,Yes,Processing,Yes,Yes,WOFAN,Kano-WOFAN,KirVBNW38,Male,2024-02-12,12/02/2024 10:47,12/02/2024 10:18,kir18,12/02/2024 10:47
e956ba89-44d9-4992-8718-a28b574ea084,Youth,Producers,Kano,Rural,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,KirCEG207,Male,2024-02-12,12/02/2024 10:48,12/02/2024 09:04,kir08,12/02/2024 10:48
b6bc53f6-918e-4b6a-9676-db9838f92311,Youth,Processors,Jigawa,Rural,Yes,Processing,Yes,Yes,WOFAN,Jigawa-WOFAN,JahJHVB49,Female,2024-02-12,12/02/2024 10:49,12/02/2024 10:39,jah51,12/02/2024 10:49
1547881e-a204-4d55-b2da-58ab9afe5266,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,Beb5SDX11,Male,2024-02-12,12/02/2024 11:02,12/02/2024 10:00,kir14,12/02/2024 11:02
30f20974-c5d2-4c52-9a03-da6c17e370fe,Youth,Producers/Processors,Jigawa,Rural,Yes,Production,No,No,WOFAN,Jigawa-WOFAN,JahUCX553,Female,2024-02-12,12/02/2024 11:06,12/02/2024 10:57,jah73,12/02/2024 11:06
e5489d66-4fef-4be3-ab66-e354975c83d5,Youth,Producers,Jigawa,Rural,Yes,Production,Yes,No,WOFAN,Jigawa-WOFAN,Jah1DLE34,Female,2024-02-11,11/02/2024 20:23,11/02/2024 20:14,jah42,12/02/2024 11:09
0d5d8017-3da1-4b93-94cb-ba1455adcd12,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,GarYJHT12,Female,2024-02-12,12/02/2024 10:18,12/02/2024 10:04,bun03,12/02/2024 11:18
259e11f2-2e65-4587-8700-4cfa9ad9dc31,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,GarUXMU50,Female,2024-02-12,12/02/2024 10:27,12/02/2024 10:18,bun03,12/02/2024 11:19
b9a77bf2-f4f9-4909-9941-81135f36f249,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,Gar2D2053,Female,2024-02-12,12/02/2024 10:36,12/02/2024 10:27,bun03,12/02/2024 11:19
4550414b-c7bb-4c22-bbbb-a490eaa7a6a7,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,GarVM6H01,Female,2024-02-12,12/02/2024 10:43,12/02/2024 10:36,bun03,12/02/2024 11:21
f026ecec-a347-4be0-94b2-6fb3d937ea0b,Youth,Producers/Processors,Kano,Rural,Yes,Agro-Input_Dealer,Yes,Yes,WOFAN,Kano-WOFAN,KirJEPM47,Male,2024-02-12,12/02/2024 09:10,12/02/2024 08:55,kir03,12/02/2024 11:24
4078174a-f812-4701-b791-f5f4e205f3da,Youth,Producers/Processors,Bauchi,Rural,Yes,Production,Yes,Yes,WOFAN,Bauchi-WOFAN,WarUEHA40,Female,2024-02-12,12/02/2024 11:26,12/02/2024 11:11,war04,12/02/2024 11:34
6ead2214-3d7b-46e2-88be-303a80eade19,Youth,Producers,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,JahP3ZY38,Female,2024-02-12,12/02/2024 05:54,12/02/2024 05:42,jah52,12/02/2024 11:38
3c23ad86-7c85-401a-b1d5-2a051981f84b,Youth,Producers,Kano,Rural,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,Kur8QVU41,Male,2024-02-12,12/02/2024 09:16,12/02/2024 08:57,kur04,12/02/2024 11:45
ec950a21-57b0-4574-ad57-60761420f9b2,Youth,Producers/Processors,Kano,Rural,No,---,Yes,No,WOFAN,Kano-WOFAN,BebLPP507,Female,2024-02-12,12/02/2024 09:22,12/02/2024 09:14,tun22,12/02/2024 11:50
365d5700-b27e-4dfd-b632-70ac76a5b390,Youth,Producers,Kano,Rural,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,BebM3AP34,Male,2024-02-12,12/02/2024 11:53,12/02/2024 09:04,kir10,12/02/2024 11:54
de173861-a957-4510-92f0-2b793f5d49d1,Youth,Producers,Kano,Rural,No,---,No,No,WOFAN,Kano-WOFAN,Kir2N5O54,Female,2024-02-12,12/02/2024 11:56,12/02/2024 11:48,kir02,12/02/2024 12:01
d844cd53-e53e-4b3b-b764-cf6a8e892f66,Youth,Producers,Kano,Urban,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,KirT6CP38,Male,2024-02-12,12/02/2024 09:26,12/02/2024 09:16,kir16,12/02/2024 12:03
7b9aba97-d44f-4e8f-a435-4e04776d2751,Youth,Producers,Kano,Urban,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,Kir8XJB47,Male,2024-02-12,12/02/2024 11:35,12/02/2024 11:28,kir04,12/02/2024 12:15
f71cf454-88ff-4b4f-b72b-29541347d292,Youth,Producers/Processors,Kano,Rural,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,KirUJJO55,Female,2024-02-12,12/02/2024 12:20,12/02/2024 12:08,kir20,12/02/2024 12:20
52fc3721-ca65-4056-8ac8-8944740c8587,Youth,Producers,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,JahTN5612,Female,2024-02-12,12/02/2024 12:04,12/02/2024 11:51,jah52,12/02/2024 12:29
79a9576d-a81c-4c62-b33d-b62d3ac2d20c,Youth,Marketers,Gombe,Urban,No,---,Yes,No,WOFAN,Gombe-WOFAN,GomST2D02,Female,2024-02-12,12/02/2024 12:19,12/02/2024 12:05,gom23,12/02/2024 12:49
45d3158d-aa73-4242-a8c5-f91d44364b30,Youth,Producers/Processors,Jigawa,Rural,Yes,Production,Yes,No,WOFAN,Jigawa-WOFAN,JahRBVE57,Female,2024-02-12,12/02/2024 08:01,12/02/2024 07:44,jah60,12/02/2024 12:49
4488d4b4-f018-4052-8419-bec6f1a528c3,Youth,Producers/Processors,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,JahNT8A10,Female,2024-02-12,12/02/2024 09:42,12/02/2024 09:33,jah60,12/02/2024 12:52
e6021fac-d29e-482c-832b-f4a0ab51447a,Youth,Producers/Processors,Jigawa,Rural,Yes,Production,Yes,No,WOFAN,Jigawa-WOFAN,JahM0JS28,Female,2024-02-12,12/02/2024 11:10,12/02/2024 11:02,jah60,12/02/2024 12:54
9e12069a-d341-4f20-8953-94b1b9676861,Youth,Marketers,Gombe,Urban,No,---,Yes,No,WOFAN,Gombe-WOFAN,GomP0NB01,Female,2024-02-12,12/02/2024 12:49,12/02/2024 12:24,gom23,12/02/2024 13:00
cc2a65de-93e4-4427-947a-88844b0cc6e4,Youth,Producers/Processors,Kano,Rural,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,KurKG4148,Male,2024-02-12,12/02/2024 08:26,12/02/2024 08:04,gmm55,12/02/2024 13:01
4e8a0f91-81f4-4e35-b115-3b262dc542f5,Youth,Processors,Kano,Rural,Yes,Processing,Yes,No,WOFAN,Kano-WOFAN,Kur4SMV07,Female,2024-02-12,12/02/2024 08:57,12/02/2024 08:04,gmm49,12/02/2024 13:03
96ba4013-c6a4-4f6f-9e47-369574a12a69,Youth,Producers/Processors,Kano,Rural,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,KurIYR608,Female,2024-02-12,12/02/2024 10:27,12/02/2024 10:12,gmm55,12/02/2024 13:06
c9d5a666-8f3b-41da-8893-65734409ffd7,Youth,Producers/Processors,Jigawa,Rural,Yes,Production,No,Yes,WOFAN,Jigawa-WOFAN,JahCYSC04,Female,2024-02-12,12/02/2024 13:17,12/02/2024 13:06,jah49,12/02/2024 13:17
edbcd308-f96b-4bd3-bdc6-1540a07bbec6,Youth,Producers/Processors,Kano,Rural,Yes,Production,No,No,WOFAN,Kano-WOFAN,BebOMSF57,Female,2024-02-12,12/02/2024 13:13,12/02/2024 13:05,tun17,12/02/2024 13:22
56dd42f3-735b-47fc-b2ea-2e086868c4ce,Youth,Producers/Processors,Bauchi,Urban,Yes,Production,Yes,No,WOFAN,Bauchi-WOFAN,BauZ15101,Female,2024-02-12,12/02/2024 13:30,12/02/2024 12:53,bau15,12/02/2024 13:30
9a88661f-93c9-4503-be78-3222eadb89d5,Youth,Producers/Processors,Bauchi,Urban,Yes,Production,Yes,No,WOFAN,Bauchi-WOFAN,NinQPW346,Female,2024-02-12,12/02/2024 09:55,12/02/2024 09:45,nin15,12/02/2024 13:30
070db4d9-f317-43ca-9081-e69bdce604f7,Youth,Producers/Processors,Kano,Urban,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,KurDT3139,Male,2024-02-12,12/02/2024 09:50,12/02/2024 09:40,kur14,12/02/2024 13:38
8a4ba372-94fc-4877-a6f0-4ca24e8f8df9,Youth,Producers,Kano,Rural,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,KurPPP233,Female,2024-02-12,12/02/2024 12:22,12/02/2024 12:13,kur04,12/02/2024 13:39
d2953c16-85c0-4a7e-b9b6-1598b7ddca3d,Youth,Producers,Bauchi,Rural,Yes,Production,Yes,No,WOFAN,Bauchi-WOFAN,NinNOSV15,Female,2024-02-12,12/02/2024 10:28,12/02/2024 10:00,nin14,12/02/2024 13:40
ede481b7-e751-45de-b5f7-2edd2b29bc0d,Youth,Masu_loda_taki_da_iri_da_magungunan_feshi(Loaders),Kano,Rural,Yes,Mechanization_service_provider,Yes,Yes,WOFAN,Kano-WOFAN,KirRUYP53,Female,2024-02-12,12/02/2024 13:42,12/02/2024 13:13,kir02,12/02/2024 13:42
a6a80d3c-8e4e-4a38-8ee3-e2f908feaf32,Youth,Processors,Jigawa,Rural,No,---,No,No,WOFAN,Jigawa-WOFAN,Jah62EI15,Female,2024-02-12,12/02/2024 12:57,12/02/2024 12:45,jah71,12/02/2024 13:44
92f3261c-77ff-4170-a6cf-82cd6bbfe28b,Youth,Producers,Kano,Rural,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,KurOKV051,Male,2024-02-12,12/02/2024 10:10,12/02/2024 09:07,gmm70,12/02/2024 13:48
ada1afbc-d8ef-4248-8e9e-9121f03469c4,Youth,Processors,Gombe,Urban,Yes,Production,Yes,No,WOFAN,Gombe-WOFAN,GomAVSH11,Female,2024-02-12,12/02/2024 13:57,12/02/2024 07:03,gom25,12/02/2024 13:57
710427d8-77ca-4520-8179-6344d9457684,Youth,Producers,Bauchi,Rural,Yes,Other,Yes,Yes,WOFAN,Bauchi-WOFAN,TafXADA20,Male,2024-02-12,12/02/2024 14:06,12/02/2024 13:49,taf05,12/02/2024 14:10
eb7ca061-ff38-4a0f-997a-4e60f37eec3a,Youth,Producers,Bauchi,Rural,No,---,Yes,No,WOFAN,Bauchi-WOFAN,War1Y3O40,Male,2024-02-12,12/02/2024 09:01,12/02/2024 08:44,war03,12/02/2024 14:12
7ce02901-5777-430e-8ece-9964938c7865,Youth,Producers,Bauchi,Rural,No,---,Yes,No,WOFAN,Bauchi-WOFAN,WarLAU848,Female,2024-02-12,12/02/2024 11:11,12/02/2024 10:51,war03,12/02/2024 14:13
3dc3ea52-95a7-438b-9050-b892c2ee46d9,Youth,Producers,Bauchi,Rural,Yes,Production,Yes,No,WOFAN,Bauchi-WOFAN,WarYZYN42,Male,2024-02-12,12/02/2024 12:31,12/02/2024 12:14,war03,12/02/2024 14:13
e014b2e0-84d9-4ca2-9cce-16606812e58e,Youth,Producers/Processors,Jigawa,Rural,Yes,Agro-Input_Dealer,Yes,Yes,WOFAN,Jigawa-WOFAN,JahEDP011,Female,2024-02-12,12/02/2024 12:13,12/02/2024 12:04,jah49,12/02/2024 14:26
a9ee1c34-ecdb-45e6-ab13-5168eb66415a,Youth,Producers,Kano,Rural,No,---,Yes,No,WOFAN,Kano-WOFAN,BebXHBP03,Female,2024-02-12,12/02/2024 09:21,12/02/2024 09:05,tun08,12/02/2024 14:32
e310b797-e248-4f00-91ae-35b4a80aa78a,Youth,Marketers,Gombe,Urban,No,---,Yes,No,WOFAN,Gombe-WOFAN,GomB74Q17,Male,2024-02-12,12/02/2024 14:33,12/02/2024 14:13,gom25,12/02/2024 14:34
43ed48d3-e087-4f1c-b8fd-7abd62726b75,Youth,Producers/Processors,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,Jah20C245,Female,2024-02-12,12/02/2024 14:34,12/02/2024 14:28,jah49,12/02/2024 14:35
b3f8475a-9cd9-49e7-b689-8c8ca439f599,Youth,Producers,Kano,Urban,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,BebEEHY37,Female,2024-02-12,12/02/2024 14:32,12/02/2024 14:12,tun08,12/02/2024 14:37
f2971aea-031c-4cad-904d-828a9bc33cfd,Youth,Producers/Processors,Jigawa,Rural,Yes,Processing,Yes,Yes,WOFAN,Jigawa-WOFAN,JahTHQH54,Female,2024-02-12,12/02/2024 11:35,12/02/2024 11:28,jah72,12/02/2024 14:40
fed0fd1e-505f-4802-a77b-6d05d136aca4,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,Beb478H54,Female,2024-02-12,12/02/2024 15:01,12/02/2024 14:36,kir11,12/02/2024 15:01
30ebbd27-6b2b-4538-9672-9ccf4acd89ea,Youth,Producers/Processors,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,BebSHDU24,Female,2024-02-12,12/02/2024 15:15,12/02/2024 14:55,kir15,12/02/2024 15:15
0af0b1fc-5c3f-4516-a0a4-891e46d23db5,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,KurCHOL57,Male,2024-02-12,12/02/2024 12:29,12/02/2024 12:18,gmm52,12/02/2024 15:22
534f19e2-2674-4769-929d-174eb25fc37f,Youth,Producers/Processors,Kano,Rural,No,---,No,No,WOFAN,Kano-WOFAN,BebPHPB58,Male,2024-02-12,12/02/2024 12:41,12/02/2024 12:32,tun13,12/02/2024 15:27
fbed6f9a-07a5-4b42-b2ff-80f99e260091,Youth,Producers,Jigawa,Rural,Yes,Production,Yes,No,WOFAN,Jigawa-WOFAN,JahHXM305,Male,2024-02-12,12/02/2024 15:29,12/02/2024 15:22,jah39,12/02/2024 15:29
72e5f802-b061-4a52-9fca-9c713bf43eef,Youth,Producers,Jigawa,Rural,Yes,Production,Yes,No,WOFAN,Jigawa-WOFAN,JahXFJ834,Male,2024-02-12,12/02/2024 15:43,12/02/2024 15:37,jah73,12/02/2024 15:47
b848a4b6-f177-4c29-b83f-e9be7d82acfb,Youth,Processors,Jigawa,Rural,No,---,No,No,WOFAN,Jigawa-WOFAN,JahJODX18,Female,2024-02-12,12/02/2024 15:58,12/02/2024 15:55,jah71,12/02/2024 15:58
bfef78fa-f011-4a31-94c5-17f289c03f5a,Youth,Producers,Jigawa,Rural,Yes,Production,Yes,No,WOFAN,Jigawa-WOFAN,JahWO2H28,Female,2024-02-12,12/02/2024 15:37,12/02/2024 15:29,jah39,12/02/2024 15:59
b709e295-28c5-415f-8868-7f54b1d0ae1b,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,KirCBUZ31,Female,2024-02-12,12/02/2024 16:05,12/02/2024 11:50,kir21,12/02/2024 16:10
55140539-a0dd-4561-aed4-26956bd0441d,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,BebTB2F22,Male,2024-02-12,12/02/2024 08:55,12/02/2024 08:45,kir07,12/02/2024 16:10
72e581a6-5fc9-4c25-afa3-744d1c0a9f04,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,Beb9C0034,Female,2024-02-12,12/02/2024 10:00,12/02/2024 09:47,kir07,12/02/2024 16:11
b7a5bb0d-3710-4a23-9bce-0a9dcb301adf,Youth,Producers/Processors,Bauchi,Rural,Yes,Agro-Trader,Yes,No,WOFAN,Bauchi-WOFAN,NinS4KX57,Male,2024-02-12,12/02/2024 16:18,12/02/2024 15:22,nin16,12/02/2024 16:18
2d73582e-9906-4899-9a3a-e71ac014d0b5,Youth,Processor,Jigawa,Rural,No,---,Yes,No,WOFAN,Jigawa-WOFAN,JahN3ZZ14,Female,2024-02-12,12/02/2024 14:37,12/02/2024 14:30,jah61,12/02/2024 16:33
6e4d49be-2a66-4be7-b4f0-fd1f7c0a562b,Youth,Producers/Processors,Kano,Rural,Yes,Off-taker,No,No,WOFAN,Kano-WOFAN,BebGDCB39,Female,2024-02-12,12/02/2024 16:37,12/02/2024 16:28,tun17,12/02/2024 16:38
adf50544-1333-4d31-9ad2-a9a99de34a45,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,BebOAED38,Male,2024-02-12,12/02/2024 11:15,12/02/2024 11:03,kir01,12/02/2024 16:44
