formid,Type of Financial Product/Service Accessed,Please Specify the  financial Product/Service,Date,4  Has your cooperative ever given you access to the following business development support services? | None,4  Has your cooperative ever given you access to the following business development support services? | Training_in_microenterprise_management,4  Has your cooperative ever given you access to the following business development support services? | Preparing_bankable_business_plans,4  Has your cooperative ever given you access to the following business development support services? | Business_planning_and_strategy,4  Has your cooperative ever given you access to the following business development support services? | Export_assistance,4  Has your cooperative ever given you access to the following business development support services? | Financial_management,4  Has your cooperative ever given you access to the following business development support services? | Marketing_and_advertising,4  Has your cooperative ever given you access to the following business development support services? | Personnel_administration,4  Has your cooperative ever given you access to the following business development support services? | Sales_and_customer_service,4  Has your cooperative ever given you access to the following business development support services? | Others,4  Has your cooperative ever given you access to the following business development support services? | extra,5  Has your cooperative ever facilitated access to market opportunities for its members?,6  Are you satisfied with the product/service?,Comm_Partner_ID,Disability_Status_class,State,Cooperative_ID,username
80c99742-c14e-4e6b-a62b-0d3cb003ad2b,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,BauJG8N3X56,Persons with disability,Bauchi,BauEC8008,bau15
36823c9a-e96c-47d1-84a0-7885943a00db,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,GomDUSHUP45,Persons with disability,Gombe,GomL09B41,gom18
0de6ba6a-06ae-4e13-8259-2b432156847d,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,BauDRJSVQ15,Persons with disability,Bauchi,BauEC8008,bau15
19669600-af18-454a-9a48-715d6f5ca4fd,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,BauZN0UT445,Persons with disability,Bauchi,BauEC8008,bau15
a72614d9-9fb2-4c74-80b3-f94703b0644f,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,GomZ3W7SM08,Persons with disability,Gombe,GomL09B41,gom18
2963c9c1-7b69-44f7-b1e6-55832f5a39de,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,BauWQ5SZY04,Persons with disability,Bauchi,BauEC8008,bau15
638817c0-fdd3-4552-b024-f6c73ecd8a38,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,BauCQSAVH03,Persons with disability,Bauchi,BauEC8008,bau15
ab3c3090-554b-486b-8d60-de399bca61e7,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,AkkTHJL1O06,Persons with disability,Gombe,AkkGP0F06,akk01
7d7f83fa-b222-488b-96fd-5f682cb5bea7,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,BauSJRJ6H08,Persons with disability,Bauchi,BauEC8008,bau15
5be3933c-5e12-46b4-abc9-a53a59116731,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,AkkQVJ3UD00,Persons with disability,Gombe,AkkGP0F06,akk01
670a7a41-45b5-4564-97d2-529d5c84faef,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau3929JM57,Persons with disability,Bauchi,BauEC8008,bau15
05703bf9-6f58-476e-9be8-78c11e73d942,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,AkkT36N9821,Persons with disability,Gombe,AkkGP0F06,akk01
b373e37c-e4ec-480f-9013-784015272ffe,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,BauCT60FT57,Persons with disability,Bauchi,BauEC8008,bau15
a9ded8d9-ba5a-4b0c-b7a4-0dd6d454031a,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,GarMR2VCV54,Persons with disability,Kano,GarPT4835,gmm59
c3956ce3-a31f-4d06-9032-f710409f7a5a,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,BauR4GKD505,Persons with disability,Bauchi,BauEC8008,bau15
494502a2-b849-464e-934b-37b79ae9259e,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,GarYPWSQR22,Persons with disability,Kano,GarPT4835,gmm59
7511e1d0-78a1-4b37-bd51-11a9a79e1ed4,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,AkkJJ5F7221,Persons with disability,Gombe,AkkGP0F06,akk01
ba3c0f7c-92c9-463e-b171-d8029723a8fa,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,BauL0NOOJ52,Persons with disability,Bauchi,Bau88OW48,bau15
82eb18b6-8747-4a06-8aff-ea0e250b9e85,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,BauJFIMCD02,Persons with disability,Bauchi,Bau88OW48,bau15
3d13afaf-a56f-47b8-b892-b056226ed895,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,Akk47PG7257,Persons with disability,Gombe,AkkGP0F06,akk01
8e2128bf-2325-4563-8edf-b9d6387758b2,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,BauNPLQVE25,Persons with disability,Bauchi,Bau88OW48,bau15
53b22e9b-a41a-4d6d-9a68-4be68e617570,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,AkkO0EIZU54,Persons with disability,Gombe,AkkGP0F06,akk01
06133d4b-0368-4a17-a08b-cbd03640485e,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau3XGZEA32,Persons with disability,Bauchi,Bau88OW48,bau15
607e5aa8-be7d-4389-9979-205ab19b1e3e,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,BauEOAF4413,Persons with disability,Bauchi,Bau88OW48,bau15
de6051a4-01f0-4d42-85e9-949c6718b647,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,AkkW1DRNP36,Persons with disability,Gombe,AkkGP0F06,akk01
08301398-581c-41bd-9aab-431009f4230d,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau2LK5FU42,Persons with disability,Bauchi,Bau88OW48,bau15
d3933576-1a26-4e5f-8b3d-7deed5ce7448,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau261RMC46,Persons with disability,Bauchi,Bau88OW48,bau15
f7ce2f1b-f036-432d-bf28-0ad7bc9a6ac7,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,IkaZ4LJCB14,Persons with disability,Kaduna,IkaLB5G21,ika14
da3dc2f1-f5df-44a2-b316-406a0a8b5ddb,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,BauBSOTZ239,Persons with disability,Bauchi,Bau88OW48,bau15
9192ef60-c99f-4410-a493-0e7a1df503ac,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,GomR78WWS39,Persons with disability,Gombe,GomL09B41,gom18
cd98363f-7486-41f8-bb43-44d07b9f707f,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,BauYDTBUM58,Persons with disability,Bauchi,Bau88OW48,bau15
47fe2a78-e0f7-4bff-987c-defa5c390b9e,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,IkaEMP3FE08,Persons with disability,Kaduna,IkaLB5G21,ika14
ea610a6d-3f74-4018-8df9-6d4963b760a0,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau73H2VK15,Persons with disability,Bauchi,Bau88OW48,bau15
99b8fb75-709f-4796-bfc4-5ebb5e194cf8,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,IkaYV4L7904,Persons with disability,Kaduna,IkaLB5G21,ika14
e66f7dc8-2aa5-459c-830b-97df3c696172,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau6R446A10,Persons with disability,Bauchi,Bau88OW48,bau15
0502445e-8760-4625-99e7-1d748a2fa18d,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,Akk6MA0QD12,Persons with disability,Gombe,AkkGP0F06,akk01
a83681bc-be79-4a10-91f9-1d640660fcaa,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,GomVP76PD23,Persons with disability,Gombe,GomL09B41,gom18
30498436-47fa-412d-a435-b72698f1d04d,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,BauKUOWPZ30,Persons with disability,Bauchi,Bau88OW48,bau15
e99e2d5d-a6be-4f9d-9af5-80ef24934ac9,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,Ika5JWHWU57,Persons with disability,Kaduna,IkaLB5G21,ika14
4d3e9f0f-2ea0-4c40-b57d-e299f189d228,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,BauKYSFYK45,Persons with disability,Bauchi,Bau88OW48,bau15
74495ba2-5ac4-4f4f-bdf6-9dfd6514775c,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,IkaBMBT6I29,Persons with disability,Kaduna,IkaLB5G21,ika14
25d6a569-5148-4180-bbfb-ddb7a787638e,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,GomVJ3AI955,Persons with disability,Gombe,GomL09B41,gom18
457aac9f-1b21-4a20-aa3d-ebef82f1a413,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,BauJ2HD5Q10,Persons with disability,Bauchi,Bau88OW48,bau15
b767373e-06e7-40fa-94af-a54ac44f031f,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,GomYBGZ6Q48,Persons with disability,Gombe,GomL09B41,gom18
e3229767-9540-4343-9c3a-00a9b750a8cb,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,IkaB6ZK2P16,Persons with disability,Kaduna,IkaLB5G21,ika14
8f339878-7420-4605-a86e-a5c652b59ec9,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,Gom3I9SIA06,Persons with disability,Gombe,GomL09B41,gom18
ab52a2e0-ce8e-4e17-83d4-ad5a0e40f36e,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,IkaAV1K6L12,Persons with disability,Kaduna,IkaLB5G21,ika14
ac4c205a-bf1f-4b16-80ac-9aa7dc060b6d,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,GomZXJA7T35,Persons with disability,Gombe,GomL09B41,gom18
4423eb99-4459-4148-a0c9-6089b1564cee,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,IkaV3GUYX52,Persons with disability,Kaduna,IkaLB5G21,ika14
78f1e2d8-4d87-4fb8-8dbf-8e314be2d281,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,IkaKUXHY844,Persons with disability,Kaduna,IkaLB5G21,ika14
8966f9b7-f7be-4731-940c-0a6ae502ca36,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,Gom5I3ARF07,Persons with disability,Gombe,GomL09B41,gom18
81fe3db3-bba4-44fa-9799-56842ae74846,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,GomPE5H8G25,Persons with disability,Gombe,GomL09B41,gom18
f3735d62-9781-4bbe-acc0-0002bca205ca,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,BauVQ7KFV36,Persons with disability,Bauchi,Bau88OW48,bau15
66c55a25-28a9-4527-ad46-f10ee5140026,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,GomLRN49P39,Persons with disability,Gombe,GomL09B41,gom18
d7441f97-525a-4f58-b071-533bb11e3874,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,Ika030HLE14,Persons with disability,Kaduna,Ika6TR923,ika14
298698aa-5f49-497c-b42c-935292d2b7e5,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,BauFHQ7L405,Persons with disability,Bauchi,Bau88OW48,bau15
b4d0c99b-1c1d-4aca-9260-232ed3d86001,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,GomZ3SB9519,Persons with disability,Gombe,GomL09B41,gom18
d991cffe-d94f-4a1b-8a80-00d9852174ff,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,BauMV3OQN09,Persons with disability,Bauchi,Bau88OW48,bau15
2e8be60a-2ba6-4905-b453-c01a0d7cb153,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,IkaCVN90W42,Persons with disability,Kaduna,Ika6TR923,ika14
60d42b92-e722-48de-84d4-6fde3804d5e6,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,GomUFXMZG25,Persons with disability,Gombe,GomL09B41,gom18
3e7f7161-a9f6-415f-a3d2-129b3a6b996c,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau95NBLN41,Persons with disability,Bauchi,Bau88OW48,bau15
924a1855-cb65-4389-a6ce-d8fc8255d796,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,GomUB93G818,Persons with disability,Gombe,GomL09B41,gom18
cceacd49-d1a6-4d30-a894-7e4dfd00a873,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,IkaYBMCQD42,Persons with disability,Kaduna,Ika6TR923,ika14
96e82003-bced-4efb-b8ef-bcfe533b49af,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,BauU0Y71P25,Persons with disability,Bauchi,Bau88OW48,bau15
7dc26db1-b57d-4ccc-b6bb-fed45a6dfa98,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,Gom0QKIYF13,Persons with disability,Gombe,GomL09B41,gom18
336b48f5-c87d-46ea-b1b3-a33cf526e4a3,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,IkaVN7MT620,Persons with disability,Kaduna,Ika6TR923,ika14
5b65d225-b9ac-4f63-abd6-5033f9d4defa,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau864QQ306,Persons with disability,Bauchi,Bau88OW48,bau15
9617e341-eb8c-480a-b4bb-3c30e6c82bea,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,AkkHHWDKU19,Persons with disability,Gombe,AkkGP0F06,akk01
9a454e7f-1a31-4dbe-b191-cc94427f6d30,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,Ika8KTYH527,Persons with disability,Kaduna,Ika6TR923,ika14
45ef434b-1aa7-4f12-ac64-2b2e54f8d9e6,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,BauMTR7RI36,Persons with disability,Bauchi,Bau88OW48,bau15
46fad1c5-4118-4247-853a-38d17afb366e,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,AkkQZR1RN16,Persons with disability,Gombe,AkkGFS855,akk01
5d1daeb5-05f2-4f12-9b65-c8fb97c80dba,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,Ika2PKYG033,Persons with disability,Kaduna,Ika6TR923,ika14
5c3577aa-7e80-4397-a28a-61c06a5aa335,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau67UGTB41,Persons with disability,Bauchi,BauNRG250,bau15
2d828759-bdd7-4e77-a6b6-502939892f26,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,JahUNQB5Q04,Persons with disability,Jigawa,JahECWQ57,jah40
b7f1e763-5151-46dc-afa9-3536e5bc71b2,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau8QVWCX05,Persons with disability,Bauchi,BauNRG250,bau15
8626a255-4eab-4419-8129-7f7b276ee5a5,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,IkaC44FSA08,Persons with disability,Kaduna,Ika6TR923,ika14
b50022a6-829f-460d-9ecf-ee01a1f47fda,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,AkkZMK10X43,Persons with disability,Gombe,AkkGFS855,akk01
85e79516-3d65-415b-b927-dee492e14a8a,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,Ika2OQS9B22,Persons with disability,Kaduna,Ika6TR923,ika14
39a31e5a-9548-4b10-b83e-793ba8964439,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau98HS1O38,Persons with disability,Bauchi,BauNRG250,bau15
5390b664-8f32-4343-9579-046d020d4ba7,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,BauVG6EM044,Persons with disability,Bauchi,BauNRG250,bau15
29f00351-8eea-4434-b082-845a9a3b135a,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,AkkBQNSZQ07,Persons with disability,Gombe,AkkGFS855,akk01
b0f1e250-5da7-440f-9b71-688a758fe6da,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,IkaL9GLUF58,Persons with disability,Kaduna,Ika6TR923,ika14
dee8f40b-4994-4d49-96e4-de828254ee4d,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau0YHWTP35,Persons with disability,Bauchi,BauNRG250,bau15
827181a7-8199-4d96-a27c-e1c2e6640fc3,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau36TRL742,Persons with disability,Bauchi,BauNRG250,bau15
2cecb83b-89d0-4d4d-b086-45c87e670284,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,No,IkaNJLQZZ39,Persons with disability,Kaduna,Ika6TR923,ika14
da4c30c6-3d8d-476b-bdbb-d93b4d3bd04f,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,Akk0HKFQY01,Persons with disability,Gombe,AkkGFS855,akk01
8cd0dfcc-3286-4a1a-8526-5c0a34b3950c,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau3GJQEE53,Persons with disability,Bauchi,BauNRG250,bau15
84c7dc8a-7ef0-47b0-afb4-4e8c332f2c4b,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,IkaXVW1OF47,Persons with disability,Kaduna,Ika6TR923,ika14
2ca015b2-54b5-45b8-9b3d-70938c6af01b,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,Akk5E3L5637,Persons with disability,Gombe,AkkGFS855,akk01
f262f579-5390-4641-b29d-841b62980ec3,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,BauNXA9FL04,Persons with disability,Bauchi,BauNRG250,bau15
cd18b78c-0a51-41dd-a8cc-43d4c6f293d0,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,IkaRPOK4N28,Persons with disability,Kaduna,Ika6TR923,ika14
4d323433-8a6e-494b-90e9-b32795aee5cf,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,AkkW24GWW26,Persons with disability,Gombe,AkkGFS855,akk01
34f5ac63-f256-40f5-986a-15cea5037eee,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,BauO0W8WU58,Persons with disability,Bauchi,BauNRG250,bau15
21ec82a6-230f-4a87-83ba-3264675e2b13,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,Ika5Y171B04,Persons with disability,Kaduna,Ika6TR923,ika14
63a8aefe-1a3a-4f29-8e9e-10fd9a34beb4,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,Ika5IMMJ316,Persons with disability,Kaduna,Ika6TR923,ika14
c308ee3b-71ff-4720-bc95-0703d3b36859,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,Jah68VGRD57,Persons with disability,Jigawa,JahASXA43,jah45
acb25f78-88f3-41b4-b65e-5e1260de2195,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,Akk32ERJT43,Persons with disability,Gombe,AkkGFS855,akk01
33174ce8-4240-4b14-9458-26e962fe2b5e,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,BauPRBUWD18,Persons with disability,Bauchi,BauNRG250,bau15
dcbda474-3869-4acd-90d5-dd7979cd84d4,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,IkaYB9U8H37,Persons with disability,Kaduna,Ika6TR923,ika14
381b910d-b3fd-43c5-bcbb-e71ea672de8f,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,JahLZEA2A03,Persons with disability,Jigawa,JahASXA43,jah45
c7c323f0-6ec0-4dab-a0c4-c8bcf6bccd97,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,AkkOU4O1J34,Persons with disability,Gombe,AkkGFS855,akk01
4d481371-7095-4441-93a4-983b4c531784,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,BauWFSPCN54,Persons with disability,Bauchi,BauNRG250,bau15
6107e143-cf3b-4f56-bf1c-ac7b01ee2b10,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,JahQK13X953,Persons with disability,Jigawa,JahASXA43,jah45
f77ec89f-3f46-4ada-bf02-749a33b1721b,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,Ika5RY94I26,Persons with disability,Kaduna,Ika6TR923,ika14
f8965cec-31c0-4491-8cc4-1c3e4453a02e,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,Jah55L5A911,Persons with disability,Jigawa,Jah3YC050,jah40
b31119f0-386e-4589-a3fb-0f171287698c,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,AkkFM4N7945,Persons with disability,Gombe,AkkGFS855,akk01
b777beb4-c139-4c3d-b02f-0cab75ba9704,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,Jah6A9RTB11,Persons with disability,Jigawa,JahASXA43,jah45
83764d2c-a59d-470e-8b62-c91eda1b08e8,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,BauVM1QUD08,Persons with disability,Bauchi,BauNRG250,bau15
a8ffd108-0274-4c55-aae7-c481bb5ef43c,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,Akk70DUUS43,Persons with disability,Gombe,AkkGFS855,akk01
19c5756c-1fca-4630-a486-20fafb2266c6,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,Jah0YRU8513,Persons with disability,Jigawa,JahASXA43,jah45
5423bdbe-bf7a-405a-a419-b2cfe6ba5226,Deposit_Account,---,2024-03-16,,1,1,1,,1,1,1,1,,,Yes,Yes,JahXPDWSR06,Persons with disability,Jigawa,Jah3YC050,jah40
62780069-ebc5-4e85-ab62-8fc675f9042f,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,IkaPVOFZ854,Persons with disability,Kaduna,Ika6TR923,ika14
72edd862-cfb5-48a1-9d63-f85b47da7b7c,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,AkkF3P9SX38,Persons with disability,Gombe,AkkGFS855,akk01
93ea2f4b-88c2-469d-8de7-c08be782026e,Deposit_Account,---,2024-07-16,,1,1,1,,1,1,1,1,,,Yes,Yes,Jah0BLEJG17,Persons with disability,Jigawa,JahASXA43,jah45
5be97de1-2357-48f8-bd21-f7c6e5c02de7,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,AkkELSTZ122,Persons with disability,Gombe,AkkGFS855,akk01
cbf9fa2d-de3e-46c6-b87b-5014ec532288,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,JahV0M2HC39,Persons with disability,Jigawa,Jah3YC050,jah40
5eb13fa0-fb82-4f1b-8848-f40f377baef7,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,Ika0MGG2E00,Persons with disability,Kaduna,Ika6TR923,ika14
ed1bbb29-1fa4-44a9-8da5-589fa425d670,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau11OU9S21,Persons with disability,Bauchi,BauNRG250,bau15
64fecbf8-def1-408d-92b8-a6c7f9b49796,Deposit_Account,---,2024-07-18,,1,1,1,,1,1,1,1,,,Yes,Yes,Jah0K7EUH19,Persons with disability,Jigawa,JahASXA43,jah45
a0e4a656-b34f-40ab-a96c-cb546d1f2428,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,AkkU068Z132,Persons with disability,Gombe,AkkGFS855,akk01
2ce6ee53-8799-44aa-bb18-e7ca8d0df725,Deposit_Account,---,2024-07-16,,1,1,1,,1,1,1,1,,,Yes,Yes,JahZR9RHI14,Persons with disability,Jigawa,JahASXA43,jah45
1c5e24f3-a787-4809-a57c-21d59672e659,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,IkaBA9N4540,Persons with disability,Kaduna,Ika6TR923,ika14
1fe40596-e55d-4469-ad18-faff5a3065f7,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau6X15SV32,Persons with disability,Bauchi,BauNRG250,bau15
db1e14b9-5b05-4bd2-b027-58c3502ca1bc,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,AkkM83HYB35,Persons with disability,Gombe,AkkGFS855,akk01
57bd54aa-6909-4777-abe6-bff3e4aeeb8a,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,JahXGYPI713,Persons with disability,Jigawa,Jah3YC050,jah40
c895a63a-9b8f-458e-a865-66b693f4c77a,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,Ika117SLO59,Persons with disability,Kaduna,Ika6TR923,ika14
33355e78-a07d-46fd-8c87-5a3820671425,Deposit_Account,---,2024-07-16,,1,1,1,,1,1,1,1,,,Yes,Yes,JahF0KFSB06,Persons with disability,Jigawa,JahASXA43,jah45
ec4dc63e-a594-4a80-bb59-4e8e705b2e3e,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,AkkO4ES3O43,Persons with disability,Gombe,AkkGFS855,akk01
040e31c5-0524-4d72-8bc0-66b71933880b,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,BauGWDNLI00,Persons with disability,Bauchi,BauNRG250,bau15
