formid,1  Training Date (Ranar horo),2  Name of Training or Title (Taken horo),form/Case_Data/Comm_Partner_ID,form/Case_Data/Gender,form/Case_Data/Gender_and_Age,form/Case_Data/Disability_Status_class,form/Case_Data/State,form/Case_Data/LGA,form/Case_Data/IDP_Classification,username
8f42a97e-5a77-4ef3-b1c7-6fd9c335dda8,2024-07-04,"Group_Formation,_Dynamics_and_financial_literary",KurZVMJDQ35,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur04
665d8b30-59e3-4341-bd42-74ef6dd3f22c,2024-07-05,"Group_Formation,_Dynamics_and_financial_literary",KurIF4GN327,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur04
1b8c071e-10cc-4f68-a742-cdad3e143854,2024-07-06,"Group_Formation,_Dynamics_and_financial_literary",Kur6KFMRA23,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur04
d248456e-a9c7-46e5-8b9f-3eaaf47ef6f5,2024-07-06,"Group_Formation,_Dynamics_and_financial_literary",Kur29WBX028,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur04
d44877e8-2ae4-4649-9f52-4f0d6ad39cd4,2024-07-06,"Group_Formation,_Dynamics_and_financial_literary",KurW2VQQQ04,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur04
70ef2935-980c-4457-8aef-2eb54924dbf8,2024-07-07,"Group_Formation,_Dynamics_and_financial_literary",Kur8OWGMK58,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur04
96714a2b-79b5-43fa-8109-d75e5e77c18f,2024-07-08,"Group_Formation,_Dynamics_and_financial_literary",Kur44ZG8X38,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur04
a7b967c2-3aab-43ec-b9ce-d575291b9328,2024-07-08,"Group_Formation,_Dynamics_and_financial_literary",Kur3AUI7V41,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur04
41e343e3-1e34-4eea-8313-a8e5ab081f14,2024-07-09,"Group_Formation,_Dynamics_and_financial_literary",KurDER4V248,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur04
dc02bc8d-e82a-481b-be27-f10a2f391d59,2024-07-10,"Group_Formation,_Dynamics_and_financial_literary",KurRUPUG449,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur04
f80b7329-acc6-4f08-85de-645771d65f85,2024-07-11,"Group_Formation,_Dynamics_and_financial_literary",KurGGXTAS52,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur04
12026ace-83b4-401b-9288-8db384bdcf72,2024-07-12,"Group_Formation,_Dynamics_and_financial_literary",Kur4VUYTI47,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur04
490558e2-f72a-4b49-b514-c0fa39a733a2,2024-07-12,"Group_Formation,_Dynamics_and_financial_literary",Kur0UXNYN56,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur04
1a93f7e4-aa3a-4051-9166-b059b533fbef,2024-07-13,"Group_Formation,_Dynamics_and_financial_literary",KurMLQCS312,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur04
dc846bc3-1395-4719-b2c1-72bd10e8ff93,2024-07-14,"Group_Formation,_Dynamics_and_financial_literary",KurRY48LD34,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur04
566dfece-ebf6-4a07-92ca-e7487b3c043a,2024-07-15,"Group_Formation,_Dynamics_and_financial_literary",KurGZ6ZTQ09,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur04
ecbfc1d2-86f0-4901-9aa8-ea2395b258e3,2024-07-14,"Group_Formation,_Dynamics_and_financial_literary",KurSGERQH30,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur04
c914b87f-95ed-4d33-ae4f-82c4596956ae,2024-07-13,"Group_Formation,_Dynamics_and_financial_literary",KurRNB0E616,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur04
69a6ec70-19d8-4b73-8f3b-977f2f829f83,2024-07-13,"Group_Formation,_Dynamics_and_financial_literary",KurRDL7K044,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur04
3c288244-79b5-4054-ad89-628aa0b32d95,2024-07-13,"Group_Formation,_Dynamics_and_financial_literary",KurZJDEKW32,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur04
a92a29e4-50eb-408e-9105-be66a6f7d752,2024-07-12,"Group_Formation,_Dynamics_and_financial_literary",KurEGF36U54,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur04
b3b99e39-1e48-4c5d-9a1f-061064f3e6f6,2024-07-12,"Group_Formation,_Dynamics_and_financial_literary",KurWWW8XU34,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur04
7603f58b-640e-463a-8fde-98e4c2eabea0,2024-07-11,"Group_Formation,_Dynamics_and_financial_literary",KurM0OWQ625,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur04
f42e6a19-c8eb-422b-835c-a5bc96750e41,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarE23S9Z19,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur12
fd7fff21-cb9b-4685-9cbb-5d51747c9bbe,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarVB9A9R16,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur12
a915ffa5-ccfb-4890-9077-bc6fea289a2e,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Gar8YA0VC51,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur12
87b65a22-d017-433a-950b-344712a1d4d0,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarED7KAY08,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur12
f8e0bf9f-4431-4113-9611-1780977450c1,2024-06-28,"Group_Formation,_Dynamics_and_financial_literary",Gar23S2AH37,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur12
5ed26bc6-e4f6-4bc7-8865-1f329fb7cb0f,2024-06-21,"Group_Formation,_Dynamics_and_financial_literary",Gar36XXD304,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur12
7bf7b90c-5259-4ab6-867e-e9773d025913,2024-06-19,"Group_Formation,_Dynamics_and_financial_literary",Gar0KTDJM29,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur12
6e1177d2-6171-48d3-a952-4562061cab46,2024-06-18,"Group_Formation,_Dynamics_and_financial_literary",GarA7HNG607,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur12
30595dea-c854-4b3e-8830-12237faa1a94,2024-06-27,"Group_Formation,_Dynamics_and_financial_literary",GarEIOPL102,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur12
ae2026d2-dcf8-4212-bb84-4a46b7ff7296,2024-06-28,"Group_Formation,_Dynamics_and_financial_literary",GarLFJ79C24,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur12
a5108a6b-7798-4760-8077-149254e018f7,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarL3CPS117,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur12
5723124f-ac0d-4a10-bcc7-f783aad634da,2024-06-27,"Group_Formation,_Dynamics_and_financial_literary",GarAOCAT241,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur12
3919e81a-cb4d-4efa-880f-bf7e4a7ffffc,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarZR0BLE32,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur12
9a706810-4e11-4636-9052-ed8ade3f8270,2024-06-27,"Group_Formation,_Dynamics_and_financial_literary",GarHKXPRZ08,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur12
a9d00a9f-0949-41ab-a5f6-8618e5e963de,2024-06-27,"Group_Formation,_Dynamics_and_financial_literary",Kur9GA83611,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
ff324e7b-c622-495a-8235-a206aa2a9518,2024-06-27,"Group_Formation,_Dynamics_and_financial_literary",KurR74M1R14,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
2d9c1ba0-36ae-4920-9b97-a5921859ce98,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",KurIBV7TK31,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
b2cc9aa3-fe58-4b06-a17e-40930c788f05,2024-06-27,"Group_Formation,_Dynamics_and_financial_literary",KurYLXN7G55,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
dd9d0485-7b14-419e-8942-c4c3c82daba6,2024-06-27,"Group_Formation,_Dynamics_and_financial_literary",KurRS82PU30,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
991fbaaa-cdf1-4dc8-99b7-fb9bbbc96fe2,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Kur2ZMVD802,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
17c446ca-6fea-49ba-a8c6-4a5d1e3d6660,2024-05-23,"Group_Formation,_Dynamics_and_financial_literary",Kur9NLAFC32,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
d36bf1a8-7f71-467d-87f1-df062f6c1340,2024-05-23,"Group_Formation,_Dynamics_and_financial_literary",KurF9LOUZ19,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
b7511ce9-ccfb-4570-905a-65b4065484aa,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",KurQHHXX631,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
4d1213d0-2507-4fc0-9ae3-74c77cf54874,2024-05-18,"Group_Formation,_Dynamics_and_financial_literary",KurZILZMZ45,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
97279f88-4efe-49d7-8e08-db4bf25526a4,2024-06-18,"Group_Formation,_Dynamics_and_financial_literary",KurFWYBD955,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
27609f3b-ce9b-4bc4-9336-9b2cb67df17a,2024-06-27,"Group_Formation,_Dynamics_and_financial_literary",Kur87C48Z43,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
5a680b44-780d-4df9-a8c7-e9395cee1661,2024-06-27,"Group_Formation,_Dynamics_and_financial_literary",KurPFVVR051,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
b84a378c-2685-4f2e-a057-9386e741e545,2024-06-25,"Group_Formation,_Dynamics_and_financial_literary",Kur0U2JTL30,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
9d27bad1-7b1b-4937-9156-9e6587beb24d,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Kur8K0JAU24,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
db7414c5-db35-4cae-9dcb-94e1f8edbe65,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Kur02RPXY22,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
417ef46c-b2da-4b51-ad33-ca76f69e35ba,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",KurZVA5W309,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
8866a4a5-06be-4868-98d9-f464134e7689,2024-06-21,"Group_Formation,_Dynamics_and_financial_literary",KurAK7J0W08,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
318f6b65-e130-484c-b218-88f9b92db53e,2024-06-27,"Group_Formation,_Dynamics_and_financial_literary",KurCQLN5I13,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
f2806809-95bc-437e-a8a6-8a27983c7a58,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",KurWQ26DY51,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
4639c80d-b08b-4ad8-a164-7ea3f8a058ac,2024-06-28,"Group_Formation,_Dynamics_and_financial_literary",Kur3ZKXPB00,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
c6aae40a-5e7f-4e48-8513-24d72ac776bf,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",KurZ1KQN741,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
9e84beb7-3112-4d1e-9fc9-e18f787c42b2,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Kur9H0Q8G42,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
7cc877ab-08eb-498c-83e0-88a699589fa4,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",KurTL6R4P52,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
49337703-eaf6-4321-9e89-fa6f2246dc35,2024-06-22,"Group_Formation,_Dynamics_and_financial_literary",KurVPP8DI24,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur12
4e7b8426-798b-4dca-9b6a-93aa883261dc,2024-07-14,"Group_Formation,_Dynamics_and_financial_literary",JahSVST8R11,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
39a3e009-4ec0-4c5c-bca3-8da1d8df2689,2024-07-12,"Group_Formation,_Dynamics_and_financial_literary",Jah97T28Q01,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
8bed7b88-6b4b-4897-b3bd-8029532ec888,2024-07-12,"Group_Formation,_Dynamics_and_financial_literary",JahXKN7BU42,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
5e33fd4e-62fb-4d25-8312-a5575dcc0549,2024-07-04,"Group_Formation,_Dynamics_and_financial_literary",JahQE1IB908,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
26b64673-8f0c-4efe-b10d-3ea058ca7c42,2024-07-08,"Group_Formation,_Dynamics_and_financial_literary",JahQ3V7SA43,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
3d74201f-a93e-44c3-b238-4dc1104e762d,2024-07-12,"Group_Formation,_Dynamics_and_financial_literary",JahVYSDF839,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
23044526-d002-46a6-adfa-4e59030cd86e,2024-07-13,"Group_Formation,_Dynamics_and_financial_literary",Jah924D4R36,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
62839f7b-db9e-42c9-b261-f78be722c65d,2024-07-13,"Group_Formation,_Dynamics_and_financial_literary",JahDM59X333,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
9a735295-2127-4e23-b469-59ed4e2e5a65,2024-07-08,"Group_Formation,_Dynamics_and_financial_literary",JahIL1UGA24,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
785a8563-c00b-4040-93df-41b463c2647c,2024-07-13,"Group_Formation,_Dynamics_and_financial_literary",JahAXDTVS56,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
aed639c8-8793-475d-a8f7-b4c27e4ad2aa,2024-07-09,"Group_Formation,_Dynamics_and_financial_literary",JahXFYUYV41,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
52a3ba2f-e47c-44df-baa9-6410b501e57c,2024-07-13,"Group_Formation,_Dynamics_and_financial_literary",JahSCYXEA46,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
3ddcddcf-bea7-4726-9be4-6b58dada0375,2024-07-14,"Group_Formation,_Dynamics_and_financial_literary",JahKWZV5G57,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
892dbda8-e0e4-48b3-8f24-d747f8e9d258,2024-07-13,"Group_Formation,_Dynamics_and_financial_literary",JahI6TKOC22,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
469f4273-bb26-4596-9a76-d590e0c604f2,2024-07-11,"Group_Formation,_Dynamics_and_financial_literary",Jah557KVE30,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
597bd514-d334-4bd9-ac8a-bdc57ceaaf3e,2024-07-13,"Group_Formation,_Dynamics_and_financial_literary",JahYN8KVM29,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
bbf53c70-b1f1-44be-8acb-db2250103439,2024-07-09,"Group_Formation,_Dynamics_and_financial_literary",Jah1G9J9U31,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
f84ba843-77a9-4984-a8f5-6ca0277d7fd4,2024-07-09,"Group_Formation,_Dynamics_and_financial_literary",JahPNGQE853,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
28b9ecd4-dacf-406e-b04f-57c14af7d858,2024-07-14,"Group_Formation,_Dynamics_and_financial_literary",Jah2QZDRT10,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
c01b9abe-2ab6-4ff8-a76d-92431f38f589,2024-07-15,"Group_Formation,_Dynamics_and_financial_literary",JahFQ9YSD17,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
c334b11b-68ad-419e-bc13-fb7b65b11bc8,2024-07-09,"Group_Formation,_Dynamics_and_financial_literary",JahFC12JK02,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
950861e5-c370-4050-a16e-a9c323a412d6,2024-07-13,"Group_Formation,_Dynamics_and_financial_literary",JahVJSPDZ32,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
8a13f0ab-c095-4928-8f49-6d396bf7b401,2024-07-11,"Group_Formation,_Dynamics_and_financial_literary",JahI7AB8E51,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
6f0fafde-ba5b-4c06-b921-1120535952ac,2024-07-13,"Group_Formation,_Dynamics_and_financial_literary",JahV5VE2D03,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
f28aaf22-c2f1-457e-8361-d994172edc46,2024-07-09,"Group_Formation,_Dynamics_and_financial_literary",JahLC6JBH34,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
40d613e5-270e-4743-954c-bd5559b21abd,2024-07-14,"Group_Formation,_Dynamics_and_financial_literary",JahD6B1UC13,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
0bd632b1-c36d-4b3d-9483-d1df94e1e455,2024-07-11,"Group_Formation,_Dynamics_and_financial_literary",JahM1WV5U33,Female,Female Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
6a7fec0f-787d-4c98-a4e9-91ee584800ae,2024-07-15,"Group_Formation,_Dynamics_and_financial_literary",Jah3S73GB56,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
99bf46c5-7866-4a70-8f53-8bbad747b0b3,2024-07-14,"Group_Formation,_Dynamics_and_financial_literary",JahLTBQPZ48,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
0a887307-bb22-4ae0-923e-c003eedcb8b8,2024-07-13,"Group_Formation,_Dynamics_and_financial_literary",JahA8QUDG37,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
5d035314-d89c-4ef4-a052-5f128260a59f,2024-07-13,"Group_Formation,_Dynamics_and_financial_literary",JahRHAUZ006,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
82eceba8-e362-41a1-83ee-d84cb3f81e42,2024-07-12,"Group_Formation,_Dynamics_and_financial_literary",JahFZRHPD17,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
726b8ad0-582f-47e9-a54c-84ec47dff05b,2024-07-13,"Group_Formation,_Dynamics_and_financial_literary",JahQCSS0822,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
38377c18-4e05-4657-8801-6e9bbdeafc2e,2024-07-14,"Group_Formation,_Dynamics_and_financial_literary",JahMZBP9C21,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
b384b517-83d0-475a-a1ee-e72d09df12af,2024-07-15,"Group_Formation,_Dynamics_and_financial_literary",Jah83P62352,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
4159a9b4-9ea2-408c-8a13-e44ee2aaaef6,2024-07-15,"Group_Formation,_Dynamics_and_financial_literary",JahLM5DET25,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
3a1ba311-9ef3-4704-b300-d92cce985358,2024-07-15,"Group_Formation,_Dynamics_and_financial_literary",JahBUGJWF16,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
99faf907-c2b6-463e-8d53-cf7a3a534f0e,2024-07-15,"Group_Formation,_Dynamics_and_financial_literary",JahKG7D8X02,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
9acd1040-8524-421e-9ba1-57c20e3073b1,2024-07-13,"Group_Formation,_Dynamics_and_financial_literary",JahOW2CXP43,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
f90ee069-2943-4cb0-9ea1-5fdb5d85cc3b,2024-07-12,"Group_Formation,_Dynamics_and_financial_literary",Jah28ZK6K33,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
7408acc7-df9c-428c-bf5c-e509bdf07c75,2024-07-09,"Group_Formation,_Dynamics_and_financial_literary",JahQ5A3FT53,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
3faa4c0e-df65-4cd7-85b9-ffd2eed6e3f9,2024-07-12,"Group_Formation,_Dynamics_and_financial_literary",JahYEPAY603,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
91693ca5-7d62-4ffe-b3cb-a51f537ffbd8,2024-07-11,"Group_Formation,_Dynamics_and_financial_literary",JahWOG0UB11,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
01e1a28c-43e6-4617-a71b-2d6d3057b328,2024-07-11,"Group_Formation,_Dynamics_and_financial_literary",Jah8VNVRA03,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
080f6452-1495-49e2-b192-e6ffb5290f71,2024-07-09,"Group_Formation,_Dynamics_and_financial_literary",Jah7QP5NH11,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
e34786f3-6e17-40a7-85c4-c9bd17ef4de1,2024-07-09,"Group_Formation,_Dynamics_and_financial_literary",JahOMYSX010,Male,Male Youth,Persons with disability,Jigawa,Jahun,Non-IDP,jah51
0b5bedb4-2d30-41fb-b277-4e2a1c9865c6,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",TafY4S7CE48,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa,Non-IDP,taf04
da82b79b-8f59-40a0-9e44-33e97b4643eb,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",TafTB6ERG28,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa,Non-IDP,taf04
fcd30977-e37e-4a9c-8696-42c65f9acf51,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",TafQIRSYD49,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa,Non-IDP,taf04
720938d3-1807-46ff-b5c4-38222cb93a56,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",TafNHXUQ840,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa,Non-IDP,taf04
48fce266-db31-4cdf-95d3-c53d62927065,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",TafJXGCHR31,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa,Non-IDP,taf04
7250ea78-6647-4aa3-bc43-2dcd4634185b,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",TafOFGJVN32,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa,Non-IDP,taf04
c7f7c9a2-5c28-41d2-9185-fa556b5e359b,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",Taf1YF9FB37,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa,Non-IDP,taf04
683a1eb6-44a2-49ec-bfdb-75b2968455ac,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",Taf3KYP5L16,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa,Non-IDP,taf04
d0435649-999a-4f6b-853e-3dcd0314a771,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",TafXVWGDP41,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa,Non-IDP,taf04
cf183674-d937-4d48-830a-c82d273c63d8,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",TafOOHEMJ21,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa,Non-IDP,taf04
23bd010f-43bd-4d6f-abd6-0dbf680ec4d1,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",TafXSZEDU46,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa,Non-IDP,taf04
4859ae39-d8e9-4383-93a2-48a657ce8f2c,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",Taf8JTHFE02,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa,Non-IDP,taf04
1672b69e-d4ae-4bc1-a68f-4d88c89e102b,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",TafOITKGN18,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa,Non-IDP,taf04
e68982e8-13fd-4b4b-8cbb-f35b2ebc4cf1,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",TafSKYXOV01,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa,Non-IDP,taf04
c5079580-fe05-4848-bf8a-9f9d5069b5ab,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",TafHX4DTA40,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa,Non-IDP,taf04
ba885da9-b5e7-4acf-91db-f4ad8cf6e973,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",TafOP4O8104,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa,Non-IDP,taf04
43d28423-d260-4e49-9320-67e27edb4440,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",TafJG6JS708,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa,Non-IDP,taf04
ca1af1dc-5ecb-4bc8-b676-6e05e36ed6de,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",TafWQDUPV51,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa,Non-IDP,taf04
b0d253f1-63fa-4036-86d3-5e900cc172e9,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",TafKB15W436,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa,Non-IDP,taf04
c98776c1-79a1-4097-9284-2bb6b456e1e1,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",TafICNAOC47,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa,Non-IDP,taf04
d2fcfe59-8d00-410a-a564-fe6ff71b3889,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",TafL6JLV658,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa,Non-IDP,taf04
5093563a-1ce2-413a-a613-48c9a0d8a288,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",TafL6JLV658,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa,Non-IDP,taf04
