formid,NameofInputDistributionCenter,farmingseason,Date,Cluster_Unique_ID,State,Implementing_Partner,form/Inputs_for_maize/NPK_bags_to_Kg_Maize,form/Inputs_for_maize/UREA_bags_to_Kg_Maize,form/inputs_for_rice/NPK_bags_to_Kg_Rice,form/inputs_for_rice/UREA_bags_to_Kg_Rice,form/inputs_for_groundnut/NPK_bags_to_Kg_Groundnut,form/inputs_for_groundnut/UREA_bags_to_Kg_Groundnut,form/inputs_for_sorghum/NPK_bags_to_Kg_Groundnut,form/inputs_for_sorghum/UREA_bags_to_Kg_Groundnut,form/Input_totals/Total_Maize_Seed,form/Input_totals/Total_Rice_Seed,form/Input_totals/Total_Groundnut_Seed,form/Input_totals/Total_Sorghum_Seed,form/Input_totals/Totak_NPK,form/Input_totals/Total_UREA,form/Input_totals/Total_Glyphosate_ForceUP,form/Input_totals/Total_Butachlor,form/Input_totals/Total_AgriForce,form/Input_totals/Total_LaraForce,form/Input_totals/Total_SAAF,form/Input_totals/Total_GuardForce,form/Input_totals/Total_Atrazine,form/Input_totals/Total_VInash,form/Input_totals/Total_Lambda,form/Input_totals/Total_Aflasafe,form/Input_totals/Total_NPK_to_Kg,form/Input_totals/TotalUREA_to_Kg,form/Input_totals/Total_Glyspring,form/Input_totals/Total_Rice_pro,form/Input_totals/Total_Cotrazine,form/Input_totals/Total_Vanguish,form/Input_totals/Total_Striker,form/Input_totals/Total_Buster,form/Input_totals/Total_Hallakat,username
2959e02a-c143-4f24-9c52-07706ff532c4,WOFAN center,Wet_Season,2024-07-08,Rin78EE24,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin28
4535948a-9b3c-4edb-9d9a-c25acc518147,WOFAN center,Wet_Season,2024-07-08,RinCJOB07,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin28
be635761-b28e-4c15-84bd-4f40a467ab7a,WOFAN center,Wet_Season,2024-07-08,Rin1QG022,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin28
19f7b58e-1579-4bf5-9cbd-0f4086db3c16,WOFAN center,Wet_Season,2024-07-08,RinZRG657,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin28
d65ae462-db76-45a7-b971-04f9fee4a071,WOFAN center,Wet_Season,2024-07-08,Rin024V13,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin28
8b960d39-19e1-47d6-8ebf-21cd8b196b66,WOFAN center,Wet_Season,2024-07-08,RinQM3C33,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin28
dd3372df-de5f-4309-b6b4-6ea9995866ef,WOFAN center,Wet_Season,2024-07-08,RinWYDP35,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin28
dfe9aaed-bcc1-42e2-b50d-c6694dd22d8c,WOFAN center,Wet_Season,2024-07-08,RinWAP700,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin28
9a59ba91-937b-4598-b77d-85132d922534,WOFAN center,Wet_Season,2024-07-08,Rin689Y24,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rin28
0b0a9b15-1540-444e-8c7d-50a3ee20993f,WOFAN center,Wet_Season,2024-07-08,ShoX5OJ38,Gombe,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,sha04
702f5b60-1206-4bfa-b06d-ffa69b492d96,WOFAN center,Wet_Season,2024-07-08,ShoRHVP21,Gombe,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,sha04
e7ba0ea3-46a0-4479-ab0f-9488fe7913f5,WOFAN center,Wet_Season,2024-07-08,ShoQMZ721,Gombe,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,sha04
79853f01-cbbe-4b81-b46a-ff842dd1bdf1,WOFAN center,Wet_Season,2024-06-08,TudGVA258,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,4,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun23
a46062ea-c06c-4bea-b263-efa39236d9bb,wofan center,Wet_Season,2024-07-08,Gar7CV205,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,gmm61
c5b1f5fe-6bac-4a93-a30e-344692af4f96,Wofan center,Wet_Season,2024-09-23,Gar7CV205,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,2,0,0,0,200,150,0,0,0,0,0,0,0,gmm61
46af7976-3ea2-4e0f-81e8-6ce34ab7a62c,Wofan center,Wet_Season,2024-09-23,BagG1SW17,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rig04
1dd94886-1d39-4712-a0a7-7de5ac462526,wofan center,Wet_Season,2024-09-23,BagBEDJ45,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rig04
a2f9122e-02d0-4fe8-81ab-4962b79af622,wofan center,Wet_Season,2024-09-23,RimVM1I02,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,rig04
0049d2a3-c04b-4a4b-9337-233ae4b45104,Wofan center,Wet_Season,2024-09-23,TauE29933,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,tau23
4a6d6ae7-a7e0-41a2-9740-c69955e1c05c,wofan center,Wet_Season,2024-09-23,TauICK426,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,tau23
5d81883f-f65a-4074-af12-64873d8fa770,wofan center,Wet_Season,2024-09-23,TauAMBK52,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,tau23
1ec45ff3-d48c-40c6-8db7-bd15506ac1fa,wofan center,Wet_Season,2024-09-23,TauYIIO54,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,tau23
2e48218d-8bda-4419-ac80-7a5ffa8b3d9e,wofan center,Dry_Season,2024-09-23,TauXGM829,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,tau23
90e82e56-d208-4c80-8de6-6cdf31e81661,wofan center,Dry_Season,2024-09-23,Tau2XW929,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,tau23
6d5487ab-b3db-4e82-a440-2db3a392e76f,wofan center,Wet_Season,2024-09-23,TauW2YT47,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,tau23
75fcb05b-c45a-4036-8935-de68865be2bb,wofan center,Wet_Season,2024-09-23,TudY9WC18,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun01
6e1c9ca6-c82c-4ebc-a7bb-935d2a98818c,wofan center,Wet_Season,2024-09-23,TudC10Q45,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun01
e522fbf3-5009-48bb-9768-03ac05e48819,wofan center,Dry_Season,2024-09-23,AbaUKMF58,FCT,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,aba04
373225bf-a965-4e7e-b9c6-bafa607aef67,wofan center,Dry_Season,2024-09-23,KwaRA2T06,FCT,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,kwl10
781da2c2-e8ad-41f4-a513-d96e48be3de8,wofan center,Dry_Season,2024-09-23,Kwa6NAW25,FCT,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kwl10
aacedad5-184a-4ad5-98c4-fd9fc171c74b,wofan center,Wet_Season,2024-09-23,AbaGVGW51,FCT,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,aba03
798b5785-0e0b-4f67-8b66-9a534d8aaa9b,wofan center,Wet_Season,2024-09-23,AbaN7K040,FCT,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,aba03
7937f621-0e76-4c43-87f5-f7a151902751,wofan center,Wet_Season,2024-09-23,AbaV7KZ14,FCT,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,aba03
1e3e1fe8-f63a-4818-8195-9bdd51628daa,wofan center,Wet_Season,2024-09-23,AbaRO0L35,FCT,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,aba03
