formid,Cooperative_Unique_ID,form/Input_totals/Total_Maize_Seed,form/Input_totals/Total_Rice_Seed,form/Input_totals/Total_Groundnut_Seed,form/Input_totals/Total_Sorghum_Seed,form/Input_totals/Totak_NPK,form/Input_totals/Total_UREA,form/Input_totals/Total_Select_2_4-D_herbicide,form/Input_totals/Total_Glyphosate_ForceUP,form/Input_totals/Total_Glyphosate_Slasher,form/Input_totals/Total_Butachlor,form/Input_totals/Total_AgriForce,form/Input_totals/Total_LaraForce,form/Input_totals/Total_SAAF,form/Input_totals/Total_GuardForce,form/Input_totals/Total_Atrazine,form/Input_totals/Total_VInash,form/Input_totals/Total_Lambda,form/Input_totals/Total_Aflasafe,form/Input_totals/Total_Glyspring,form/Input_totals/Total_Rice_pro,form/Input_totals/Total_Cotrazine,form/Input_totals/Total_Vanguish,form/Input_totals/Total_Striker,form/Input_totals/Total_Buster,form/Input_totals/Total_Hallakat,form/Input_totals/Total_ButaForce,form/Input_totals/Total_Select_Gold,form/Input_totals/Total_Gobara,form/Input_totals/Total_GreenForce,received_on,Which farming season will these inputs be used in
ba5be7f4-0349-46fa-8ce9-a934132d6881,C-Yam5VNN107,50,,,,6,3,0,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,---,19/05/2025 16:17,Wet_Season
eab61cd1-1970-4710-96fd-8db066d3f16e,C-YamU186O51,50,,,,6,2,0,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,---,19/05/2025 16:17,Wet_Season
cb0a0194-45b8-4ace-a0d1-423505627a66,C-YamX0J4W09,50,,,,6,2,0,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,---,19/05/2025 16:17,Wet_Season
71409986-bd3a-451f-8adb-f9641bc290e1,C-YamLM0X341,50,,,,6,2,0,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,---,19/05/2025 16:17,Wet_Season
2849fc40-9502-4a5c-8f0d-231d20ad0f6c,C-YamOFNNT05,50,,,,6,2,0,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,---,19/05/2025 16:17,Wet_Season
19489dcd-7394-4ec4-aa71-0b5478537d53,C-YamX090X30,100,,,,6,6,0,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,---,19/05/2025 16:17,Wet_Season
c1e6cab2-433e-4eb6-bd83-ceabefd61656,C-YamFR9IK18,100,,,,6,6,0,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,---,19/05/2025 16:17,Wet_Season
b3b6450e-ae9b-4820-b7fb-b57f7d18785a,C-Yam08TAG35,100,,,,6,6,0,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,---,19/05/2025 16:17,Wet_Season
21ab0044-8241-4619-9383-9e4b73ff69a9,C-Yam3PZHL50,100,,,,6,6,0,2,1.5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 16:17,Wet_Season
35da4486-6a0d-4298-ae20-922cabfd0109,C-Yam4H9PE17,100,,,,6,6,0,4,1.5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 16:20,Wet_Season
480b082f-132b-4d9c-932b-9064436f39bc,C-Akk7CLPZ48,,,,,8,4,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 16:24,Wet_Season
6429ebb3-8586-4229-92a2-b49b8ffdfe31,C-AkkAFH4G41,100,,,,6,6,0,2,0,0,0,2,1500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 16:38,Wet_Season
a3936559-5d92-4d22-8abb-9974818d100b,C-AkkMLTCB42,100,,,,6,6,0,2,0,0,0,2,1500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 16:45,Wet_Season
56ea8358-7a0e-4181-9d7f-67c40a7e27e5,C-AkkOR87704,100,,,,6,6,0,2,0,0,0,2,1500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 16:48,Wet_Season
12a13230-9eb5-4e69-8c0b-d09b942e1145,C-AkkPHF7K01,100,,,,6,6,0,2,0,0,0,2,1500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 16:50,Wet_Season
fbadc143-37e1-4acf-b50e-87727b243d62,C-AkkR6GC824,100,,,,6,6,0,2,0,0,0,2,1500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 16:52,Wet_Season
454d4742-fde3-4b19-a679-97404837c94a,C-YamHIQB528,100,,,,6,6,0,2,1.5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 17:29,Wet_Season
d6c8b56d-48bd-46c4-95d9-12aace12fabe,C-YamYQDYD00,100,,,,6,6,0,2,1.5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 17:29,Wet_Season
eba2d012-125d-4e73-9a81-a38ff71c7d66,C-Yam2P4QP00,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,---,19/05/2025 17:34,Wet_Season
3148e23a-6ab4-436a-8445-82341e44a67d,C-Yam0LTYX08,100,,,,6,6,0,2,1.5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 17:48,Wet_Season
6e35f9dd-0bf7-4407-8c14-ab0b816b3b4d,C-Yam5MGHN17,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,---,19/05/2025 17:53,Wet_Season
bc7c4a85-e5b7-449e-93dc-f69ce124a07c,C-Yam7FW3M15,,100,,,8,4,0,1.5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,---,19/05/2025 17:56,Wet_Season
947af9fc-8de7-4e91-9040-0f238304056f,C-Yam7QWKX10,100,,,,6,6,0,2,1.5,0,0,2,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 18:00,Wet_Season
1cbd12d2-414b-4511-8976-c512d6e02235,C-YamBZFOL35,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,---,19/05/2025 18:05,Wet_Season
3dc5e363-c654-42af-a3b6-19f6c080c781,C-YamH0X0T51,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 18:55,Wet_Season
2be60ca8-95f4-4200-ab27-5093f600af6f,C-YamOPEU818,100,,,,6,6,0,2,1.5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 18:55,Wet_Season
c22fb02d-a03c-48e7-a89c-6721c03b8566,C-YamU41MM37,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,---,19/05/2025 18:55,Wet_Season
72263529-45f2-4304-960a-ad15f36368cc,C-YamXG3AK47,100,,,,6,6,0,1.5,1.5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 18:55,Wet_Season
a14bba6b-e5e9-49a0-8d57-c368734b0e2e,C-KalAMF9Y54,,100,,,8,4,0,1.5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,---,19/05/2025 19:12,Wet_Season
e71c9d73-d366-468e-adea-0180149b936d,C-KalVQ2TN25,100,,,,6,6,0,1.5,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 19:12,Wet_Season
1e00e6be-bf9b-44ce-842d-590ad4a5ed23,C-Kal4RD4311,,100,,,8,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,---,19/05/2025 19:14,Wet_Season
6ae026ba-0569-43ee-90a0-c45e33b5d6e7,C-Kal9RQ0L47,100,,,,6,6,0,1.5,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 19:18,Wet_Season
ce423567-d6d7-467b-b711-58564db07692,C-KalP2TCL40,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,---,19/05/2025 19:20,Wet_Season
b05080aa-739c-409d-bf54-3dd7e08d18b1,C-KalRKV7216,100,,,,6,6,0,1.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 19:28,Wet_Season
d1e81c1e-0971-498c-bac3-9e807d3a65e2,C-KalTT8J125,,100,,,8,4,0,1.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,---,19/05/2025 19:28,Wet_Season
7cc2fb79-4eb8-45b1-af73-90522051a0cf,C-Aba3V6HF37,50,50,,,7,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 19:42,Wet_Season
76502b68-e149-4cf9-83b7-18cab4076603,C-KalDSXXK41,100,,,,6,6,0,1.5,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 19:51,Wet_Season
a8b7858d-65c2-419b-b528-4e56cfa9884b,C-KalI0G4R14,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,---,19/05/2025 19:51,Wet_Season
8a5986c5-7e77-4e9a-832b-560fcccdd212,C-KalP3RCX15,100,,,,6,6,0,1.5,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 19:51,Wet_Season
576d79c1-2c7f-43c2-90e9-406ef40245ac,C-Aba52ZFW52,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,---,19/05/2025 19:54,Wet_Season
73c539b7-e002-4ffd-89c3-59104f9a3ac2,C-Aba5VF8V12,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,---,19/05/2025 19:59,Wet_Season
f3fc5d75-f8f9-49ed-836f-143a3bd73144,C-Kal56VE926,,100,,,8,4,0,1.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,---,19/05/2025 20:07,Wet_Season
62bc2d36-3c22-4f0f-b038-a6da0c1fec3f,C-KalPB02523,100,,,,12,12,0,3,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 20:07,Wet_Season
547134ea-5d62-4b14-9069-05e422dccef0,C-KalYQNIM33,,100,,,8,4,0,1.5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,---,19/05/2025 20:07,Wet_Season
2e00bdfa-ebf0-4eeb-9092-fd0fe9965859,C-AbaDKQLJ45,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,---,19/05/2025 20:10,Wet_Season
c02e8222-a273-4d08-9e19-3c8c48eddb35,C-AbaFCN1717,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,---,19/05/2025 20:10,Wet_Season
9bae7c57-abf5-44c2-95f7-c05a6c270420,C-AbaKTUUE23,50,50,,,7,4,0,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,---,19/05/2025 20:16,Wet_Season
8c933074-7440-492f-8af6-ab2f666b8a82,C-AbaM4AF044,50,50,,,7,5,0,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,---,19/05/2025 20:28,Wet_Season
f1f1c15c-240d-4a53-832b-a2fe455b9db0,C-AbaNHAM736,50,50,,,7,5,0,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,---,19/05/2025 20:31,Wet_Season
d49a0795-457f-4f6b-8b40-c76beec8603a,C-AbaR20WM12,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,---,19/05/2025 20:35,Wet_Season
da28c187-bdd5-45a3-a5a9-0433d7344809,C-AbaR81KW38,50,50,,,7,5,0,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,---,19/05/2025 20:38,Wet_Season
ce30c52d-5970-45e6-9b86-2d45e8a26a16,C-MarEI4W052,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,125,2,---,19/05/2025 20:41,Wet_Season
f548a8ab-22dd-4fde-8e16-9d6e5f359142,C-Aba1KKLL42,50,50,,,7,5,0,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,---,19/05/2025 20:42,Wet_Season
56f8b41c-fc06-466c-94ac-3da4fc7a16c3,C-Aba2HN2624,50,50,,,7,5,0,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,---,19/05/2025 20:47,Wet_Season
1450f276-3e93-4e73-8e6c-9cd8571bdc48,C-Kal63ZHX15,100,,,,6,6,0,1.5,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 20:47,Wet_Season
b6c65b07-5a06-47de-8fdc-0e23c07d42b9,C-Kal941L907,,100,,,8,2,0,1.5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,---,19/05/2025 20:47,Wet_Season
604af472-7284-45d1-9c05-d7b8cfb9d5a4,C-KalMFOB519,100,,,,6,6,0,1.5,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 20:47,Wet_Season
84aeb36b-156d-45f5-ab7c-0e143f4aece6,C-Aba4LU0T26,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,---,19/05/2025 20:51,Wet_Season
5e3a2770-6a2e-4070-9c60-0338b2587136,C-Aba930CI43,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,---,19/05/2025 20:54,Wet_Season
62f24fa3-c9ab-4331-9b32-03826b2ba54e,C-Kal29DBT20,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,---,19/05/2025 20:57,Wet_Season
05bea7f8-0e4b-4fc3-8175-c05c465c5328,C-KalEY7C131,100,,,,6,6,0,2,1.5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 20:57,Wet_Season
2b63785a-d471-4df9-ab58-b7992ac6cf76,C-KalKFQ5S45,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,---,19/05/2025 21:00,Wet_Season
86629626-26ba-403c-9e43-2a2fabda8878,C-Aba963HO47,60,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,---,19/05/2025 21:00,Wet_Season
28c3b082-38a7-47ac-973f-67e16f17fd80,C-AbaBIYLS48,50,50,,,7,5,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,19/05/2025 21:04,Wet_Season
5ab85835-429a-41ea-8528-9ee3b25ec8c5,C-AbaLGPS313,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,---,19/05/2025 21:08,Wet_Season
30f252bd-1ba4-4b86-b1fe-7e5f57af9310,C-AbaML9MH52,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,---,19/05/2025 21:11,Wet_Season
7ff68500-9bb4-4352-a53e-571b4a1badf6,C-AbaMYTWL12,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,---,19/05/2025 21:14,Wet_Season
85c2ff9d-4b55-418a-bd90-e6491df77b2c,C-AbaQ61CL03,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,---,19/05/2025 21:18,Wet_Season
ee4f1807-a184-4d21-a411-1649a5321fde,C-AbaWG5M856,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/05/2025 02:23,Wet_Season
3fa7e28b-b731-4ca0-999e-c8fded8554cd,C-AbaXX8K254,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 02:23,Wet_Season
abd75739-23e1-4abb-9377-4be4f429836b,C-AbaZIVHV48,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 02:23,Wet_Season
28c4e186-d91b-4619-866b-f7752a6981cf,C-Aba0PIVA57,50,50,,,7,5,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 02:23,Wet_Season
dc0e1836-c763-4709-8569-239aadc9af6e,C-Aba1TSZZ51,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 02:23,Wet_Season
d31e5bae-48dd-4883-8acb-6ff5fee2f555,C-Aba36V4L33,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 02:23,Wet_Season
40af71e0-5cb2-4443-825f-4fde85aa2c48,C-Aba3QMR745,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 02:23,Wet_Season
51231177-d144-4ff6-836d-9e313d9505b3,C-Aba7965N16,50,50,,,7,5,0,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 02:23,Wet_Season
24294ea1-7993-48ef-84f1-a4da8299dbd8,C-Aba7Q3AA04,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 02:23,Wet_Season
2c6d12e6-dd5e-4cc2-8665-a2531d402071,C-Aba9JMLK39,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 02:23,Wet_Season
b6c7cbbe-7ba9-44f2-bf05-5efbfce300c1,C-AbaB2H5C25,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 02:23,Wet_Season
8d231233-c5c8-4063-8d96-8ff1e78f426d,C-AbaG0OFA15,50,50,,,0,0,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 02:23,Wet_Season
d0338fe8-0708-4cbe-94be-dbaa00e653d0,C-AbaO9B4234,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 02:23,Wet_Season
7014a7dc-c304-47ae-93c3-6ea5f7410c1f,C-AbaRM9LZ47,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/05/2025 02:23,Wet_Season
510b9d4c-37e1-4fa9-bd12-425c485e2ee4,C-AbaV6MNQ42,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 02:23,Wet_Season
11d4e1ad-c1f5-4ab2-90ec-c364ffdab6d7,C-AbaVG8ZN49,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 02:23,Wet_Season
76590ff3-df0d-4ac4-8738-e22df3300975,C-AbaY9KQT19,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 02:23,Wet_Season
868db8de-a867-4c94-bf05-c7fe687477e5,C-Aba3NSY302,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 02:49,Wet_Season
8def9cfb-5a87-49fb-8d84-8eed834c90a6,C-Aba4R2MB33,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 02:52,Wet_Season
822acdef-c347-4009-b78e-b4c4ee2098ad,C-AbaBMTBL32,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 02:58,Wet_Season
cd8d8e62-72af-4d59-be40-c624bb255c96,C-AbaCWDBH20,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 04:41,Wet_Season
d67b57fb-1960-4c66-a319-04c9fa43f12d,C-JahXAJP107,100,,,,6,6,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,20/05/2025 05:38,Wet_Season
bb8b2b4b-a049-4127-82ed-0e2a50bd9a87,C-JahXLQJM52,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,20/05/2025 11:05,Wet_Season
9f1ca21f-fc94-4702-9fff-a58978415932,C-JahXOVUK29,100,,,,6,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,20/05/2025 11:09,Wet_Season
6f34d26c-b068-48d0-b1d0-7468200e5473,C-JahXU5KX08,100,,,,6,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,20/05/2025 11:11,Wet_Season
71a9b201-7751-4730-92a3-69188215b735,C-GomSCJMW45,100,,,,6,6,0,2,0,0,0,2,1500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,20/05/2025 11:11,Wet_Season
3003f130-5fe0-449f-8e83-5d736409e427,C-Jah4BJ9T34,100,,,,6,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,20/05/2025 11:15,Wet_Season
fe50dfd4-fb57-47e5-b398-5d87a945dc00,C-Jah6K79048,100,,,,6,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,20/05/2025 11:18,Wet_Season
f6dd01fa-43e5-43da-b795-0c5354b6bc16,C-Jah846YJ58,100,,,,6,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,20/05/2025 11:20,Wet_Season
b15595ca-8633-495f-8b60-6e2b0b955e11,C-Jah9LHQ234,100,,,,6,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,20/05/2025 11:28,Wet_Season
a03a24c7-ff8f-4d8b-9fac-fcda9790c251,C-JahA8OP447,100,,,,6,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,20/05/2025 11:50,Wet_Season
7a3bebaa-c3e5-46f8-a996-9a8ecdd94637,C-JahF6THV14,100,,,,6,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,20/05/2025 11:52,Wet_Season
e4022949-1b84-4a34-a3b3-237d2c57da14,C-JahFMWZZ21,100,,,,6,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,20/05/2025 11:57,Wet_Season
d0f42acb-f49e-437f-bfe5-8bf0ca89bf07,C-JahG1U8U14,100,,,,6,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,20/05/2025 12:00,Wet_Season
a4c6665d-b9dc-435d-a083-86cbaef2980d,C-Gwa0PZ9451,50,50,,,7,5,0,5,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 12:34,Wet_Season
e642ae3e-19c4-49fb-a67d-6dacbf623051,C-AbaZ96Q818,50,50,,,7,5,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 12:39,Wet_Season
68644366-2df5-4f0d-8d82-673692037496,C-JahGCOHC02,100,,,,6,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,20/05/2025 12:44,Wet_Season
26409f39-3ef4-4c1e-9ee9-2e7c6fc2c331,C-Gwa7JOXC38,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 13:40,Wet_Season
8eaefb4a-6a84-46fa-a620-d8ecf1920e8e,C-Gwa9YM8K41,50,50,,,7,5,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 13:40,Wet_Season
8b92e16d-380d-49d5-8e5b-159270792f9d,C-GwaAAV1926,50,50,,,7,5,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 13:40,Wet_Season
4d303895-09a2-4948-a4d3-e1e721487725,C-GwaC6K4746,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 13:40,Wet_Season
5932f48e-00d2-46da-afb0-82f7a9878489,C-GwaEHV6W17,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 13:40,Wet_Season
d7de89bb-d257-4902-b24a-0381148dca2e,C-GwaEN0LC23,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 13:40,Wet_Season
45e8b52f-1b11-4300-ad4a-3ca473ea7226,C-GwaENHLO31,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20/05/2025 13:40,Wet_Season
8c01ae25-d939-431e-99f5-8a1222a3c16b,C-GwaH0Q3450,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,20/05/2025 13:44,Wet_Season
71f7cc4d-9854-4a36-83a0-96b585bf7824,C-GwaIE0J843,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,20/05/2025 13:48,Wet_Season
f4b6ba45-8398-4820-8f9f-787b0a4e8807,C-GwaNV6B052,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,20/05/2025 13:51,Wet_Season
1e0ad1a3-fc13-4126-b126-3ad65b2e00e7,C-IkaK2ZVJ06,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,20/05/2025 13:55,Wet_Season
632a0cfc-ba8e-4c77-9121-e9cc833d1105,C-GwaNYYFS48,50,50,,,7,5,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,20/05/2025 13:55,Wet_Season
f4302ef6-3b20-471a-b80d-f12ba34d5c12,C-IkaNWQWA14,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,20/05/2025 13:57,Wet_Season
c20bae8b-cf5b-483c-a29e-0e474801758a,C-IkaPGFKI15,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,20/05/2025 13:58,Wet_Season
