formid,coopgender,coopagegroup,coopstate,cooplocationtype,havejointbiz,majorcropsgrown,majorcropsprocessed,majorcropsmarketed,haveelectedexco,freqmeeting,haveactivebankacct,State-IP,coopID,received_on,natureofmembersenterprise,membersendeavors,username,form case case_id
e8e14e6b-9cde-4cb6-b64b-1f6f5f50398c,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,No,Kano-WOFAN,BebL5GS53,11/01/2025 14:43,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,beb31,890211de-ce06-4018-82a8-26b0cd3669c7
7bcf3435-f51d-4b0f-b9c2-efb096ed291f,Female,Youth,Kano,Peri_urban,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,KirLJW351,11/01/2025 14:44,Micro_produce_marketers,Fresh_Produce_Sellers,kir18,74b103ad-dc5a-4164-acd0-d74a9f13606a
33b8b6d4-9442-432e-91da-04d45ea40ec2,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,Kur1K7546,11/01/2025 14:48,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,gmm53,1a86b0d4-89b8-43ae-a4f1-48f1931e236c
7520ccc0-c75b-456f-b8ea-a087962c53c5,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,KirELH133,11/01/2025 14:49,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,kir11,d5d8b73a-43cf-4e0b-96ab-a620b7d16f42
96e45e64-e35d-4497-a5ad-efc9a55d924f,Female,Youth,Kano,Urban,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,RimWSHZ23,11/01/2025 14:49,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,rig17,0c6d418d-240c-4bf6-9bdb-ad520a1ff017
730ee521-c746-41bd-b402-bb623d2355e8,Female,Youth,Bauchi,Rural,Yes,---,---,---,Yes,Monthly,Yes,Bauchi-WOFAN,NinXWBM38,11/01/2025 14:50,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,nin12,6b56bd05-1e2f-4604-bfe4-b3bc27cd7e4f
a38a1591-fa3d-4f64-ab16-70402c986497,Female,Youth,FCT,Urban,No,---,---,---,Yes,Quarterly,Yes,FCT-WOFAN,Mun528Y11,11/01/2025 15:01,Micro_produce_marketers,Snack_and_Food_Hawkers,data08,4594fcbb-c2bb-4ccc-81e4-078487c14996
122b9135-02cf-4614-bb7b-0ba948de8164,Female,Youth,FCT,Urban,Yes,---,---,---,Yes,Monthly,Yes,FCT-WOFAN,MunNC9V00,11/01/2025 15:01,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,data08,7bd93060-6298-4f48-bece-fbc065dc7a0b
0c27d997-7747-4d0c-80d8-6fd78ea1c12b,Female,Youth,FCT,Urban,Yes,---,---,---,Yes,Weekly,Yes,FCT-WOFAN,Aba6DOI15,11/01/2025 15:01,Micro_produce_marketers,Snack_and_Food_Hawkers,data08,d9c98771-a1ca-4e42-a4f1-0210ed986559
4c716e10-7eff-4e13-b8ec-c0e462e77029,Female,Youth,FCT,Urban,Yes,---,---,---,Yes,Monthly,Yes,FCT-WOFAN,MunZF0W06,11/01/2025 15:01,Micro_produce_marketers,Snack_and_Food_Hawkers,data08,071ea259-0513-4572-b953-9d5b6952705b
a3b774d8-a46e-4549-b9e5-9495ef39c651,Female,Youth,FCT,Urban,Yes,---,---,---,Yes,Daily,Yes,FCT-WOFAN,Kuj8IQ211,11/01/2025 15:01,Micro_produce_marketers,Livestock_and_Animal_Product_Sellers,data08,d7426adc-c2f4-4aa4-bed6-cdebb1076e29
fd31da0b-0b60-4836-a30b-73b83e5010f8,Female,Youth,FCT,Urban,Yes,---,---,---,Yes,Monthly,Yes,FCT-WOFAN,MunD25P54,11/01/2025 15:02,Micro_produce_marketers,Snack_and_Food_Hawkers,data08,8ee38002-f360-425a-9eb8-44fd1ccf6b2a
170ff455-9785-4e68-811d-574850b356f1,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,TofM69101,11/01/2025 15:03,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,rig15,ba0b1fb9-2523-43ae-bd92-3fe0ccd37de3
0994fda5-59d7-4a0e-82a8-4814edb78f81,Female,Youth,FCT,Urban,Yes,---,---,---,Yes,Monthly,Yes,FCT-WOFAN,GwaXYEK10,11/01/2025 15:04,Micro_produce_marketers,---,data08,094fbe6e-0308-4430-a47c-823a5d2bdddd
66101ef8-a776-4eef-9907-2dcb86978b9c,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,No,Kano-WOFAN,BebWO8S33,11/01/2025 15:12,Micro_produce_marketers,Legume_and_Nut_Marketers,beb45,26c696d1-5ae4-43ba-9c23-95c9a2093f40
2039417a-daad-45f6-b891-75837d8b991d,Female,Youth,Bauchi,Urban,Yes,---,---,---,Yes,Quarterly,Yes,Bauchi-WOFAN,NinMLEO01,11/01/2025 15:13,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,nin01,66b713df-b032-4537-a696-fb2e6c4a124e
fe442906-a117-4daa-a979-e66179a51c09,Female,Youth,Kaduna,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kaduna-WOFAN,IkaR8YE53,11/01/2025 15:13,Micro_produce_marketers,Legume_and_Nut_Marketers,ika22,589cfc24-ff47-466e-9ebe-52193af0609e
dfee3727-d026-4857-a682-5399a3007aa3,Female,Youth,Bauchi,Urban,Yes,---,---,---,Yes,Monthly,Yes,Bauchi-WOFAN,BauA4JZ58,11/01/2025 15:14,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,bau12,a1c012bd-9be0-492c-8218-fdf4b38fc767
4c782323-12c5-4a7a-9efb-d36d95e855fe,Female,Youth,Bauchi,Rural,Yes,---,---,---,Yes,Monthly,No,Bauchi-WOFAN,NinN16242,11/01/2025 15:18,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,nin01,64616f2d-d3cc-4656-b2eb-12d311e35da3
0880b021-6732-454a-a590-d964df6a9769,Male,Youth,Bauchi,Urban,No,---,---,---,No,Quarterly,No,Bauchi-WOFAN,BauG5PK59,11/01/2025 15:21,Logistics_Service_Providers,Loading/Off-loading_of_goods,bau13,6230e49f-8a34-4274-8fcf-f6692dc8e801
a43d77c0-706f-4841-9466-ad555fcc9b12,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,No,Kano-WOFAN,RimYCF441,11/01/2025 15:24,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,rig07,99e45e26-fa1c-4f26-a7fb-4cc64d71482d
29b98be3-2e6a-41f6-b167-b2d6be4e17aa,Male,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Monthly,Yes,Jigawa-WOFAN,JahR49S52,11/01/2025 15:28,Logistics_Service_Providers,Loading/Off-loading_of_goods,jah66,d40e3105-f933-4891-9899-1d096ebdc259
e0b117ea-2669-4fe6-ad99-02ab43f1cd39,Female,Youth,Gombe,Peri_urban,No,---,---,---,Yes,Weekly,No,Gombe-WOFAN,GomINHH10,11/01/2025 15:33,Micro_produce_marketers,Legume_and_Nut_Marketers,bill04,fe952139-856f-4e81-8437-6dba5f00261b
27d504b5-0db8-4390-8652-1290dc9645e5,Male,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Weekly,Yes,Jigawa-WOFAN,JahE48R34,11/01/2025 15:35,Logistics_Service_Providers,---,jah84,96493f77-9a7c-4d8f-9921-76489b68ab3a
07b03a53-c679-45bd-9364-ac11bef459c5,Male,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Weekly,Yes,Jigawa-WOFAN,JahHLZN42,11/01/2025 15:39,Logistics_Service_Providers,Loading/Off-loading_of_goods,jah50,47073455-84c6-4e53-b546-87559a98f26f
17293788-08b6-4609-b450-52532fad441d,Female,Youth,Bauchi,Rural,No,---,---,---,Yes,Quarterly,No,Bauchi-WOFAN,WarL04015,11/01/2025 15:40,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,war03,50a882f0-8002-4db8-89f9-aac9643f0e40
c1603787-2c47-47f7-89ef-499c1c13691d,Male,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Weekly,Yes,Jigawa-WOFAN,Jah1EP305,11/01/2025 15:41,Logistics_Service_Providers,---,jah14,23b23a8a-a884-4655-8e8e-a005f7f1c1bf
55261800-51b7-448e-a762-a50d7747599d,Male,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Weekly,Yes,Jigawa-WOFAN,JahO74N43,11/01/2025 15:41,Logistics_Service_Providers,---,jah14,d761e5f8-bc99-4161-85db-975564432d14
9e398c65-e4e6-46e6-b05c-d6763f61a65b,Female,Youth,Jigawa,Rural,Yes,Rice,---,---,Yes,Monthly,Yes,Jigawa-WOFAN,JahHFKE34,11/01/2025 15:41,Persons_with_Disability,Production,jah52,42a38846-18ac-4843-ae17-fd641d53586d
0c429149-41af-4f3e-b9ae-d4b72cf63ed5,Female,Youth,Kano,Urban,No,---,---,---,Yes,Monthly,No,Kano-WOFAN,DanLWCY41,11/01/2025 15:45,Micro_produce_marketers,Snack_and_Food_Hawkers,gmm28,f02a04a7-4e4a-41d1-bb65-99229e445bc2
3fd65206-e327-435b-a613-1d387aca2d72,Female,Youth,Kano,Rural,Yes,Maize,---,---,Yes,Monthly,No,Kano-WOFAN,TudAH6Q10,11/01/2025 15:49,Persons_with_Disability,Production,tun15,53947127-9dc5-4144-8182-3bcaf7d268be
57d2358f-6b64-4c30-a4c3-43337f63bcd1,Female,Youth,Bauchi,Rural,Yes,---,---,---,No,Quarterly,No,Bauchi-WOFAN,Nin2Z6O11,11/01/2025 15:51,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,nin01,fdb9c5d8-5596-4ed6-ad97-a196db6749d9
2e57a9bd-0db2-4926-a058-7027aed83c51,Male,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Weekly,Yes,Jigawa-WOFAN,Jah040855,11/01/2025 15:52,Logistics_Service_Providers,Transportion,jah50,2b157579-6d28-4b40-940d-7612e065139c
e03964d4-72f0-46e3-9ad2-87eb917fb0ee,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,BebN69B10,11/01/2025 15:57,Micro_produce_marketers,Grain_and_Cereal_Traders,kir01,eec401b8-46bb-47af-a665-3b8186a6b785
676b50d7-58bd-4a85-8855-44dc8613e617,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,BebWLEM20,11/01/2025 16:01,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,beb31,1118744c-c4b4-4743-a71e-3d25093a0e10
64d7423e-f593-45f5-97a1-be7e8f2b390d,Female,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Monthly,No,Jigawa-WOFAN,Jah1EW228,11/01/2025 16:02,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,jah05,ce4c3388-5c9e-400c-bdef-432a182184e3
e9b59df3-791f-46b7-93ed-ae2d41547e62,Female,Youth,Bauchi,Urban,No,---,---,---,Yes,Quarterly,No,Bauchi-WOFAN,BauCZ9600,11/01/2025 16:04,Micro_produce_marketers,Fresh_Produce_Sellers,bau13,c95022de-ecf1-4872-b244-ff72bb4c78ac
5c0bca2a-cc6f-4601-a62d-ae2e7d361c35,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Quarterly,No,Kano-WOFAN,TofA7HG21,11/01/2025 16:09,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,tof71,c0f73f0e-d4bb-49bd-bb82-725a38a84cc7
80c2acf6-6859-4731-bbac-5e230b00ba61,Female,Youth,Kano,Peri_urban,Yes,---,---,---,Yes,Weekly,Yes,Kano-WOFAN,BebGSNU06,11/01/2025 16:11,Micro_produce_marketers,Grain_and_Cereal_Traders,kir12,2f6a261c-2367-4f9b-9275-2645854dc8f9
34ec0635-13d8-4331-a157-669b02f24b5f,Male,Youth,Kano,Rural,Yes,---,---,---,Yes,Weekly,No,Kano-WOFAN,Kur5E1T28,11/01/2025 16:14,Logistics_Service_Providers,Loading/Off-loading_of_goods,gmm55,5583d43e-e82f-4d12-9354-fd10790ab734
a8d4a387-8971-4103-91b4-4161dfdf1ae0,Female,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Quarterly,No,Jigawa-WOFAN,Jah5ECD13,11/01/2025 16:15,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,jah01,90cc8df4-8af7-4f73-856f-dbadabdf91b3
d333882d-a488-4d74-a48f-ee516741c7a5,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,No,Kano-WOFAN,BebL2VD16,11/01/2025 16:15,Micro_produce_marketers,Fresh_Produce_Sellers,kir20,7cb00430-5b78-43fc-a79c-3d3fb222ff84
ad49a6ee-7019-4434-b2bb-e20304be1df4,Female,Youth,Bauchi,Urban,Yes,---,---,---,Yes,Weekly,Yes,Bauchi-WOFAN,BauPD9355,11/01/2025 16:18,Micro_produce_marketers,Grain_and_Cereal_Traders,bau14,c56c442c-4d58-47e5-9930-c14376b1346f
8e6177aa-58a6-431c-b2f7-1607978771ca,Male,Youth,Kano,Rural,Yes,---,---,---,Yes,Weekly,Yes,Kano-WOFAN,BebE7IR52,11/01/2025 16:20,Persons_with_Disability,---,tun23,fbf0a63f-0ff8-472e-8184-2fb31929243c
0e993f3b-ac77-4c69-b2a6-7a06d0a86c74,Female,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Quarterly,No,Jigawa-WOFAN,JahG0YW54,11/01/2025 16:22,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,jah75,a45c9a2c-53d7-4914-9eba-c20ce95cd0bf
73b07a8b-e933-467c-b6fd-6446b243bbfd,Female,Youth,FCT,Rural,Yes,---,---,---,Yes,Monthly,Yes,FCT-WOFAN,Mun41IN54,11/01/2025 16:25,Micro_produce_marketers,---,data08,5bdad965-c20c-483d-ad2b-72a470deedf9
b7901575-6f48-403f-9c41-38888ad20bde,Female,Youth,Jigawa,Urban,Yes,---,---,---,No,Monthly,Yes,Jigawa-WOFAN,JahU3LB39,11/01/2025 16:26,Micro_produce_marketers,Fresh_Produce_Sellers,jah41,8c9e12a0-e094-4d87-b8c5-5806a2c7962b
5b909454-1a8c-4608-84df-820760cc402e,Female,Youth,Jigawa,Urban,Yes,---,---,---,No,Monthly,Yes,Jigawa-WOFAN,JahYLG831,11/01/2025 16:27,Micro_produce_marketers,Grain_and_Cereal_Traders,jah41,9cd55197-da09-4559-a3a9-a00a64ebe614
196800ff-8b8f-4365-9eba-f27e7a3a9634,Female,Youth,Jigawa,Rural,No,---,---,---,Yes,Weekly,No,Jigawa-WOFAN,JahONBA48,11/01/2025 16:28,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,jah40,45d5b481-8116-4e27-ac94-5ff0ead2c8f8
299078d0-c693-45dd-8c43-4678536f3dbf,Male,Youth,Jigawa,Rural,Yes,---,---,---,No,Weekly,No,Jigawa-WOFAN,JahHXYZ16,11/01/2025 16:28,Logistics_Service_Providers,---,jah51,52b304e3-4596-4fa2-b60b-4b6535e11aae
071e63d1-82af-42f9-8a64-bd9f3c1ea70e,Female,Youth,Jigawa,Rural,No,---,---,---,Yes,Monthly,No,Jigawa-WOFAN,Jah3Y1919,11/01/2025 16:30,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,jah40,cdf5ff57-bddb-4865-a29e-f30f08b3893d
435b19c3-33ec-4395-a48d-3bf1b522f951,Female,Youth,FCT,Urban,Yes,---,---,---,Yes,Monthly,Yes,FCT-WOFAN,Mun0HVU30,11/01/2025 16:30,Micro_produce_marketers,---,data08,914120f3-94d1-4523-afdc-c76c188b4af6
24dc6167-fbb3-4df4-aca3-85768ad56cda,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Weekly,Yes,Kano-WOFAN,BebA7N808,11/01/2025 16:31,Micro_produce_marketers,Spices_and_Condiment_Sellers,kir10,c0f17539-0acb-43c9-90b0-f9340790a7c2
0eeaad27-fded-4fa4-a1fd-a3dd66c82a73,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,No,Kano-WOFAN,BebSS1O13,11/01/2025 16:31,Micro_produce_marketers,Grain_and_Cereal_Traders,kir20,5ed04a2d-5d8e-4cae-8154-5b5cf25dbe99
55de8c25-6d66-461b-aabf-42b78aa72da2,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Weekly,Yes,Kano-WOFAN,BebW38W19,11/01/2025 16:31,Micro_produce_marketers,Grain_and_Cereal_Traders,kir10,45649f70-9dfe-4bac-a45e-42976213499c
ce8191e9-1717-4a17-a958-becc22ac2dc7,Female,Youth,Gombe,Peri_urban,Yes,---,---,---,Yes,Monthly,No,Gombe-WOFAN,Akk9ALF53,11/01/2025 16:32,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,akk03,dca3cefa-c061-491c-919b-ed2ab58827a8
aa826fd7-4d32-47cc-9747-6d36bd7ff013,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,No,Kano-WOFAN,TofWV5L22,11/01/2025 16:34,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,tof72,28c4bdf1-652a-4487-81b3-010069395d32
91652f89-3746-42b8-8bba-55f31501c52c,Female,Youth,Jigawa,Peri_urban,Yes,Rice,Rice,---,Yes,Monthly,No,Jigawa-WOFAN,JahJA8D22,11/01/2025 16:35,Persons_with_Disability,Production/Processing,jah69,66f848c4-9840-4218-ac61-ed9e53dda2a4
a1639c13-69e8-4a10-bcb6-b860320898f8,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,No,Kano-WOFAN,TofRB1G01,11/01/2025 16:35,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,tof72,acb0ac99-cd82-4cea-8558-5954c93ec72d
cb786090-0b8d-415d-a416-f58fdd21803a,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,BebOQ0F54,11/01/2025 16:42,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,tun20,67f436a4-9667-4bf5-b87a-7b7fa7b69d7d
49a366f8-9dfa-400b-99b0-709b51cc83d6,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,BebM7P642,11/01/2025 16:44,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,tun20,bdf1a0fa-527b-4820-9142-087bb4ed8bf1
b965f352-9aee-4406-8342-5d7326ef1c09,Female,Youth,Bauchi,Urban,Yes,---,---,---,Yes,Monthly,Yes,Bauchi-WOFAN,Bau0JQD58,11/01/2025 16:46,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,bau15,6239a32e-f238-474a-a1df-e03824919c85
5a97fef4-9471-47e1-bafc-3d4e1b452f8b,Male,Youth,Kaduna,Rural,No,---,---,---,Yes,Monthly,No,Kaduna-WOFAN,IkaJZNV44,11/01/2025 16:51,Logistics_Service_Providers,Transportion,ika23,c6e2eef4-6dc2-4b3d-886c-e4d11b784ba1
202016f5-e32f-42d3-b1fe-d028344382db,Female,Youth,Jigawa,Rural,No,---,---,---,Yes,Weekly,Yes,Jigawa-WOFAN,JahRYGF12,11/01/2025 17:05,Micro_produce_marketers,Legume_and_Nut_Marketers,jah84,2cd3bb55-3edf-451b-b9c1-6bdc08788da8
98d12796-b65a-4f75-bdc2-b0d94c5ec159,Female,Youth,Kano,Peri_urban,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,Tof2TKO42,11/01/2025 17:05,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,tof06,940a726c-ac0a-4df0-a672-11cb9d3eb0c2
bb1a1cd1-0f94-4dbe-899b-30bcb518249e,Female,Youth,Jigawa,Rural,Yes,---,---,---,No,Weekly,No,Jigawa-WOFAN,JahUCPM29,11/01/2025 17:06,Micro_produce_marketers,Legume_and_Nut_Marketers,jah84,b010e7f2-af2c-4bb4-988f-1e6f53eb1476
a7e0cbb9-c581-4903-9ae6-0fd9840bd0c5,Male,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Quarterly,No,Jigawa-WOFAN,JahK9OD43,11/01/2025 17:06,Logistics_Service_Providers,Transportion,jah59,fa0bef1f-1cbf-4c9a-97b6-819d2f04c37a
be8a753f-97db-4ec2-9c5e-b16d5626d23c,Female,Youth,Kaduna,Rural,No,---,---,---,Yes,Monthly,No,Kaduna-WOFAN,Ika6AUS41,11/01/2025 17:08,Persons_with_Disability,Marketing,ika24,0d86936d-113f-487f-8f8d-5c3e94cb5f9f
4d33fcbe-99e6-45aa-96f2-83eb5766aceb,Female,Youth,Kaduna,Rural,No,---,---,---,Yes,Monthly,No,Kaduna-WOFAN,Ika9W9455,11/01/2025 17:08,Persons_with_Disability,Marketing,ika24,9eb94da7-0fb5-45f8-9b30-7899d4432ef6
764af488-7160-491a-9bcf-46aff85d2848,Female,Youth,Kaduna,Rural,No,---,---,---,No,Monthly,No,Kaduna-WOFAN,IkaA1TO48,11/01/2025 17:09,Micro_produce_marketers,Snack_and_Food_Hawkers,ika24,e055608c-fde7-4117-80ca-f8285ae2a231
4ad98d5b-e124-43fb-9fc3-04ac2d7bbb61,Female,Youth,Kaduna,Rural,No,---,---,---,No,Monthly,No,Kaduna-WOFAN,IkaX7FX31,11/01/2025 17:09,Persons_with_Disability,Marketing,ika24,ca5284bc-fb79-4448-bb68-88ea73bc7e64
50825f1f-a165-4260-999a-350e16ad61db,Female,Youth,Jigawa,Rural,No,---,---,---,Yes,Monthly,No,Jigawa-WOFAN,RinM3ND39,11/01/2025 17:12,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,rin17,a14d272e-51b1-45d7-b58a-1b4c1d5d2abe
fe853cb6-7822-461d-96ee-28dbac7ec19a,Female,Youth,Kano,Peri_urban,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,BebS8F554,11/01/2025 17:15,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,kir21,3fc8accd-f1b3-4251-8559-fd382b33c5a5
386fb16d-ed42-49a4-a627-5427e4ed7b51,Male,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Weekly,Yes,Jigawa-WOFAN,JahH1YH24,11/01/2025 17:20,Logistics_Service_Providers,Transportation_Agent,jah56,7c41c736-71ec-44a3-aa15-ca278fca25c6
7b9597bd-7708-4e68-89d1-bc21ec79bb6b,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,No,Kano-WOFAN,KurBBM646,11/01/2025 17:20,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,gmm70,41f4c70d-e338-4ad5-939c-20a82147c8a3
ed3d6c3e-5b1c-4b43-96c0-17d0494cad2a,Female,Youth,Gombe,Rural,No,---,---,---,Yes,Monthly,No,Gombe-WOFAN,BilHOKG50,11/01/2025 17:21,Micro_produce_marketers,Fresh_Produce_Sellers,bill09,fe754229-a7f3-4ccf-87dc-d8d6cd63be28
b241e132-04ea-4f66-8b7d-28b6939338e6,Female,Youth,Gombe,Rural,No,---,---,---,Yes,Monthly,No,Gombe-WOFAN,BilUOQ754,11/01/2025 17:22,Micro_produce_marketers,Snack_and_Food_Hawkers,bill09,bc1024d5-ecca-45d8-a502-3fb7601af324
96f8414b-3861-4f13-91d6-6a58e1492bf5,Male,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Monthly,Yes,Jigawa-WOFAN,JahREZN39,11/01/2025 17:23,Logistics_Service_Providers,Loading/Off-loading_of_goods,jah81,66bdbed0-429d-43a5-9485-a9943d3ffefa
11d05b68-b081-4bf9-9d53-5b41d0ece5fd,Female,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Monthly,Yes,Jigawa-WOFAN,Rin0JAV31,11/01/2025 17:23,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,rin18,5ea0d091-28d1-424e-8f24-e46f2d011ccf
fe3c7a27-37b8-4020-904a-60bfceb0e939,Female,Youth,Kaduna,Rural,No,---,---,---,No,Monthly,No,Kaduna-WOFAN,IkaDWES39,11/01/2025 17:34,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,ika33,aaf9750c-b89a-491a-a5d3-ecbb381fd098
4bb29812-5ece-4cf9-88d2-c55b51ca96f5,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,GarGYNF20,11/01/2025 17:37,Micro_produce_marketers,Snack_and_Food_Hawkers,gmm54,10b1639b-5bdc-4745-b6f4-802eafd6d86d
0971fb78-1dee-4301-b6d1-99f713e5eaef,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,KurYE3S09,11/01/2025 17:37,Micro_produce_marketers,Snack_and_Food_Hawkers,gmm54,5981bad9-879b-4b4c-9c7a-bbdf14cc77eb
77ba23f8-b522-4231-8a9b-01ba843127e5,Male,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Monthly,Yes,Jigawa-WOFAN,Jah73J316,11/01/2025 17:38,Logistics_Service_Providers,Loading/Off-loading_of_goods,jah44,7ac378e5-751e-42b4-8b77-d0adc954f8fa
a2c12b1f-419b-459d-848a-65f7d638bd49,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Quarterly,No,Kano-WOFAN,TofH89V35,11/01/2025 17:39,Micro_produce_marketers,Snack_and_Food_Hawkers,tof71,5aefa306-b5ff-4387-b466-296866e7f1f1
d691ad49-d2c6-48c2-a0bc-206fb871089f,Male,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Weekly,Yes,Jigawa-WOFAN,Jah8AR956,11/01/2025 17:46,Logistics_Service_Providers,---,jah60,d87d5037-68ac-4854-ab46-93e81ca8c10e
c512b1e4-9db1-4bbc-8bd7-4c180ebcdb0d,Male,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Weekly,Yes,Jigawa-WOFAN,JahD3G101,11/01/2025 17:46,Logistics_Service_Providers,---,jah60,1c99edc7-b7c0-4883-afee-9106c1dd69ff
940525f5-415c-44ad-82d4-e7eb3325fb77,Female,Youth,Kano,Urban,Yes,---,---,---,Yes,Monthly,No,Kano-WOFAN,BebOTQJ02,11/01/2025 17:47,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,tun04,310c82c9-31f4-40dd-a918-455474473991
9f3791c7-fc8d-4a51-b013-33e3b8353263,Male,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Monthly,Yes,Jigawa-WOFAN,JahE5D256,11/01/2025 17:48,Logistics_Service_Providers,Transportion,jah65,d24a0542-d58a-4250-b872-ec407d2deccf
81f45882-907e-4123-a180-a755a05ab192,Male,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Monthly,Yes,Jigawa-WOFAN,JahGVFB39,11/01/2025 17:48,Logistics_Service_Providers,Transportion,jah65,318e8301-22c3-4ea1-83d4-5c866e76362e
73ff8f11-0972-4515-aa0d-3ee6d34eb748,Female,Youth,Gombe,Peri_urban,No,---,---,---,Yes,Monthly,No,Gombe-WOFAN,AkkCWT606,11/01/2025 17:49,Micro_produce_marketers,Snack_and_Food_Hawkers,akk01,9fa50310-3652-406c-915e-f9699f660e90
4781b5b3-0cfe-44e3-be83-1abc01313425,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,No,Kano-WOFAN,Gar5DRB52,11/01/2025 18:07,Micro_produce_marketers,Fresh_Produce_Sellers,gmm55,774db5a5-60cc-40cc-9e5e-f857476870d0
141f7f19-781c-41c0-8142-49914039afcf,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,KirPJMH04,11/01/2025 18:14,Micro_produce_marketers,Snack_and_Food_Hawkers,kir15,665f96dd-824b-4950-9d50-7c9bd2ea502a
