formid,Type of Financial Product/Service Accessed,Date of accessing Product/Service,Has your cooperative ever given you access to the following business development support services? | None,Has your cooperative ever given you access to the following business development support services? | Training_in_microenterprise_management,Has your cooperative ever given you access to the following business development support services? | Preparing_bankable_business_plans,Has your cooperative ever given you access to the following business development support services? | Business_planning_and_strategy,Has your cooperative ever given you access to the following business development support services? | Export_assistance,Has your cooperative ever given you access to the following business development support services? | Financial_management,Has your cooperative ever given you access to the following business development support services? | Marketing_and_advertising,Has your cooperative ever given you access to the following business development support services? | Personnel_administration,Has your cooperative ever given you access to the following business development support services? | Sales_and_customer_service,Has your cooperative ever given you access to the following business development support services? | Others,Has your cooperative ever given you access to the following business development support services? | extra,5  Has your cooperative ever facilitated access to market opportunities for its members?,Comm_Partner_ID,username,Did your cooperative facilitate access to this financial Product/Service?,Are you satisfied with the product/service?
99f25733-51fa-43ef-a40a-a1cb7e402523,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarDL606Y44,bun21,Yes,Yes
97fe5a81-f295-4157-95ca-f57e56dca752,Deposit_Account,2025-02-20,,1,1,1,,1,1,1,1,,,Yes,TauPRC5EI07,tau28,Yes,Yes
09b1af55-55c3-463b-a1f6-24577019e37a,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,GarW2K6PR07,bun09,Yes,Yes
a180786b-61be-4240-960e-49003233801f,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Kur9JJK3R36,gmm53,Yes,Yes
726156c5-f11e-41df-8156-c220a412e6b1,Deposit_Account,2025-03-24,,1,1,1,,1,1,1,1,,,Yes,TauBUU20Q23,tau28,Yes,Yes
67e312fa-7f9a-45c9-b136-8a01ddfed8dc,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,GarM7X8MN23,bun09,Yes,Yes
400743e6-0cc4-463b-9cae-3498d560aae5,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarTB74FV14,bun21,Yes,Yes
853ec6cb-48bc-4938-9d76-aee438f08490,Deposit_Account,2025-03-23,,1,1,1,,1,1,1,1,,,Yes,TauOZMGR817,tau28,Yes,Yes
12faf90a-9394-4554-bb9a-95b8e8854de2,Deposit_Account,2025-02-20,,1,1,1,,1,1,1,1,,,Yes,DasRWVQC659,das09,Yes,Yes
f5ba601c-b53e-4940-8804-cd3bcc5c4397,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,GarJM0X7G14,bun09,Yes,Yes
edf055ef-442c-44a0-8992-a9e6f7eafacd,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,KurW5FZ1I03,gmm53,Yes,Yes
2f88eada-b86d-420c-8022-ed8711cdcc80,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarMOY1ZP49,bun21,Yes,Yes
724027bb-5026-4eb5-aa98-83b781abe2f8,Deposit_Account,2025-02-23,,1,1,1,,1,1,1,1,,,Yes,TauPNPT2D29,tau28,Yes,Yes
c08475c3-d85d-47ed-9ba3-4a498237db2d,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,GarB8GB8E55,bun09,Yes,Yes
c952b7ca-6469-4be1-8275-806b550c505a,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarAZN5CU14,bun21,Yes,Yes
5b2c11f2-7027-4360-ba19-9181b45709b4,Deposit_Account,2025-03-24,,1,1,1,,1,1,1,1,,,Yes,TauDLQG7404,tau28,Yes,Yes
adc5a23d-d405-4bc9-875d-100c91beb0cf,Deposit_Account,2025-02-20,,1,1,1,,1,1,1,1,,,Yes,DasRLPDJH34,das09,Yes,Yes
920b9666-7d76-4ea4-adc4-166b171b86a8,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Kur78FGD813,gmm53,Yes,Yes
a793ebec-7611-421d-9d79-ba36ea0a5c2a,Deposit_Account,2025-02-22,,1,1,1,,1,1,1,1,,,Yes,TauM63V3422,tau28,Yes,Yes
429be021-b692-4250-b8e3-df27ea781002,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarMWYCBV13,bun21,Yes,Yes
6eefe297-4db5-4ac7-bab7-11612fb7f159,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,GarTXC8O908,bun09,Yes,Yes
67570d3f-d5d0-4f30-acb3-9706d11a58c2,Deposit_Account,2025-02-20,,1,1,1,,1,1,1,1,,,Yes,DasRT4UR759,das09,Yes,Yes
b142d8ff-2fcf-4a00-b1ef-8bd52e9c7f7c,Deposit_Account,2025-03-20,,1,1,1,,1,1,1,1,,,Yes,Tau11G69E04,tau28,Yes,Yes
56f99e4c-0820-4290-b5a4-261351f693df,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,KurQ89C3L06,gmm53,Yes,Yes
4a8b9127-c208-46eb-a2f1-bfed7335da98,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarGG5AFB48,bun21,Yes,Yes
f23e7a42-faad-4608-b6a9-725642e3bb78,Deposit_Account,2025-02-23,,1,1,1,,1,1,1,1,,,Yes,Tau4WQ6W907,tau28,Yes,Yes
f4ae46d8-883c-4947-9b94-5e9e5ba212b1,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarPLWL3Z02,bun21,Yes,Yes
6813960d-fc85-466c-90f9-b7c22eafaa38,Deposit_Account,2025-02-23,,1,1,1,,1,1,1,1,,,Yes,TauZYWHHO32,tau28,Yes,Yes
88e88ba0-9335-4d6b-b98d-f9982b10fc1c,Deposit_Account,2025-02-20,,1,1,1,,1,1,1,1,,,Yes,DasJR24TD35,das09,Yes,Yes
c47f8d20-c69e-4866-ac09-63184914fecf,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Gar0613YK27,bun21,Yes,Yes
4b41bcb7-72ec-4b1d-8321-75aa29f22d43,Deposit_Account,2025-02-21,,1,1,1,,1,1,1,1,,,Yes,TauAMFAAU03,tau28,Yes,Yes
f9b15a8f-cddd-4814-9c83-0cb662002ce7,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,KurFHLQQ016,gmm53,Yes,Yes
b761b045-4315-4b9a-b969-2865854a1ab9,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarATDBHS56,bun21,Yes,Yes
9b2772bf-a8ba-4d7d-883e-4f58391b21c4,Deposit_Account,2025-03-19,,,1,1,,1,1,1,1,,,Yes,TauG469DF54,tau28,Yes,Yes
083eb8b5-5bb3-41a9-92b9-e268241ffd3a,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Gar56QBAA01,bun21,Yes,Yes
af2b814b-eb87-4009-ae31-8fa34374e652,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Kur24FWSI29,gmm53,Yes,Yes
94d18753-ddbd-42a1-b192-6dff148a5e0c,Deposit_Account,2025-02-23,,1,1,1,,1,1,1,1,,,Yes,Tau6PX53X00,tau28,Yes,Yes
92da2ef0-4f92-4806-9e1c-be2066397af3,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarLEIGO708,bun21,Yes,Yes
47112665-0169-4afe-a8e4-9407a79e0ce3,Deposit_Account,2025-02-20,,1,1,1,,1,1,1,1,,,Yes,Tau2NKWC123,tau28,Yes,Yes
b50128be-c371-4c13-8bee-310534526770,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Kur0B87FF11,gmm53,Yes,Yes
2576caa0-c579-4648-a7bf-d7f084e40ad8,Deposit_Account,2025-02-21,,1,1,1,,1,1,1,1,,,Yes,Tau6ZFYVY42,tau28,Yes,Yes
b19c003d-b130-4acf-a0db-c9a165ab0f3c,Deposit_Account,2025-02-20,,1,1,1,,1,1,1,1,,,Yes,DasQLS9SU23,das09,Yes,Yes
c5cfd26a-6b25-4e18-9890-29fd8de7e94b,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Gar5GMDKY42,bun21,Yes,Yes
c69edb6e-7396-42b1-9b3b-d96a70b31a55,Deposit_Account,2025-02-21,,1,1,1,,1,1,1,1,,,Yes,TauYFKDS552,tau28,Yes,Yes
c0a6bfab-1b56-4620-8e57-44dcb84199c5,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,KurE7SQ4X21,gmm53,Yes,Yes
ce3a8c5d-79ac-4d5d-8267-605639ec9df8,Deposit_Account,2025-02-20,,1,1,1,,1,1,1,1,,,Yes,Das2J0RTD56,das09,Yes,Yes
8b485a60-4dcb-4b37-ad5b-1fc8bc607e7b,Deposit_Account,2025-02-20,,1,1,1,,1,1,1,1,,,Yes,Tau1ZGJOC39,tau28,Yes,Yes
f48ba4d8-6c8b-45b1-9b9b-ac7758fbdabc,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Gar4FAUG804,bun21,Yes,Yes
f619c27b-5ec7-478f-b12d-0adac8310972,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,KurK3A5UF03,gmm53,Yes,Yes
2f499707-6fc3-44e8-9f93-a74efbb7c982,Deposit_Account,2025-02-13,,1,1,1,,1,1,1,1,,,Yes,DasBCPDFV09,das09,Yes,Yes
7692164d-10b8-4f9b-81e0-b0b25c7eb65e,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarE2U96N21,bun21,Yes,Yes
85d9ba6b-3334-42cc-89de-4d34e1c6d9dd,Deposit_Account,2025-02-20,,1,1,1,,1,1,1,1,,,Yes,Tau1HRAL717,tau28,Yes,Yes
58d63968-510d-4e33-bcc4-9fa90838a225,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarTTMTBR09,bun21,Yes,Yes
ba2d4335-3ef1-4356-a0ae-fc7843bbd729,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,KurB1JADB27,gmm53,Yes,Yes
90bcefff-817e-4e07-9fb1-da9e9dd67e30,Deposit_Account,2025-02-24,,1,1,1,,1,1,1,1,,,Yes,TauDJ09GS22,tau28,Yes,Yes
d933dc99-19f7-43e0-b1e3-bfc3b8d55993,Deposit_Account,2025-02-20,,1,1,1,,1,1,1,1,,,Yes,Das8B2OKJ36,das09,Yes,Yes
e28a3d52-3444-47b9-b691-766beaa936f5,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,KurZ5NK9Y41,gmm53,Yes,Yes
4b3527ea-49a1-4e57-894d-0981265a4835,Deposit_Account,2025-02-20,,1,1,1,,1,1,1,1,,,Yes,Das5FJUEN30,das09,Yes,Yes
84eec68f-6dd8-4c7e-af26-c097a826665e,Deposit_Account,2025-02-21,,1,1,1,,1,1,1,1,,,Yes,Tau94F6U405,tau28,Yes,Yes
323be75b-5359-4e40-8f93-8cf858999ab2,Deposit_Account,2025-02-23,,1,1,1,,1,1,1,1,,,Yes,Tau3K4IKV49,tau28,Yes,Yes
1e06469e-c436-4d97-849e-1f30ba504d39,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarUN675O29,bun21,Yes,Yes
6801c506-1bcb-41c5-a113-e2cdb6ce237e,Deposit_Account,2025-02-20,,1,1,1,,,1,,1,,,Yes,GarCHEP5R31,bun21,Yes,Yes
302f7e1d-7103-4eda-b911-3eb24596da5b,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarIXMPLM48,bun21,Yes,Yes
ec4f7fc3-7731-4f9b-81a1-71ccadacb551,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarREYHL257,bun21,Yes,Yes
8686b660-1678-4f7e-ac99-b320d9e22ee7,Deposit_Account,2025-02-24,,1,1,1,,1,1,1,1,,,Yes,TauOHL5V754,tau28,Yes,Yes
54161e23-7027-44fd-a550-1ad202de9fc1,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarOTDJ8L56,bun21,Yes,Yes
65b389c2-0e2f-4d7e-b945-13fb761b6657,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,KurSHDZNM21,gmm53,Yes,Yes
1693165f-b8f9-4674-9a45-c737a2f55121,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Bau2XDMZF04,bau06,Yes,Yes
c61e6549-c947-4f6b-993f-de0f7ff41133,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Bau5TI4X207,bau06,Yes,Yes
a2765ed2-42dc-470b-907b-a7b2641f966a,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarF37ZAF35,bun21,Yes,Yes
da8d0ef2-85b8-405e-b7ed-552bcd5311da,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Kur57DI0U55,gmm53,Yes,Yes
7efdfb35-b088-428c-94a8-5bd76e864cb2,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarRCFPCM05,bun21,Yes,Yes
43e3cff7-af8a-4554-91f4-84bdf121b50f,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,BauSTUJL240,bau06,Yes,Yes
7798c5d1-53c9-457d-9682-6acb5dd3f640,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarA3IHBD50,bun21,Yes,Yes
bac00413-0bd1-43b7-a418-a02770c4176a,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Bau9GFYPJ36,bau06,Yes,Yes
b852f62e-b34a-4cdc-8860-3df370a441a1,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarS1J9YH45,bun21,Yes,Yes
bcc84492-e9db-4240-aa9b-a4561973ec78,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,BauHQJ0QR23,bau06,Yes,Yes
4788995c-78ef-454c-ae86-4b00118c2166,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Gar5WCU4O44,bun21,Yes,Yes
ec7ffcd5-89e4-420f-8235-b753ce16fdb2,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Bau6YT7J802,bau06,Yes,Yes
5cf5cdc1-1863-44b8-bc00-e8518cf6f398,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Gar5UUUHX38,bun21,Yes,Yes
4478c214-92f9-45f3-95a7-077833128b61,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,BauX56INL40,bau06,Yes,Yes
b07e42e2-28dc-445d-82fe-279784543c6f,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,KurNSO4RD23,gmm53,Yes,Yes
58ea074e-6681-4c52-b5c1-30d477e76d8b,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarSXHH1I35,bun21,Yes,Yes
04f344f2-51ae-477b-beb6-ddc46cef35f9,Deposit_Account,2025-03-13,,1,1,1,,1,1,1,1,,,Yes,IkaLKTKLR16,ika15,Yes,Yes
4080623d-8eeb-4ec2-924c-70aedd350cc7,Deposit_Account,2025-03-09,,1,1,1,,1,1,1,1,,,Yes,IkaSYKOGZ57,ika15,Yes,Yes
eaef1e0a-d634-4bc0-8e9e-078a53fd063e,Deposit_Account,2025-03-06,,1,1,1,,1,1,1,1,,,Yes,IkaFZFS2Z01,ika15,Yes,Yes
7780690a-bd99-4ba6-b369-550d00da33a8,Deposit_Account,2025-03-08,,1,1,1,,1,1,1,1,,,Yes,Ika25LGIY10,ika15,Yes,Yes
f259712c-dc3f-4b9b-b092-4965c86e33e3,Deposit_Account,2025-03-07,,1,1,1,,1,1,1,1,,,Yes,Ika1DMMV843,ika15,Yes,Yes
c8c1a9ed-8b71-4f26-8d31-09d74fa4a09b,Deposit_Account,2025-03-13,,1,1,1,,1,1,1,1,,,Yes,IkaJZ6GHT59,ika15,Yes,Yes
100f22c2-08ab-4b79-8bf5-ae3c4f2963ef,Deposit_Account,2025-03-13,,1,1,1,,1,1,1,1,,,Yes,Ika806BJH34,ika15,Yes,Yes
610f0a63-4e2a-4888-b577-4abc4c914fce,Deposit_Account,2025-03-10,,1,1,,,1,1,1,1,,,Yes,IkaHI8W4A08,ika15,Yes,Yes
ea9af0af-2f2c-486a-8675-74658a1cb22e,Deposit_Account,2025-03-13,,1,1,1,,1,1,1,1,,,Yes,IkaFZLHK436,ika15,Yes,Yes
7f6b7c43-732b-479a-a74e-32a7ecd0735a,Deposit_Account,2025-03-13,,1,1,1,,1,1,1,1,,,Yes,Ika3E0IDW06,ika15,Yes,Yes
58b778f5-e668-4a60-a827-31becd8983a4,Deposit_Account,2025-03-13,,1,1,1,,1,1,1,1,,,Yes,IkaU7KP2H39,ika15,Yes,Yes
50640798-d012-44bf-b062-064351a0f598,Deposit_Account,2025-03-13,,1,1,1,,1,1,1,1,,,Yes,IkaASKETT04,ika15,Yes,Yes
8e5367fd-6f74-4c7e-aa27-4a25e7f3aea3,Deposit_Account,2025-03-13,,1,1,1,,1,1,1,1,,,Yes,IkaYDSIV358,ika15,Yes,Yes
e7565321-ec65-4480-8c2b-782f102ce0ea,Deposit_Account,2025-03-13,,1,1,1,,1,1,1,1,,,Yes,IkaAUUBMI36,ika15,Yes,Yes
a1ff666f-6701-4ae4-b4cf-88d18f96cdf5,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarA64TD629,bun21,Yes,Yes
23dc012c-743f-4457-8ff6-52618adc71b2,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Gar1L810518,bun21,Yes,Yes
b66e3f94-44b3-466d-83de-12ddb4b7c610,Deposit_Account,2025-03-13,,1,1,1,,1,1,1,1,,,Yes,Ika4R9ZT946,ika15,Yes,Yes
e462c543-b145-4095-933f-a43bc0235dfd,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarHRLS7Y25,bun21,Yes,Yes
e8ae15b4-56b0-46ce-a81b-44c52575e9e3,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Gar1I6NG131,bun21,Yes,Yes
e7f650b1-f953-416b-86fe-671ee3295084,Deposit_Account,2025-03-13,,1,1,1,,1,1,1,1,,,Yes,IkaV33ONT36,ika15,Yes,Yes
544a100c-bb2c-4555-9740-0433d16075b8,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarUFPCLV04,bun21,Yes,Yes
44139edf-b957-4eb2-b2a2-e9651cf10975,Deposit_Account,2025-03-13,1,,,,,,,,,,,Yes,TofDDSOCO48,bag01,Yes,Yes
8c8c8f2f-80ad-471e-ad39-c796ecc14846,Deposit_Account,2025-02-20,,1,1,1,,1,1,1,,,,Yes,IkaT2GHIY51,ika18,Yes,Yes
7076ccee-3334-4337-8dde-5800ce7f57df,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarXI20CW18,bun21,Yes,Yes
5d8dc8a1-96f6-4175-956f-1a3be746c4e6,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,GarXX9RJL50,bun09,Yes,Yes
c9330234-9953-4030-bf52-9ad5dae78b3e,Deposit_Account,2025-03-13,,1,1,1,,1,1,1,1,,,Yes,IkaRFCPE407,ika15,Yes,Yes
201e0d16-78fe-4486-925c-f19ae2fef826,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarA1SILA08,bun21,Yes,Yes
583061b8-fd57-4676-a182-a161d7ab84eb,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,GarC6PYSP12,bun09,Yes,Yes
6fa53a6d-2a22-45af-ba1a-0253195a8d26,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,GarKFL3YP24,bun09,Yes,Yes
41caec68-79ec-46fe-ae54-31a9830ec2d6,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarBVVLNO08,bun21,Yes,Yes
ce551321-87a4-4b30-873b-745b0343a35a,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,GarIAGLEM17,bun09,Yes,Yes
727db54d-670b-4fd5-bbd4-f9ebd7aea733,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,GarQCUF0J28,bun09,Yes,Yes
da8d5e53-99ca-4267-a5d3-91da67d5d24a,Deposit_Account,2025-03-13,,1,1,1,,1,1,1,1,,,Yes,IkaL2PIM506,ika15,Yes,Yes
55661101-9d77-42d8-9eb9-4e7f18e0f477,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarGR7Y0Y46,bun21,Yes,Yes
5c31909e-06b7-46c6-8844-1647af1e5117,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,GarZ0UL3F38,bun09,Yes,Yes
00912758-04d0-4692-a92a-a2ec9ab424f7,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Gar8TJBL549,bun21,Yes,Yes
4885c1b9-c869-4920-9a8e-42f665f67cc9,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,GarMKTIDG20,bun09,Yes,Yes
930379db-7c7a-4f80-b2b9-b2e8d5d041e0,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,Gar7U55UQ40,bun09,Yes,Yes
f1e47548-fd3b-478b-8070-1a513c329fc7,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,GarUBWUSA59,bun09,Yes,Yes
ada22c7a-822c-4062-a87b-3671686fe878,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,GarYA09XY13,bun09,Yes,Yes
c946aa18-89a5-49a0-a140-8ac178b269db,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,Gar4CGKIA32,bun09,Yes,Yes
19db50d6-9ab4-4022-b5aa-f37df3014d02,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,GarAVW4KT32,bun09,Yes,Yes
a1d6deba-93d5-4c38-9c63-192647d9ca4d,Deposit_Account,2025-02-20,,1,1,1,,,1,,1,,,Yes,Beb4C9EYO03,kir22,Yes,Yes
6736891a-0be9-4f52-a077-728b3ca77727,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarUMC5O450,bun21,Yes,Yes
2a645531-daf2-4d8a-b71d-4f342e733d3d,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,GarXYQ0EN54,bun09,Yes,Yes
6ea64997-c68d-481d-9398-23ece144afe8,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,GarT48E6502,bun09,Yes,Yes
fc212d8e-41d4-4088-a957-b21d64b54b78,Deposit_Account,2025-02-20,,1,1,1,,,1,,1,,,Yes,Beb6TD9HA57,kir22,Yes,Yes
8a538751-e9fa-4e71-b621-bbd82962ed27,Deposit_Account,2025-03-13,1,,,,,,,,,,,Yes,,rin12,Yes,No
ada295ab-aabe-43e1-b1e8-79ca041008e9,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Kur6ZZP6P17,gmm53,Yes,Yes
997f51fc-a38a-4b5c-9dc8-b15363dd4a92,Deposit_Account,2025-03-20,,1,1,1,,1,1,1,,,,Yes,BebP2G62X53,beb29,Yes,Yes
f8728a2b-cdf2-4e0d-9264-fd2a12f4d50f,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,GarI1PPZM17,bun09,Yes,Yes
6048368a-5897-4b2b-bd04-b31de65a57c6,Deposit_Account,2025-02-20,,1,1,1,,,1,,1,,,Yes,BebA5ZW2T07,kir22,Yes,Yes
20577da7-0f03-4fe7-87c4-9e0fdb2abc28,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,Gar8405Q036,bun09,Yes,Yes
e9200d8f-f714-4542-adc9-b0fc3e958c21,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Kur5KOER318,gmm53,Yes,Yes
a79bc662-f135-4eb0-9d7b-3703501a0438,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,GarN75US957,bun09,Yes,Yes
e7f7bb46-ff4d-4b27-beaf-8fbd0d0214f9,Deposit_Account,2025-03-13,1,,,,,,,,,,,No,,rin12,No,No
ba0fb80f-5d63-4006-8ac2-33a7ef9870a0,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,KurD847VB31,gmm53,Yes,Yes
86599086-daa4-4e41-acbd-8862dd710b66,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,GarKBZJCJ16,bun09,Yes,Yes
f56571ff-c017-4faf-a615-11bbbb428684,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarYCC2MN08,bun21,Yes,Yes
646659cc-e4c4-4161-9e06-ce4574ebe1db,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,GarGQCH3C32,bun09,Yes,Yes
60fbf5fa-87bb-4c9b-a0c8-1a9017604841,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,KurZKHB6248,gmm53,Yes,Yes
f97b8c34-6fd1-40e9-8da2-6a454516df9b,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarDRRXMR54,bun21,Yes,Yes
0f19f3aa-edfc-4d47-ba54-07305677d002,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,GarH7QRR654,bun09,Yes,Yes
f795a870-d823-496e-a5d6-ab6aeb43f030,Deposit_Account,2025-03-13,,1,1,1,,1,1,,1,,,Yes,GarDZ48WS32,bun09,Yes,Yes
e1831ce6-f7e9-4c45-90a5-dac1952b88a2,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,KurU3UWE757,gmm53,Yes,Yes
52f4a2d1-4180-4557-b0fc-64963d67ad88,Deposit_Account,2025-03-13,1,,,,,,,,,,,Yes,Rin0351BT38,rin12,No,No
6996ed91-b47c-4860-a62a-978eaa2f1e66,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarPHJP7Y58,bun21,Yes,Yes
0968e4d1-53db-40f2-9010-7d912979b6ab,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,KurKQPXB210,gmm53,Yes,Yes
162e4a0d-1f9f-4eea-92f3-d6031965acd1,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Beb1LMOPI42,beb15,Yes,Yes
6a415669-b2b8-46cb-890d-0f42088b5c50,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,BebW8IQ0J32,beb15,Yes,Yes
7e7e6211-f1c7-49af-90e0-7d3291cdc83a,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,BebYYUC5350,beb15,Yes,Yes
a95fa4ea-562a-4ecf-aa1f-d79e40844ec0,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,BebBYW91Q09,beb15,Yes,Yes
b6e2fb02-72b0-41ed-9529-bc2b142fac19,Deposit_Account,2025-03-13,,,,,,,1,,,,,Yes,AbaMLWD9F24,aba05,Yes,Yes
37a43e9e-60ae-4d3f-970f-b47221156537,Deposit_Account,2025-03-13,,1,,,,,1,,,,,Yes,JahR7LIS332,rin02,Yes,Yes
a401bc14-e4ce-4d28-8062-dc0155732e45,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarI0D76J52,bun21,Yes,Yes
1bf9b4c5-dc84-4ce0-bcb2-6ea9d3ed8f0a,Deposit_Account,2025-03-13,,,,,,1,,,,,,Yes,LafWPOGGM32,awe07,Yes,Yes
6c5e705a-0b15-408a-9b3e-ba3e47e41f15,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarI41OLO45,bun21,Yes,Yes
