formid,Date of visit,State,6  Ongoing farm activity at the time of visit | None,6  Ongoing farm activity at the time of visit | Site_Selection,6  Ongoing farm activity at the time of visit | Land_Measurement,6  Ongoing farm activity at the time of visit | Land_Clearing,6  Ongoing farm activity at the time of visit | First_herbicide_application,6  Ongoing farm activity at the time of visit | Ploughing_Harrowing_Tilling,6  Ongoing farm activity at the time of visit | Preparation_of_Nursery_,6  Ongoing farm activity at the time of visit | Planting,6  Ongoing farm activity at the time of visit | Transplanting,6  Ongoing farm activity at the time of visit | Gap_control_(Replacement_of_un-germinated_plants),6  Ongoing farm activity at the time of visit | Mulching,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_1,6  Ongoing farm activity at the time of visit | NPK_Application,6  Ongoing farm activity at the time of visit | Application_of_Aflasafe,6  Ongoing farm activity at the time of visit | Application_of_Pesticide,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_2,6  Ongoing farm activity at the time of visit | Urea_Application,6  Ongoing farm activity at the time of visit | SSP_Application,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_3,6  Ongoing farm activity at the time of visit | Harvesting,6  Ongoing farm activity at the time of visit | Drying_(To_eradicate_moisture),6  Ongoing farm activity at the time of visit | Winnowing,6  Ongoing farm activity at the time of visit | Bagging,6  Ongoing farm activity at the time of visit | Storage,6  Ongoing farm activity at the time of visit | extra,Farm-related problem reported by the farmer | None,Farm-related problem reported by the farmer | Disease_outbreak_(Specify),Farm-related problem reported by the farmer | Pest_Attack_(Specify),Farm-related problem reported by the farmer | Soil_degradation,Farm-related problem reported by the farmer | Water_Scarcity,Farm-related problem reported by the farmer | Weed_Infestation,Farm-related problem reported by the farmer | Others,Farm-related problem reported by the farmer | extra,Implementing_partner,Cooperative_Unique_ID,State-IP,username
66a978ac-8056-42c1-976b-c54ba04598c2,2025-05-27,Jigawa,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSH9ZH38,Jigawa-WOFAN,jah27
d78e5772-d958-4e15-97e2-e348e5274e96,2025-06-17,Jigawa,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSH9ZH38,Jigawa-WOFAN,jah27
8215e46a-a97f-4b3a-b0e8-a568c4b6d6e4,2025-06-20,Jigawa,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSH9ZH38,Jigawa-WOFAN,jah27
200f5b4d-9a6e-405b-b980-5f8ecf6c3448,2025-06-26,Jigawa,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSH9ZH38,Jigawa-WOFAN,jah27
36ce1f15-39bd-4305-a81f-cd3828d3e008,2025-06-29,Jigawa,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSH9ZH38,Jigawa-WOFAN,jah27
f08aaa78-140c-4b54-b9d6-8e4d27fa322a,2025-05-25,Jigawa,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah240CR10,Jigawa-WOFAN,jah27
2373aa0b-9276-4c1f-8ddb-1781ef7dbae1,2025-05-26,Jigawa,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah240CR10,Jigawa-WOFAN,jah27
df0a03eb-d1cf-45be-beb2-0c06c8b8391f,2025-05-27,Jigawa,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah240CR10,Jigawa-WOFAN,jah27
afa33dcb-9d2e-43c1-bb7a-4f7f698ce4e6,2025-06-20,Jigawa,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah240CR10,Jigawa-WOFAN,jah27
65573c90-613d-47f8-9a0b-8e617c45da8a,2025-06-22,Jigawa,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah240CR10,Jigawa-WOFAN,jah27
53d5b6a5-70b2-4171-bf15-29e1f400d4b6,2025-06-27,Jigawa,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah240CR10,Jigawa-WOFAN,jah27
508e874d-9811-4ef0-9c62-1e56a29701da,2025-06-28,Jigawa,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah240CR10,Jigawa-WOFAN,jah27
67f65bed-fa85-4844-a696-5e7d7e539df7,2025-06-27,Jigawa,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSH9ZH38,Jigawa-WOFAN,jah27
0db98466-a4c5-4c48-9c37-7f1c12dee0ff,2025-05-01,Jigawa,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahHKUDR59,Jigawa-WOFAN,jah43
2ac66294-bc0e-4501-94d3-8d694b4cc532,2025-05-07,Jigawa,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahHKUDR59,Jigawa-WOFAN,jah43
f46f0709-7306-48b5-a982-dc832fc6b624,2025-05-14,Jigawa,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahHKUDR59,Jigawa-WOFAN,jah43
8d373947-1546-44be-a477-d6a1877cc970,2025-05-30,Jigawa,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahHKUDR59,Jigawa-WOFAN,jah43
4b75a237-c7cf-4801-a375-66544812b06c,2025-06-20,Jigawa,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahHKUDR59,Jigawa-WOFAN,jah43
9dc35e37-164f-4a7b-be2f-b1f03bf7a430,2025-05-03,Jigawa,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSMD4O40,Jigawa-WOFAN,jah45
7c7f794d-4340-422d-be0c-0ff986cb6546,2025-05-10,Jigawa,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSMD4O40,Jigawa-WOFAN,jah45
f0a4cc92-e5a4-4df4-bfe3-80f5b74198b7,2025-05-24,Jigawa,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSMD4O40,Jigawa-WOFAN,jah45
e66334e7-efdf-4b31-a712-8788ff2f571f,2025-05-24,Jigawa,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSMD4O40,Jigawa-WOFAN,jah45
f215b3bf-5017-4a55-bedd-70996d7aaec4,2025-06-14,Jigawa,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSMD4O40,Jigawa-WOFAN,jah45
e124b46a-428d-4af7-95a2-ad138fdeee9a,2025-06-23,Jigawa,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSMD4O40,Jigawa-WOFAN,jah45
17ed52ec-7565-4235-bd43-3a44e61bbc26,2025-06-28,Jigawa,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSMD4O40,Jigawa-WOFAN,jah45
57fc546d-6636-43d4-ba6a-aafd53d98c34,2025-04-29,Jigawa,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahDWR9X35,Jigawa-WOFAN,jah47
d0a3ea50-ee50-4808-b609-d8b22df65114,2025-05-25,Jigawa,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah50
82f63e0b-f927-405c-bf4b-68b7b82f0683,2025-05-17,Jigawa,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahDWR9X35,Jigawa-WOFAN,jah47
9c1796f8-7eda-49c9-925a-b0bfe6ca06ee,2025-06-15,Jigawa,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahDWR9X35,Jigawa-WOFAN,jah47
cffdd7f9-5025-48b7-92c9-87c655244d56,2025-06-24,Jigawa,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahDWR9X35,Jigawa-WOFAN,jah47
4eeb0369-53cd-49d0-9de3-078afc42dac5,2025-05-17,Jigawa,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahDWR9X35,Jigawa-WOFAN,jah47
3132d183-3841-44b0-8c3b-934c836fc03d,2025-05-10,Jigawa,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah9KATP16,Jigawa-WOFAN,jah66
dd4ede54-c1c3-4b1a-ac67-b47963490950,2025-06-05,Jigawa,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahDWR9X35,Jigawa-WOFAN,jah47
618fa5d8-a7c7-479e-aaac-399d832bde0e,2025-06-12,Jigawa,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahDWR9X35,Jigawa-WOFAN,jah47
fc8e8a8c-b9d6-4019-a821-4d698dd98545,2025-05-30,Jigawa,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahJHLJC02,Jigawa-WOFAN,jah01
163b71e0-652e-4b1e-8a95-a07ddd29efe5,2025-06-14,Jigawa,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahJHLJC02,Jigawa-WOFAN,jah01
71827abd-ff15-4e01-88c7-0dc571638e25,2025-05-28,Jigawa,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahJHLJC02,Jigawa-WOFAN,jah01
8b4a99e8-6b36-4fb7-b603-756ad8a8de70,2025-04-25,Jigawa,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah0G0QP38,Jigawa-WOFAN,jah47
dd045343-02af-4f97-b716-940b14177fe7,2025-05-16,Jigawa,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah0G0QP38,Jigawa-WOFAN,jah47
33675fa2-560a-4711-9018-c20d0639c898,2025-06-13,Jigawa,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah0G0QP38,Jigawa-WOFAN,jah47
08234c3b-f201-4889-bcd4-3ea24fca9b80,2025-06-23,Jigawa,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah0G0QP38,Jigawa-WOFAN,jah47
39123a2e-84bf-4aeb-9a9c-0dcd55d3ff24,2025-05-17,Jigawa,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah0G0QP38,Jigawa-WOFAN,jah47
7757ede4-3672-498f-9b66-12c173a1c700,2025-05-25,Jigawa,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah50
ab3d3b2e-6dc4-4946-9dba-a1d5673b1b37,2025-05-27,Jigawa,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah50
997386e7-1d45-4ee3-a88a-5cb889d48ad0,2025-06-20,Jigawa,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah50
aa8409e3-f83c-4b7e-81bf-16bf3e8a298f,2025-06-16,Jigawa,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah50
9c228ef7-0de6-4493-98fb-d6434d430a82,2025-06-27,Jigawa,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah50
bd2273ec-934f-445b-968d-b001b9e6ccc2,2025-06-28,Jigawa,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah50
dd9edc05-82d5-4cda-92c8-b730001539b1,2025-05-24,Jigawa,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah50
fb21e3ef-dd80-473f-bb9c-203064fc61d3,2025-05-25,Jigawa,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah50
9d90b9f9-be48-46ca-a576-9b02758efcfc,2025-05-27,Jigawa,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah50
b8e31246-3dff-4d96-a074-12267df81178,2025-06-20,Jigawa,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah50
e8986030-f6db-4e21-8dd2-7d83df7b21e5,2025-06-28,Jigawa,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah50
dfeb325c-d916-4342-943d-679ebc213680,2025-06-04,Jigawa,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah0G0QP38,Jigawa-WOFAN,jah47
848e50b7-ffe9-43f6-89e0-a09ae9a778ed,2025-05-17,Jigawa,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahFASZ616,Jigawa-WOFAN,jah01
554bc26f-80a4-4098-93c6-b19c2e1ecf10,2025-06-10,Jigawa,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah0G0QP38,Jigawa-WOFAN,jah47
d2118868-4b3c-4b3b-81cf-c3946ca42a99,2025-04-24,Jigawa,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahGU3OF44,Jigawa-WOFAN,jah47
cc81906c-8e2d-420f-9e65-b2caf5db43dc,2025-05-13,Jigawa,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahGU3OF44,Jigawa-WOFAN,jah47
5bb41139-211c-4e66-a8d1-c02ee57ed4f1,2025-05-27,Jigawa,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahFASZ616,Jigawa-WOFAN,jah01
40736e85-3443-45d4-9ace-3ffa97c3e0ec,2025-05-22,Jigawa,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah8VCSL44,Jigawa-WOFAN,jah75
901e6bbf-bced-4522-a900-3f2698b47e77,2025-06-17,Jigawa,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahGU3OF44,Jigawa-WOFAN,jah47
e726edbf-4d47-44a4-8050-a2813dc96dbb,2025-06-12,Jigawa,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahFASZ616,Jigawa-WOFAN,jah01
593c1054-4790-48eb-a202-1aa56c6ff081,2025-06-26,Jigawa,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahGU3OF44,Jigawa-WOFAN,jah47
f85c01a3-cd4d-4ced-8ec2-4c8fadbb2405,2025-04-29,Jigawa,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahMUH1J18,Jigawa-WOFAN,jah65
18cac0ac-21fb-48d3-a1bf-f711d92fa2ca,2025-05-27,Jigawa,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah8VCSL44,Jigawa-WOFAN,jah75
4133ef8d-860b-4929-ae6b-40369057a56b,2025-06-27,Jigawa,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahFASZ616,Jigawa-WOFAN,jah01
cbc93911-03d6-4b36-9316-3f447de24a5d,2025-05-15,Jigawa,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahGU3OF44,Jigawa-WOFAN,jah47
2b0a9355-ea24-47ef-897d-a58ab900980a,2025-06-20,Jigawa,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,WOFAN,CT-Jah8VCSL44,Jigawa-WOFAN,jah75
fbcc650d-b37a-497c-b560-a39d574b5e87,2025-05-05,Jigawa,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahMUH1J18,Jigawa-WOFAN,jah65
4c2fdc1e-00aa-470e-959c-4cc90ff718a4,2025-06-05,Jigawa,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahGU3OF44,Jigawa-WOFAN,jah47
6d510f79-60bd-4bad-b4ac-38ce66e111bd,2025-06-27,Jigawa,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah8VCSL44,Jigawa-WOFAN,jah75
55a83831-ad4f-4d87-b0b3-13ce949bbcfb,2025-05-29,Jigawa,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahMUH1J18,Jigawa-WOFAN,jah65
7d2faa61-474b-4437-9c06-2d3ce7217673,2025-06-12,Jigawa,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahGU3OF44,Jigawa-WOFAN,jah47
ae3c4c8d-e8f1-428a-a107-9bac290b6d77,2025-05-15,Jigawa,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahYHDZZ59,Jigawa-WOFAN,jah14
c7f78fc3-abd7-47e4-a832-dff1106dd639,2025-05-24,Jigawa,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahYHDZZ59,Jigawa-WOFAN,jah14
d1378273-d6f0-4216-aaae-d73a12030a2e,2025-06-04,Jigawa,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahYHDZZ59,Jigawa-WOFAN,jah14
4d82598c-66fa-4416-8805-640af5586c68,2025-06-16,Jigawa,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahYHDZZ59,Jigawa-WOFAN,jah14
c1cf444d-1de2-493d-a803-f55434bc576d,2025-06-25,Jigawa,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahYHDZZ59,Jigawa-WOFAN,jah14
2074ef03-8af4-46d1-ae26-8cb5de626c1a,2025-05-05,Jigawa,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahNHNOE28,Jigawa-WOFAN,jah14
f6c9d84d-0e22-4f17-aeb4-ef37425658ed,2025-05-15,Jigawa,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahNHNOE28,Jigawa-WOFAN,jah14
01b1cb31-3656-47d9-aee4-0e4206dcafb1,2025-05-25,Jigawa,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahNHNOE28,Jigawa-WOFAN,jah14
7a6d8299-05ff-446a-aaee-75787c71a94b,2025-06-17,Jigawa,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahNHNOE28,Jigawa-WOFAN,jah14
0656e1b1-0351-455e-840c-46419c5edbb0,2025-06-18,Jigawa,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahNHNOE28,Jigawa-WOFAN,jah14
301141bb-673f-4b28-a7be-d91f0f01aaeb,2025-06-27,Jigawa,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahNHNOE28,Jigawa-WOFAN,jah14
aabfcb9c-d134-45f1-a83a-a6a883bd990a,2025-06-28,Jigawa,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahNHNOE28,Jigawa-WOFAN,jah14
bfd6fa8d-33be-4115-a5f8-ae34f934bab8,2025-05-25,Jigawa,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahNHNOE28,Jigawa-WOFAN,jah14
c90ccfec-46c5-44a8-a007-9f40afb6c890,2025-05-27,Jigawa,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahNHNOE28,Jigawa-WOFAN,jah14
ba239a9c-60e9-4363-99fc-15bcd77146aa,2025-05-29,Jigawa,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahNHNOE28,Jigawa-WOFAN,jah14
42f9014b-16b0-4988-b41e-07d7e9a6b40c,2025-06-25,Jigawa,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahNHNOE28,Jigawa-WOFAN,jah14
ba382ccf-781b-4dec-8917-c2ece56defa8,2025-06-28,Jigawa,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahNHNOE28,Jigawa-WOFAN,jah14
364985fe-f462-4ab8-8a89-60e061064bc1,2025-05-05,Jigawa,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahNHNOE28,Jigawa-WOFAN,jah14
dc80e765-617d-4e47-b79d-b0a3eb28267e,2025-05-15,Jigawa,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahNHNOE28,Jigawa-WOFAN,jah14
0556063b-208b-47ca-8ea8-8f6c69edd4e5,2025-05-25,Jigawa,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahNHNOE28,Jigawa-WOFAN,jah14
d35649cd-f769-4119-9ab0-b2c529252b48,2025-06-04,Jigawa,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahNHNOE28,Jigawa-WOFAN,jah14
64515b52-0673-435f-b540-e6b5ce449392,2025-06-10,Jigawa,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahNHNOE28,Jigawa-WOFAN,jah14
86e5db05-6bb0-489d-bdb0-ae88c3f6b133,2025-06-25,Jigawa,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahNHNOE28,Jigawa-WOFAN,jah14
78734ef3-7688-48ea-b705-de790286448f,2025-05-05,Jigawa,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahYHDZZ59,Jigawa-WOFAN,jah14
7bb18dd2-54ba-43bd-91ec-f227e5600c93,2025-05-20,Jigawa,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahYHDZZ59,Jigawa-WOFAN,jah14
9ddd25de-4337-4fdd-8a9b-51260cce054c,2025-05-23,Jigawa,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahYHDZZ59,Jigawa-WOFAN,jah14
fd1b66b3-be7a-4aa6-a4a3-94d25cb16723,2025-06-04,Jigawa,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahYHDZZ59,Jigawa-WOFAN,jah14
9b98fbf7-5de1-475b-894f-fe7a45e9718e,2025-06-10,Jigawa,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahYHDZZ59,Jigawa-WOFAN,jah14
e36ffeee-56ad-449e-98fc-9d06fd9b696d,2025-06-13,Jigawa,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahYHDZZ59,Jigawa-WOFAN,jah14
56423350-8830-43c3-ad4c-5dfd9d3891b9,2025-06-25,Jigawa,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahYHDZZ59,Jigawa-WOFAN,jah14
8ad1ae16-f030-491a-adec-d902dbe2c210,2025-05-10,Jigawa,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahNHNOE28,Jigawa-WOFAN,jah14
e08ba1cd-f8e8-4def-97e6-567e0dcac8a5,2025-06-16,Jigawa,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahNHNOE28,Jigawa-WOFAN,jah14
a04fefc1-0d25-4628-a819-41f9277f9d03,2025-06-26,Jigawa,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahNHNOE28,Jigawa-WOFAN,jah14
2c0c787e-679c-412d-91ec-c047e2149169,2025-04-11,Jigawa,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1RSB309,Jigawa-WOFAN,jah71
def53558-645b-483c-8271-851e01414a0a,2025-04-22,Jigawa,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1RSB309,Jigawa-WOFAN,jah71
b1627320-57a2-4276-8c0e-9e679c183d29,2025-04-28,Jigawa,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1RSB309,Jigawa-WOFAN,jah71
f1564d12-b63c-4376-b7bc-e500ae20110b,2025-04-30,Jigawa,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1RSB309,Jigawa-WOFAN,jah71
85e85b63-f0c0-4574-93e4-fc029828ba5c,2025-05-09,Jigawa,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1RSB309,Jigawa-WOFAN,jah71
28bf2a60-d1f5-4072-9b80-80685b4717ac,2025-05-12,Jigawa,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1RSB309,Jigawa-WOFAN,jah71
206cf45f-1680-4ca5-8d0e-0d9cb36b096e,2025-05-20,Jigawa,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1RSB309,Jigawa-WOFAN,jah71
0cdc8351-cd4f-4a30-b59a-368b095ab454,2025-05-14,Jigawa,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1RSB309,Jigawa-WOFAN,jah71
cd8955e6-ebbb-44f5-aa27-1ca4d185fa99,2025-05-25,Jigawa,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1RSB309,Jigawa-WOFAN,jah71
7136bf73-2945-4870-9d3c-d173d64db843,2025-05-30,Jigawa,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1RSB309,Jigawa-WOFAN,jah71
5ea1d0c1-ee76-4f5b-8f87-8a6ef514ac8e,2025-05-31,Jigawa,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1RSB309,Jigawa-WOFAN,jah71
30ae4bb0-b86a-43cb-9c52-798d1956aab5,2025-06-14,Jigawa,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1RSB309,Jigawa-WOFAN,jah71
ad39ce09-4d89-4aa7-8639-faa79ee12cf3,2025-06-26,Jigawa,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1RSB309,Jigawa-WOFAN,jah71
