formid,C1  What is the **Gender** of your cooperative members? (Menene **Jinsi** na membobin haɗin gwiwar ku?),C2  What is the **Age** of your cooperative members? (Yaya adadi shekarun membobin kungiyan haɗin gwiwar ku?),D1  Which **State** is your cooperative's main location of Operation? (Wace **Jiha** ce babban wurin aikin haɗin gwiwar ku?),E2  Which **Major** business area does your cooperative operate? (Wane **babban yanki na kasuwanci** kungiyar ku ke gudanar da hadin gwiwar ku?),F1  What is the nature of your cooperative's members enterprises? (Yaya yanayin kasuwancin membobinku yake?),F2  Of the following crops which is the major crop grown by your members? (Wanne ne daga cikin wadannan amfanin gona ne membobi suka fi nomawa?),G1  Does your cooperative have elected excos? (Shin ƙungiyar haɗin gwiwar ku ta zaɓi shugabanni?),G21  Does your cooperative **own** an **active bank account**? (Shin haɗin gwiwar ku na da **asusun banki mai aiki**?),form/Location/Implementing_partner,form/generatedCooperativeuniqueid,completed_time,E1  Do you have any Joint business venture operated by the cooperative? (Ko kungiyar ku tana aikin hadin gwiwa?),username,received_on
495a15e5-1be0-4425-9984-2d1488f8b690,Male,Youth,Kano,Production,Processor,---,Yes,Yes,WOFAN,TofWRT57,04/02/2023 11:43,Yes,tof14,09/02/2023 09:30
a503c28f-f407-47fd-bdb5-a1894c7b55b1,Female,Adult,Kano,Agro-Input_Dealer,Producer,Maize,Yes,No,WOFAN,Gar29D30,04/02/2023 11:45,Yes,gmm13,01/02/2023 08:17
f2eff7e0-467b-44d5-87c2-01f0fc24de0e,Male,Youth,Kano,---,Producer,Maize,Yes,No,WOFAN,TofAZN02,04/02/2023 11:48,No,tof31,02/02/2023 08:17
9bb7978b-5171-4846-b7f5-564e84e93ebb,Both,Both,Kaduna,Production,Producer,Maize,Yes,Yes,WOFAN,Ika1AH09,04/02/2023 11:49,Yes,ika08,03/02/2023 08:17
1d5bca09-e53e-4bf5-9892-2ff3e2084bd9,Both,Both,Kano,Processing,Producer,Rice,Yes,Yes,WOFAN,BebVNA34,04/02/2023 11:52,Yes,beb14,04/02/2023 08:17
e02fa7ba-8268-4f20-970f-4ebb4615c189,Both,Both,Jigawa,Production,Processor,---,Yes,Yes,WOFAN,JahJGO30,04/02/2023 11:54,Yes,jah04,05/02/2023 08:17
24607668-7131-4aa0-a1e7-055b817adae3,Male,Adult,Kano,Production,Producer,Groundnut,Yes,Yes,WOFAN,GarROM53,04/02/2023 11:54,Yes,gmm18,06/02/2023 09:00
5091fc3b-ac26-4cd1-8b64-ef12d2ab9212,Male,Both,Jigawa,---,Producer,Rice,Yes,Yes,WOFAN,JahII427,04/02/2023 11:55,No,tau06,07/02/2023 09:12
73e454b6-89c7-4e49-8226-59b50f696730,Both,Both,Kano,Processing,Processor,---,Yes,Yes,WOFAN,Tof7P047,04/02/2023 11:56,Yes,tof38,08/02/2023 09:13
9f557e28-a076-4857-92a6-feb5eb9f4acb,Female,Adult,Bauchi,Production,Producer/Processor,Rice,Yes,No,WOFAN,NinRD813,04/02/2023 11:57,Yes,nin05,09/02/2023 09:30
bd0ac961-289e-4074-93ab-7622139679fb,Female,Adult,Kano,Processing,Processor,---,Yes,Yes,WOFAN,Beb0SY26,04/02/2023 11:57,Yes,beb02,19/02/2023 09:30
0a429a97-8239-4043-9596-14923853e032,Female,Youth,Nasarawa,Agro-Input_Dealer,Producer,Rice,Yes,Yes,PVNL,DomIP045,04/02/2023 11:58,Yes,dom07,10/02/2023 09:34
2c5581eb-4637-4165-b41d-0a8c547fe23b,Both,Both,Nasarawa,---,Producer/Processor,Rice,Yes,No,PVNL,KeaVR601,04/02/2023 11:59,No,kea02,11/02/2023 09:34
7147502e-93bd-48e6-9f3a-0d67a3d8bb49,Female,Adult,Bauchi,Processing,Processor,---,Yes,No,WOFAN,NinF8J08,04/02/2023 12:00,Yes,nin01,13/02/2023 09:33
b0d98ef1-9640-4172-a3c6-adc2b7eab39e,Male,Youth,Kano,Agro-Input_Dealer,Producer,Rice,Yes,Yes,WOFAN,GarWHJ52,04/02/2023 12:01,Yes,gmm16,14/02/2023 09:34
46819dfa-a55b-4d6f-9433-63770542eacc,Both,Both,FCT,---,Producer/Processor,Groundnut,Yes,No,WOFAN,Gwa6GK22,04/02/2023 12:03,No,gwa13,15/02/2023 09:35
d43fe611-a6cb-4219-920d-003321e8c1dd,Both,Both,Kano,---,Producer,Maize,Yes,Yes,WOFAN,Tof88O16,04/02/2023 12:04,No,tof28,16/02/2023 09:37
c410d026-6fde-4942-a1d1-28180f357938,Female,Adult,Kano,Agro-Input_Dealer,Producer,Maize,Yes,Yes,WOFAN,GarDDM45,04/02/2023 12:06,Yes,gmm13,17/02/2023 09:26
dd9e3a12-103b-41a5-92b1-f1f1255560f6,Male,Youth,Kano,Agro-Input_Dealer,Producer,Maize,Yes,Yes,WOFAN,Tof5U643,04/02/2023 12:08,Yes,tof18,18/02/2023 08:56
0ee2f847-ad86-47c3-b8b2-93965cf82a16,Female,Adult,Kano,Processing,Processor,---,Yes,Yes,WOFAN,Beb7G602,04/02/2023 12:09,Yes,beb02,04/02/2023 09:41
10cf1731-db8d-4460-a687-13342081d09a,Both,Adult,Kano,---,Processor,---,Yes,No,WOFAN,Tof7PS55,04/02/2023 12:10,No,tof12,03/02/2023 09:33
b01ea3e3-2b3e-4c12-9d43-dab24c34c8f3,Female,Both,Kano,Production,Producer,Maize,Yes,No,WOFAN,GarMP334,04/02/2023 12:14,Yes,gmm27,02/02/2023 09:44
8b50d91b-842b-4c11-b157-f80700c4baab,Female,Both,Kaduna,---,Producer,Maize,Yes,No,PVNL,ZanHJG44,04/02/2023 08:46,No,zan05,01/02/2023 09:45
a373cc95-a48e-4da4-bb3b-32e3147d23a1,Both,Adult,FCT,Production,Producer,Rice,Yes,Yes,WOFAN,Gwa71702,04/02/2023 12:21,Yes,gwa11,30/01/2023 09:47
a28fa9c9-c76d-4e45-a694-8cf28d1dce54,Female,Both,Benue,Production,Producer/Processor,Maize,Yes,No,PVNL,GumE6W01,04/02/2023 12:22,Yes,gwe03,29/01/2023 09:47
6c6c6d53-32d6-4907-a077-d40b9167017d,Female,Adult,Kano,Processing,Processor,---,Yes,Yes,WOFAN,BebN3023,04/02/2023 12:23,Yes,beb02,28/01/2023 09:47
712c45fc-920f-422d-9342-36f0e1ffe265,Both,Both,Kano,---,Producer,Rice,Yes,Yes,WOFAN,BebUM440,04/02/2023 09:57,No,beb39,27/01/2023 09:47
1a3bdc82-6db5-4828-ac19-383f12c3c25f,Female,Adult,Kano,Agro-Input_Dealer,Producer,Rice,Yes,No,WOFAN,GarGQE15,04/02/2023 12:25,Yes,gmm13,26/01/2023 09:47
d087710d-a9d9-495e-87a9-ab1f72869b10,Female,Both,Gombe,Agro-Trader,Producer/Processor,Maize,Yes,Yes,WOFAN,Kwa82424,04/02/2023 11:54,Yes,kwa03,25/01/2023 09:47
176042bd-894c-4bb9-8cb6-8827e2a94494,Female,Both,Gombe,Agro-Trader,Producer/Processor,Rice,Yes,Yes,WOFAN,KwaYFZ03,04/02/2023 12:30,Yes,kwa03,24/01/2023 09:47
59c7fb10-655d-405a-a96e-6ff616de6f22,Female,Both,Kano,Production,Producer,Maize,Yes,Yes,WOFAN,BebGZX41,04/02/2023 12:32,Yes,beb05,23/01/2023 09:47
a1abd328-7fb4-4f1d-9f89-9b82f968d130,Both,Both,Kano,Processing,Producer,Rice,Yes,Yes,WOFAN,BebZC830,04/02/2023 12:34,Yes,beb22,22/01/2023 09:47
2dc4886b-7525-4302-b4cd-63bde491d4bc,Female,Adult,Kano,Processing,Processor,---,Yes,Yes,WOFAN,Beb1F303,04/02/2023 12:34,Yes,beb02,21/01/2023 09:47
43ccca1f-5980-488e-a2fb-f55cac5ab2ad,Male,Both,Jigawa,Production,Processor,---,Yes,Yes,WOFAN,JahVKX26,04/02/2023 12:38,Yes,jah36,31/01/2023 09:47
b4e5b560-4d96-4869-a0a8-dd8805ca16e0,Both,Both,Benue,---,Producer,Rice,Yes,No,PVNL,GumP9020,04/02/2023 12:38,No,oju06,31/01/2023 09:47
17f5a75c-fa86-4f8a-81c7-8aa1bd63ca34,Male,Both,Jigawa,---,Producer,Rice,Yes,Yes,WOFAN,JahK2M11,04/02/2023 12:39,No,tau06,31/01/2023 09:47
7baea1d2-c5f6-462c-a305-333ca0b9e74b,Female,Adult,Kaduna,Production,Processor,---,Yes,Yes,WOFAN,SabKQK00,04/02/2023 12:32,Yes,sab08,31/01/2023 09:47
1e540062-8fd5-4305-bc9a-4c04d740a3f3,Female,Adult,Gombe,Production,Producer,Rice,Yes,Yes,WOFAN,KwaBVJ27,04/02/2023 09:19,Yes,kwa08,31/01/2023 09:47
5f9af4f2-c67c-4b49-878c-16903c9f9734,Both,Both,Kano,Production,Producer/Processor,Rice,Yes,No,WOFAN,Tof1W738,04/02/2023 12:43,Yes,tof22,05/02/2023 08:17
c521342c-9fbc-4ddd-aa0b-c8aeeec6d986,Both,Both,Jigawa,Production,Processor,---,Yes,No,WOFAN,JahIYR32,04/02/2023 11:26,Yes,jah03,05/02/2023 08:17
98f7d770-3ec7-4876-b492-da45bcce7668,Male,Both,Jigawa,Production,Processor,---,Yes,Yes,WOFAN,JahP9J54,04/02/2023 12:42,Yes,jah03,06/02/2023 09:00
56eaaedf-b1d7-43d7-99bc-325799b9fd67,Female,Both,Kano,Production,Producer/Processor,None,Yes,Yes,WOFAN,TofE5B59,04/02/2023 12:44,Yes,tof43,07/02/2023 09:12
a21b42a1-3af2-4168-b3cd-47c9c7963549,Female,Adult,Kano,Processing,Processor,---,Yes,Yes,WOFAN,Beb1TU45,04/02/2023 12:44,Yes,beb02,08/02/2023 09:13
59b499b1-d9b1-4676-b65d-d574997b8f39,Both,Both,Kano,Production,Producer/Processor,Maize,Yes,Yes,WOFAN,Tof07V31,04/02/2023 12:44,Yes,tof13,09/02/2023 09:30
16b72608-9e8c-4904-b1fd-6da5b9b735c7,Male,Youth,Kano,---,Producer,Groundnut,Yes,No,WOFAN,TofR9C12,04/02/2023 12:44,No,tof16,01/02/2023 08:17
bfb72d32-b531-44f3-885e-fe809c5812f8,Female,Adult,Kano,Mechanization_service_provider,Producer,Rice,Yes,No,WOFAN,GarVYS16,04/02/2023 12:45,Yes,gmm13,02/02/2023 08:17
6f1ec243-7857-46ed-a61c-810879900bea,Male,Both,Kano,Mechanization_service_provider,Processor,---,Yes,Yes,WOFAN,TofV0954,04/02/2023 09:41,Yes,tof27,03/02/2023 08:17
70e74a10-c797-49fc-a40f-b59ce4936d69,Male,Adult,Kano,Production,Processor,---,Yes,Yes,WOFAN,TofJLY09,04/02/2023 12:20,Yes,tof27,04/02/2023 08:17
dd9cc9d0-bb09-4916-a9ba-66b0b9be3126,Male,Both,Jigawa,Production,Producer,Sorghum,Yes,No,WOFAN,JahDBO58,04/02/2023 12:47,Yes,tau05,05/02/2023 08:17
c722611b-508d-4ac8-b4ff-a947af7e71db,Male,Youth,Benue,Production,Producer/Processor,Groundnut,Yes,Yes,PVNL,MarRP003,04/02/2023 08:33,Yes,mak07,06/02/2023 09:00
68e7c3c2-5a24-4a57-9fa8-029d7be56f4e,Female,Both,Kano,Production,Processor,---,Yes,No,WOFAN,Beb68525,04/02/2023 11:51,Yes,beb13,07/02/2023 09:12
c8de73c1-7719-4414-b87a-47491ef74fbe,Male,Both,Benue,---,Producer/Processor,Groundnut,Yes,Yes,PVNL,OjuJ2301,04/02/2023 12:50,No,oju07,08/02/2023 09:13
28856b46-3b84-46cd-9ff4-b92b1141fced,Female,Both,Kano,---,Processor,---,Yes,No,WOFAN,TofNW006,04/02/2023 12:51,No,tof17,09/02/2023 09:30
9fc5681a-41be-49d4-a0eb-d447d270fc5f,Female,Adult,Kano,Processing,Processor,---,Yes,Yes,WOFAN,BebD8E13,04/02/2023 12:52,Yes,beb09,19/02/2023 09:30
156d0aa5-1833-4e35-b092-af789ad57670,Male,Youth,Kano,Production,Producer,Sorghum,Yes,No,WOFAN,TofCER30,04/02/2023 12:51,Yes,tof14,10/02/2023 09:34
8054ddf8-ef32-430b-8242-d79a3a16f257,Both,Both,Jigawa,Processing,Producer/Processor,Rice,Yes,Yes,WOFAN,JahQJB37,04/02/2023 12:52,Yes,buj02,11/02/2023 09:34
6e57018a-54ae-41e4-b13a-2f762af10696,Female,Both,Kano,Agro-Trader,Processor,---,Yes,Yes,WOFAN,Gar0HC31,04/02/2023 12:54,Yes,gmm14,13/02/2023 09:33
42902764-aed5-48c5-9038-6f0526de4a93,Female,Both,Kaduna,Production,Processor,---,Yes,Yes,WOFAN,Ika5FS32,04/02/2023 08:38,Yes,ika05,14/02/2023 09:34
e6a16413-e8a3-4441-bba7-745c2e57ad87,Female,Both,Kano,Production,Processor,---,Yes,Yes,WOFAN,BebYEV25,04/02/2023 12:58,Yes,beb05,15/02/2023 09:35
203908a3-fd73-4ee6-bb3d-eefed4aeb14a,Both,Both,Kano,Production,Producer,Maize,Yes,Yes,WOFAN,TofBEJ31,04/02/2023 09:50,Yes,tof15,16/02/2023 09:37
f473d47c-3484-4f26-bdb8-f01d5ebfc1c8,Male,Both,Kano,Production,Producer,Maize,Yes,Yes,WOFAN,TofAM704,04/02/2023 10:14,Yes,tof15,17/02/2023 09:26
223cc7ba-6bcf-4093-af11-10633ef889f7,Both,Both,Kano,Production,Producer,Maize,Yes,Yes,WOFAN,TofVVJ58,04/02/2023 10:31,Yes,tof15,18/02/2023 08:56
e0302973-10f5-440d-a3d4-74a0950eeb9f,Female,Youth,Jigawa,Processing,Producer,Rice,Yes,Yes,WOFAN,JahX6Q49,04/02/2023 08:38,Yes,jah17,04/02/2023 09:41
3d7c207d-eca6-4c84-841b-8bdeae3d66f5,Female,Adult,Kano,Agro-Input_Dealer,Producer,Rice,Yes,No,WOFAN,GarGRS52,04/02/2023 13:11,Yes,gmm13,03/02/2023 09:33
528b1704-5919-47eb-893e-5909a66a8556,Female,Both,Jigawa,Production,Producer,Sorghum,Yes,Yes,WOFAN,JahISR12,04/02/2023 13:12,Yes,tau03,02/02/2023 09:44
290a53a6-2d37-4c57-8550-b1d76569edf4,Female,Adult,Kano,Mechanization_service_provider,Producer,Rice,Yes,Yes,WOFAN,GarJS149,04/02/2023 11:53,Yes,gmm35,01/02/2023 09:45
7e2eb732-39c7-4a54-86b3-05c13d55cb68,Both,Both,Kano,Production,Producer/Processor,Groundnut,Yes,Yes,WOFAN,GarLE012,04/02/2023 13:09,Yes,gmm36,30/01/2023 09:47
2bf03fe6-f730-4492-aba5-cc91836ec937,Both,Both,Kaduna,Production,Producer/Processor,Maize,Yes,Yes,PVNL,KadMG239,04/02/2023 10:28,Yes,kds01,29/01/2023 09:47
5742414f-b2f1-4caa-889c-c59ae7fec894,Female,Both,Kaduna,Processing,Processor,---,Yes,No,PVNL,Kad3CV27,04/02/2023 11:05,Yes,kds01,28/01/2023 09:47
67d96db4-ebd7-4155-a597-aed9ca19065e,Both,Both,Kaduna,Production,Producer/Processor,Rice,Yes,Yes,PVNL,KadIWT10,04/02/2023 11:47,Yes,kds01,27/01/2023 09:47
8c668be3-c7b3-4be7-90ff-dc453ae69354,Female,Both,Kaduna,Processing,Producer/Processor,---,Yes,No,PVNL,KadLRZ11,04/02/2023 12:15,Yes,kds01,26/01/2023 09:47
72f63117-1b9d-4991-8915-324868d24f88,Both,Both,Kaduna,---,Producer/Processor,Maize,Yes,No,PVNL,Kad3TC03,04/02/2023 12:34,No,kds01,25/01/2023 09:47
9ddd83f6-a80c-4360-8180-5d87c660b429,Both,Both,Kaduna,---,Producer/Processor,Maize,Yes,No,PVNL,KadA3G56,04/02/2023 12:59,No,kds01,24/01/2023 09:47
1f0df891-84bc-4efc-a838-aa2978ff7d1c,Female,Adult,Benue,Production,Producer/Processor,Maize,Yes,No,PVNL,Gwe2JK24,04/02/2023 13:14,Yes,mak11,23/01/2023 09:47
568f31b9-232b-4e8b-ba4a-46f0bdd56ff3,Both,Both,Benue,Production,Processor,---,Yes,No,PVNL,GumAVJ21,04/02/2023 13:16,Yes,gum05,22/01/2023 09:47
ecc3a8ef-2f9e-4c03-bc1a-9ab2e2f65c38,Female,Adult,Benue,---,Producer/Processor,Groundnut,Yes,No,PVNL,Mar9VC34,04/02/2023 13:17,No,mak08,21/01/2023 09:47
ddcb504e-b9b9-4a3a-bdb8-736e7196219f,Both,Both,Kano,Mechanization_service_provider,Processor,---,Yes,Yes,WOFAN,BebU3729,04/02/2023 13:17,Yes,beb05,31/01/2023 09:47
aa9a4717-d6d6-4469-8207-de58b6198431,Both,Both,Nasarawa,Production,Producer,Rice,Yes,No,PVNL,Dom1XR00,04/02/2023 11:06,Yes,dom06,31/01/2023 09:47
4f095fc8-7b92-4d20-a815-64dd0c9b798a,Male,Youth,Jigawa,Production,Producer,Maize,Yes,Yes,WOFAN,JahT6909,04/02/2023 13:20,Yes,buj02,31/01/2023 09:47
2eabcdf7-d2ca-47b0-96b7-aa87db7d333c,Female,Both,Benue,Production,Producer/Processor,Maize,Yes,Yes,PVNL,GumKGT24,04/02/2023 13:22,Yes,gwe03,31/01/2023 09:47
239585eb-91a3-41db-a739-ff14b4319af3,Female,Adult,Kano,Processing,Producer/Processor,Rice,Yes,Yes,WOFAN,GarEEH04,04/02/2023 09:53,Yes,gmm24,31/01/2023 09:47
8dca0aaa-ed34-4d70-b501-6c8fabfe9ab7,Female,Youth,Kano,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,Gar3K538,04/02/2023 13:28,Yes,gmm20,05/02/2023 08:17
a21eb8a6-c849-4ad0-bf36-a4fead7318ee,Female,Youth,Kano,Processing,Processor,---,Yes,Yes,WOFAN,GarRAZ17,04/02/2023 13:28,Yes,gmm08,05/02/2023 08:17
c3ffbf70-3063-49ac-bfe1-eee7b3bf4965,Female,Both,Kaduna,---,Producer,Rice,Yes,No,PVNL,ZanA1T31,04/02/2023 08:50,No,zan07,06/02/2023 09:00
d733245e-d9a0-48b5-b72d-ea09180c18b4,Both,Adult,FCT,Production,Producer,Groundnut,Yes,Yes,WOFAN,Mun8YL51,04/02/2023 13:28,Yes,gwa04,07/02/2023 09:12
2150a5b7-c9e8-4688-bd8c-8d5acae86500,Female,Both,Kano,Processing,Processor,---,Yes,Yes,WOFAN,TofGN432,04/02/2023 13:31,Yes,tof43,08/02/2023 09:13
7f6841fd-a865-4598-a4d0-4097a7044a8b,Both,Both,Benue,---,Producer,Maize,Yes,Yes,PVNL,GumS8148,04/02/2023 13:31,No,oju06,09/02/2023 09:30
1507f537-bdb0-4ca0-a289-a6c0808847f4,Female,Both,Jigawa,Production,Processor,---,Yes,No,WOFAN,JahC1813,04/02/2023 13:32,Yes,jah11,01/02/2023 08:17
0a4822f0-4cb0-42f6-ab00-d45b13f80a30,Female,Both,Jigawa,Processing,Processor,---,Yes,Yes,WOFAN,Jah39614,04/02/2023 12:40,Yes,buj01,02/02/2023 08:17
b8f76bcf-abfa-4ee5-b619-aa0e3d720590,Female,Adult,Kano,Agro-Input_Dealer,Processor,---,Yes,No,WOFAN,GarSDW21,04/02/2023 13:33,Yes,gmm13,03/02/2023 08:17
582db29e-95c6-4d6b-80aa-ccd10c56baac,Female,Both,Kano,Processing,Processor,---,Yes,Yes,WOFAN,BebM0G46,04/02/2023 13:33,Yes,beb22,04/02/2023 08:17
8ff95a7b-8dae-4b1e-abdb-fa090db849d4,Female,Adult,Bauchi,Processing,Processor,---,Yes,No,WOFAN,BauIPC41,04/02/2023 11:15,Yes,bau02,05/02/2023 08:17
7861fdcd-cdb7-4c2a-b900-b79d7e9d2c24,Female,Adult,Kano,Processing,Producer,Sorghum,Yes,Yes,WOFAN,Beb3ZD07,04/02/2023 13:36,Yes,beb02,06/02/2023 09:00
c6d475a9-fc37-44e2-a4bd-0116e8fe4a97,Male,Both,Jigawa,Agro-Input_Dealer,Producer,Rice,Yes,No,WOFAN,TauUOG20,04/02/2023 13:43,Yes,tau16,07/02/2023 09:12
511dd3fb-0bad-417f-b157-3d8f8bcfa393,Female,Adult,Jigawa,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,JahKTM31,04/02/2023 13:45,Yes,jah09,08/02/2023 09:13
a8399f14-d670-486e-bf12-924e8ff92953,Female,Youth,Kano,Processing,Processor,---,Yes,Yes,WOFAN,GarZCZ18,04/02/2023 13:46,Yes,gmm08,09/02/2023 09:30
5dc34965-8e2e-4067-9824-8c9b2b628f92,Female,Both,Kaduna,Agro-Trader,Producer/Processor,Maize,Yes,No,PVNL,JabBK844,04/02/2023 13:46,Yes,jab08,19/02/2023 09:30
8856b734-4a66-4c8b-8859-b0e5303d7243,Both,Both,Kano,Production,Processor,---,Yes,No,WOFAN,Tof6I220,04/02/2023 11:34,Yes,tof30,10/02/2023 09:34
61642150-f10b-4d1d-a991-1727199403f4,Both,Both,Kano,Production,Processor,---,Yes,No,WOFAN,BebUZC57,04/02/2023 13:50,Yes,beb18,11/02/2023 09:34
bcf78d02-3b02-43dd-8ef8-2d6b8ddeb17c,Both,Both,Kano,Mechanization_service_provider,Processor,---,Yes,Yes,WOFAN,BebE6T50,04/02/2023 13:47,Yes,beb05,13/02/2023 09:33
eda8f7f6-e2c4-459e-9c3f-750957fdde9b,Female,Both,Kaduna,Production,Producer/Processor,Maize,Yes,No,PVNL,ChiF3M31,04/02/2023 12:36,Yes,chk02,14/02/2023 09:34
4939d2dc-a408-40f9-a680-bf0b53a0a50e,Male,Youth,Jigawa,Production,Producer,Rice,Yes,Yes,WOFAN,JahU0N30,04/02/2023 13:35,Yes,buj02,15/02/2023 09:35
1a5a91bd-3933-4e90-a39d-a4c25d5f75d4,Female,Adult,Jigawa,Processing,Producer/Processor,Groundnut,Yes,No,WOFAN,TauC9I18,04/02/2023 11:27,Yes,tau15,16/02/2023 09:37
d7acb3c1-2363-4ac9-9a1f-5bc432e698e6,Female,Adult,Kano,Mechanization_service_provider,Producer,Maize,Yes,No,WOFAN,Gar9IZ39,04/02/2023 14:01,Yes,gmm13,17/02/2023 09:26
f5336271-4e49-4d14-aac1-d24977a16568,Female,Both,Gombe,Production,Producer,Maize,Yes,Yes,WOFAN,BalE8W29,04/02/2023 11:00,Yes,bal05,18/02/2023 08:56
986dd85f-74d0-4d4b-ba8e-cedb75295998,Both,Both,Kano,Agro-Input_Dealer,Processor,---,Yes,Yes,WOFAN,BebFIT13,04/02/2023 14:03,Yes,beb05,04/02/2023 09:41
b858e3d0-cc55-4f4e-bb04-f1d7085f17cb,Both,Both,Kano,Production,Producer,Rice,Yes,No,WOFAN,TofPOB50,04/02/2023 12:43,Yes,tof11,03/02/2023 09:33
1f965290-4074-423a-86d7-95404d609608,Male,Adult,Kano,Aggregator/Off-taker,Producer,Rice,Yes,Yes,WOFAN,GarA8F05,04/02/2023 14:06,Yes,gmm45,02/02/2023 09:44
fbcaae79-ce5f-4d88-8231-a0e8ec77d21f,Both,Both,Benue,Production,Producer/Processor,Groundnut,Yes,No,PVNL,OjuODH12,04/02/2023 13:21,Yes,oju02,01/02/2023 09:45
7d70e05f-9860-4310-9df6-9586cea3409f,Female,Both,Jigawa,Processing,Processor,---,Yes,Yes,WOFAN,RinKJJ50,04/02/2023 09:59,Yes,rin09,30/01/2023 09:47
ba028521-76ab-4324-bcb8-785a4c06d0e4,Male,Youth,Benue,Production,Producer/Processor,Groundnut,Yes,Yes,PVNL,Oju6UU52,04/02/2023 14:10,Yes,oju03,29/01/2023 09:47
c553a818-1c53-41d8-b47a-8e739dfc95e5,Female,Adult,Kano,Processing,Producer,Sorghum,Yes,Yes,WOFAN,BebIZF43,04/02/2023 14:15,Yes,beb02,28/01/2023 09:47
4af39561-9054-419e-ad4c-48c0fb722f9a,Male,Youth,Kano,Agro-Input_Dealer,Producer,Rice,Yes,Yes,WOFAN,Tof9OH49,04/02/2023 13:12,Yes,tof18,27/01/2023 09:47
f16fd666-5896-4915-b46d-9349dd79d9e1,Male,Both,Benue,Processing,Producer/Processor,Groundnut,Yes,Yes,PVNL,Oju57333,04/02/2023 14:18,Yes,oju07,26/01/2023 09:47
4d12d0ad-662a-4b44-aefd-2d130e84cea2,Female,Adult,Kano,Agro-Input_Dealer,Producer,Maize,Yes,No,WOFAN,GarAPZ18,04/02/2023 14:18,Yes,gmm13,25/01/2023 09:47
e0628e55-f9af-4c61-8dde-e649bf7349a9,Female,Both,Kano,Production,Processor,---,Yes,Yes,WOFAN,TofU1733,04/02/2023 13:26,Yes,tof20,24/01/2023 09:47
5fc686be-1a17-45ba-a19d-32e7d12d1c13,Both,Both,Kano,---,Producer,Rice,Yes,Yes,WOFAN,TofQJ616,04/02/2023 11:47,No,tof35,23/01/2023 09:47
c5d78afc-76c6-496c-beed-f5204256dda6,Female,Adult,Benue,Production,Producer/Processor,Groundnut,Yes,No,PVNL,GweIU558,04/02/2023 14:22,Yes,mak11,22/01/2023 09:47
93d4799c-ae09-42a5-bea3-f237ea6378a3,Female,Adult,Bauchi,Production,Producer,Groundnut,Yes,Yes,WOFAN,DasL0O42,04/02/2023 13:40,Yes,das06,21/01/2023 09:47
f9ca35a0-63f6-4bf6-9f25-29f82fc0d315,Both,Adult,Bauchi,Processing,Processor,---,Yes,Yes,WOFAN,DasJES42,04/02/2023 14:02,Yes,das06,31/01/2023 09:47
a52fbd66-b835-4743-b21d-59dabc7eed92,Both,Youth,Nasarawa,Production,Producer/Processor,Rice,Yes,No,PVNL,AweX2I39,04/02/2023 07:47,Yes,awe03,31/01/2023 09:47
f1c7559e-cf09-40d7-9198-1660f083f1cc,Female,Adult,Benue,---,Producer,Rice,Yes,No,PVNL,GumT6P49,04/02/2023 14:27,No,oju06,31/01/2023 09:47
e5c07c44-121c-47b5-95a4-ef9ea7ac7271,Male,Youth,Nasarawa,Other,Producer,Rice,Yes,No,PVNL,Obi3NY23,04/02/2023 14:32,Yes,obi02,31/01/2023 09:47
9eef3433-9f43-45de-ac7a-f0783b6fd745,Male,Both,Kano,Agro-Input_Dealer,Producer,Rice,Yes,Yes,WOFAN,BebILD50,04/02/2023 09:10,Yes,beb34,31/01/2023 09:47
79a9a2be-bd5c-49a8-bc25-cdf793f85acc,Both,Both,Nasarawa,---,Producer,Rice,Yes,Yes,PVNL,Kea14T16,04/02/2023 13:19,No,kea01,05/02/2023 08:17
518d8977-d099-4d3e-a128-1acdc8cf5c1e,Female,Youth,Nasarawa,Processing,Producer/Processor,Rice,Yes,Yes,PVNL,Obi50L05,04/02/2023 08:57,Yes,obi13,05/02/2023 08:17
dcecffed-a65a-4b8e-9659-5dbac63d4d7e,Both,Both,Benue,Production,Producer/Processor,Maize,Yes,No,PVNL,GumGAP50,04/02/2023 14:40,Yes,gwe03,06/02/2023 09:00
52e80080-6acf-413d-a29a-21600d3ff445,Female,Adult,Kano,Processing,Processor,---,Yes,Yes,WOFAN,BebSZI40,04/02/2023 14:40,Yes,beb02,07/02/2023 09:12
1c35967b-d674-4c2e-acec-67177e194aa4,Male,Adult,Kano,Production,Processor,---,Yes,Yes,WOFAN,TofLR044,04/02/2023 14:27,Yes,tof24,08/02/2023 09:13
27554fae-26f6-4845-a656-f9aabd7c9ca4,Female,Adult,Kano,Production,Processor,---,Yes,Yes,WOFAN,BebQ3K31,04/02/2023 12:09,Yes,beb01,09/02/2023 09:30
0dfd9af4-f583-4d29-a97a-3b8517373fc8,Female,Adult,Kano,Agro-Input_Dealer,Producer,Maize,Yes,No,WOFAN,Gar9ZB58,04/02/2023 14:43,Yes,gmm13,01/02/2023 08:17
9d2717ca-7499-4f10-8956-a07e52ff21a3,Female,Adult,Kaduna,---,Processor,---,Yes,No,PVNL,KadISM51,04/02/2023 14:47,No,kds04,02/02/2023 08:17
