formid,CoopGender,CoopAgeGroup,CoopState,CoopLGA,CoopOperateJointVenture,CoopMajorBizArea,MajorCropGrownByCoop,MajorCommodityProcessedByCoop,MajorCommodityMarketedByCoop,Have_elected _excos,Have_active_bank_account,Implementing_partner,State-IP,GenCooperativeUniqueID,completed_time,started_time,username,received_on,NatureOfCoopMember,Type_of_Location
85a2aa38-8beb-4a64-bce3-781810fefd08,Female,Youth,Jigawa,Jahun,Yes,Production,Rice,---,---,No,No,WOFAN,Jigawa-WOFAN,JahZXPE58,02/01/2024 16:33,02/01/2024 16:26,jah69,02/01/2024 16:34,Producers/Processors,Rural
8746ba52-bb7b-4546-a2cc-64e826545944,Female,Youth,Kano,Rano,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Kano-WOFAN,RanDXPN44,02/01/2024 16:08,02/01/2024 15:53,gmm60,02/01/2024 16:35,Producers,Rural
c809692e-de87-4ffc-b01f-f86d6b02b0f5,Female,Youth,Bauchi,Toro,Yes,Processing,---,Rice,---,Yes,No,WOFAN,Bauchi-WOFAN,TorNMDI00,02/01/2024 10:03,02/01/2024 09:34,tor05,02/01/2024 16:38,Producers/Processors,Peri_urban
f29d2e20-c04f-4a41-8482-4fe88b728e25,Female,Youth,Kano,Garum_Mallam,No,---,---,---,---,Yes,Yes,WOFAN,Kano-WOFAN,GarP2DD34,02/01/2024 12:21,02/01/2024 11:55,bun01,02/01/2024 16:41,Producers/Processors,Rural
5c84e6a0-e643-4b01-bb80-96c4239ee629,Female,Youth,Jigawa,Jahun,Yes,Mechanization_service_provider,---,---,---,Yes,Yes,WOFAN,Jigawa-WOFAN,JahSZPP53,02/01/2024 16:41,02/01/2024 16:13,jah76,02/01/2024 16:41,Producers,Rural
8ebd74cd-24c3-4cdd-bc54-8038bd4cdeaf,Female,Youth,Kaduna,Ikara,Yes,Production,Maize,---,---,No,No,WOFAN,Kaduna-WOFAN,IkaMVQ102,02/01/2024 11:18,02/01/2024 11:06,ika22,02/01/2024 16:42,Producers,Rural
be1e7feb-287e-4e26-8a2a-54eec98d1154,Female,Youth,Kaduna,Ikara,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Kaduna-WOFAN,IkaTP4011,02/01/2024 15:29,02/01/2024 15:17,ika22,02/01/2024 16:44,Producers,Rural
409926be-82ff-474c-81a0-ea18c90566a0,Female,Youth,Jigawa,Jahun,Yes,Production,Rice,---,---,Yes,No,WOFAN,Jigawa-WOFAN,Jah9FTA47,02/01/2024 16:47,02/01/2024 11:00,jah75,02/01/2024 16:47,Producers,Rural
0dbbde5c-c68a-4eab-8653-a980d6e2dfff,Female,Youth,Kaduna,Ikara,Yes,Agro-Input_Dealer,---,---,---,Yes,No,WOFAN,Kaduna-WOFAN,IkaKGGC04,02/01/2024 13:26,02/01/2024 12:21,ika26,02/01/2024 16:52,Producers,Rural
8355664d-4a98-4d96-a0f7-40b403a1ce3a,Female,Youth,Kaduna,Ikara,Yes,Agro-Input_Dealer,---,---,---,Yes,Yes,WOFAN,Kaduna-WOFAN,IkaXN2F03,02/01/2024 16:52,02/01/2024 16:42,ika26,02/01/2024 16:52,Producers/Processors,Rural
6aaa350a-6ec4-487f-9202-dfeb16f472e5,Female,Youth,Jigawa,Jahun,Yes,Production,Groundnut,---,---,Yes,No,WOFAN,Jigawa-WOFAN,JahW4GQ33,02/01/2024 09:48,02/01/2024 09:27,jah58,02/01/2024 17:01,Producers/Processors,Rural
50ff3ea1-1cff-4323-b249-952a1567901d,Female,Youth,Jigawa,Jahun,No,---,---,---,---,Yes,No,WOFAN,Jigawa-WOFAN,JahU80K34,02/01/2024 09:32,02/01/2024 09:23,jah39,02/01/2024 17:02,Producers/Processors,Rural
699996d7-7849-4e72-895b-7d6bb73ab86c,Female,Youth,Jigawa,Jahun,No,---,---,---,---,Yes,No,WOFAN,Jigawa-WOFAN,Jah8ABM37,02/01/2024 09:58,02/01/2024 09:49,jah39,02/01/2024 17:02,Producers,Rural
f3b5a5d6-e2f0-47ee-857d-0a1e6cf7f68d,Female,Youth,Jigawa,Jahun,No,---,---,---,---,Yes,No,WOFAN,Jigawa-WOFAN,Jah45OE23,02/01/2024 09:35,02/01/2024 09:21,jah41,02/01/2024 17:03,Producers,Rural
e0b72dd6-89b9-4c1e-9d58-b63e2881c910,Female,Youth,Jigawa,Jahun,No,---,---,---,---,No,No,WOFAN,Jigawa-WOFAN,Jah62Q809,02/01/2024 13:08,02/01/2024 13:02,jah41,02/01/2024 17:05,Producers,Rural
8dfdf476-debe-4f1c-b4c2-4b8015db99fb,Female,Youth,Jigawa,Jahun,No,---,---,---,---,Yes,No,WOFAN,Jigawa-WOFAN,JahFCTL20,02/01/2024 12:43,02/01/2024 12:35,jah39,02/01/2024 17:06,Processors,Rural
3714c3c8-b908-4a55-af69-908dc24c0a66,Female,Youth,Kano,Rimi_Gado,Yes,Production,Maize,---,---,Yes,No,WOFAN,Kano-WOFAN,RimWT7H27,02/01/2024 17:06,02/01/2024 12:00,rig13,02/01/2024 17:06,Producers/Processors,Rural
c476ae25-32e3-4aa2-ab31-790b50fb4c97,Female,Youth,Jigawa,Jahun,Yes,Agro-Input_Dealer,---,---,---,Yes,Yes,WOFAN,Jigawa-WOFAN,JahVVKI17,02/01/2024 16:20,02/01/2024 16:01,jah63,02/01/2024 17:11,Producers/Processors,Rural
a8a13173-7f88-40e0-903b-cee27c7aefa9,Female,Youth,Jigawa,Jahun,Yes,Production,Rice,---,---,Yes,No,WOFAN,Jigawa-WOFAN,Jah8WDW59,02/01/2024 17:12,02/01/2024 16:55,jah73,02/01/2024 17:12,Producers/Processors,Rural
bc70f645-c3fb-41bb-b060-6047e529835f,Female,Youth,Gombe,Shongom,Yes,Production,Rice,---,---,Yes,No,WOFAN,Gombe-WOFAN,ShoBQ0B10,02/01/2024 17:15,02/01/2024 16:42,sha01,02/01/2024 17:15,Producers/Processors,Rural
ee944d6d-25f0-4d11-a367-242f98ea5fcf,Female,Youth,Jigawa,Jahun,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Jigawa-WOFAN,Jah89PZ13,02/01/2024 09:10,02/01/2024 08:40,jah51,02/01/2024 17:16,Producers,Rural
7b02da0f-5612-401e-8e58-5c6b9225adca,Female,Youth,Kano,Rimi_Gado,Yes,Production,Maize,---,---,Yes,No,WOFAN,Kano-WOFAN,Rim83IC38,02/01/2024 11:13,02/01/2024 10:59,rig05,02/01/2024 17:18,Producers,Rural
17178a12-9caf-4ce4-8646-31b0e1ba674e,Female,Youth,Kano,Rimi_Gado,Yes,Processing,---,Maize,---,Yes,No,WOFAN,Kano-WOFAN,RimERD629,02/01/2024 15:15,02/01/2024 15:02,rig05,02/01/2024 17:19,Producers/Processors,Rural
4988f00a-40c6-4905-be2c-118f6e3ac2a4,Female,Youth,Benue,Tarka,Yes,Production,Rice,---,---,Yes,No,PVNL,Benue-PVNL,TarX0IU41,02/01/2024 14:50,02/01/2024 14:27,gee05,02/01/2024 17:23,Producers/Processors,Rural
c7e5bc0d-94e1-48f7-a840-b46fec3f55e7,Female,Youth,Jigawa,Jahun,Yes,Production,Groundnut,---,---,Yes,No,WOFAN,Jigawa-WOFAN,JahUZMN59,02/01/2024 11:37,02/01/2024 11:26,jah58,02/01/2024 17:24,Producers/Processors,Rural
be20b07b-1299-49b9-8b3b-805d8cd829cc,Female,Youth,Jigawa,Jahun,Yes,Processing,---,Rice,---,Yes,Yes,WOFAN,Jigawa-WOFAN,JahZYRU11,02/01/2024 11:40,02/01/2024 11:04,jah52,02/01/2024 17:42,Producers,Rural
82f63458-a39a-4fbf-be54-90c6547b1237,Female,Youth,Jigawa,Jahun,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Jigawa-WOFAN,Jah2ZAL56,02/01/2024 16:01,02/01/2024 15:47,jah52,02/01/2024 17:43,Producers,Rural
1ed754bf-6231-4ab1-9246-e05ce520d12a,Female,Youth,Jigawa,Jahun,No,---,---,---,---,Yes,Yes,WOFAN,Jigawa-WOFAN,Jah38A828,02/01/2024 14:37,02/01/2024 11:48,jah45,02/01/2024 17:51,Producers,Rural
4989ee1e-28c4-4757-b98e-b483dd5b736c,Female,Youth,Bauchi,Toro,Yes,Production,Rice,---,---,Yes,No,WOFAN,Bauchi-WOFAN,Tor2Q5F53,02/01/2024 15:03,02/01/2024 14:49,tor05,02/01/2024 17:55,Producers/Processors,Peri_urban
126588d3-2d86-469c-bada-72033b9d7336,Female,Youth,Bauchi,Warji,Yes,Production,Rice,---,---,Yes,No,WOFAN,Bauchi-WOFAN,WarSP0953,02/01/2024 17:55,02/01/2024 17:38,war04,02/01/2024 17:55,Producers/Processors,Rural
c6104d63-6493-42ba-9862-d1edc0927303,Female,Youth,Gombe,Shongom,Yes,Agro-Input_Dealer,---,---,---,Yes,Yes,WOFAN,Gombe-WOFAN,Sho2A3318,02/01/2024 09:41,02/01/2024 09:12,sha04,02/01/2024 17:55,Producers,Rural
c79b93dd-59e0-4601-9f43-999142319aec,Female,Youth,Kano,Bagwai,Yes,Processing,---,Maize,---,Yes,No,WOFAN,Kano-WOFAN,BagB4GZ46,02/01/2024 16:12,02/01/2024 15:52,bag05,02/01/2024 18:12,Producers/Processors,Rural
13bf88e5-5530-4814-a59a-8abe50d53121,Female,Youth,Gombe,Billiri,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Gombe-WOFAN,Bil7IWA05,02/01/2024 15:09,02/01/2024 14:59,bill07,02/01/2024 18:14,Producers,Peri_urban
6dc9fb81-602b-4f2a-8dae-f0b0099d3a2e,Female,Youth,Jigawa,Jahun,No,---,---,---,---,Yes,No,WOFAN,Jigawa-WOFAN,JahBD9J04,02/01/2024 09:46,02/01/2024 09:12,jah47,02/01/2024 18:15,Producers,Rural
59c9db34-537f-4269-bf2f-d0340080d7c0,Female,Youth,Jigawa,Jahun,No,---,---,---,---,Yes,No,WOFAN,Jigawa-WOFAN,JahPGQZ25,02/01/2024 11:36,02/01/2024 11:26,jah47,02/01/2024 18:16,Producers,Rural
466d1b77-9007-48ba-b02e-0b531e76cddd,Female,Youth,Kano,Garum_Mallam,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Kano-WOFAN,GarHTB748,02/01/2024 15:52,02/01/2024 14:59,gmm48,02/01/2024 18:16,Producers,Rural
f83a7484-d137-4a8a-85f8-2c577fdf06cb,Female,Youth,Bauchi,Ningi,Yes,Production,Rice,---,---,Yes,No,WOFAN,Bauchi-WOFAN,NinXD3915,02/01/2024 12:40,02/01/2024 12:24,nin15,02/01/2024 18:22,Producers,Rural
5bd8027a-88d9-4247-9b13-431ad71d2834,Female,Youth,Kaduna,Ikara,No,---,---,---,---,No,No,WOFAN,Kaduna-WOFAN,IkaRXT811,02/01/2024 15:35,02/01/2024 15:28,ika32,02/01/2024 18:23,Producers/Processors,Rural
e8d09871-3a06-4e6f-993f-dc549cd47450,Female,Youth,Kaduna,Ikara,No,---,---,---,---,Yes,No,WOFAN,Kaduna-WOFAN,IkaDPEG28,02/01/2024 16:11,02/01/2024 15:59,ika32,02/01/2024 18:24,Producers/Processors,Rural
e753ac51-edd2-4b21-90e7-ffebfe0c18ac,Female,Youth,Kaduna,Ikara,No,---,---,---,---,Yes,No,WOFAN,Kaduna-WOFAN,IkaPA4X56,02/01/2024 16:17,02/01/2024 16:11,ika32,02/01/2024 18:25,Producers/Processors,Rural
b69e513e-f91e-4db6-a3db-66cec9f9deb3,Female,Youth,Kaduna,Ikara,No,---,---,---,---,Yes,No,WOFAN,Kaduna-WOFAN,IkaV5ZJ57,02/01/2024 16:24,02/01/2024 16:17,ika32,02/01/2024 18:26,Producers/Processors,Rural
0e97a877-2fe8-4364-bb0b-abf13483142d,Female,Youth,Kano,Garum_Mallam,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Kano-WOFAN,Gar1GFD31,02/01/2024 11:58,02/01/2024 11:43,bun10,02/01/2024 18:33,Producers,Rural
330cd902-4ff0-4ecc-b3d9-c44bb238d668,Female,Youth,Bauchi,Ganjuwa,Yes,Agro-Input_Dealer,---,---,---,Yes,No,WOFAN,Bauchi-WOFAN,GanV76810,02/01/2024 15:43,02/01/2024 15:24,gan09,02/01/2024 18:43,Producers,Rural
b7798c83-6fee-43ca-a2a4-3408bd961fed,Female,Youth,Kaduna,Ikara,No,---,---,---,---,Yes,No,WOFAN,Kaduna-WOFAN,IkaD03829,02/01/2024 13:33,02/01/2024 12:20,ika23,02/01/2024 18:44,Producers/Processors,Rural
3556b8ed-30d6-48d9-8489-4e329cf09ca9,Female,Youth,Jigawa,Jahun,No,---,---,---,---,Yes,No,WOFAN,Jigawa-WOFAN,JahFJ4C06,02/01/2024 13:39,02/01/2024 13:35,jah47,02/01/2024 18:48,Producers,Rural
81e9884f-de7b-401d-bf47-a65eea4afcd1,Female,Youth,Gombe,Akko,Yes,Production,Maize,---,---,Yes,No,WOFAN,Gombe-WOFAN,AkkXT4F51,02/01/2024 13:49,02/01/2024 13:31,akk01,02/01/2024 19:01,Producers,Rural
ad3d9c50-5337-45c8-ba11-d115c6e0db1d,Female,Youth,Kano,Garum_Mallam,Yes,Production,Rice,---,---,Yes,No,WOFAN,Kano-WOFAN,GarB4OJ03,02/01/2024 15:10,02/01/2024 14:13,gmm70,02/01/2024 19:03,Producers,Rural
f13c89dc-f3d2-4249-be7e-e2d5f126497d,Female,Youth,Kano,Garum_Mallam,Yes,Agro-Input_Dealer,---,---,---,No,Yes,WOFAN,Kano-WOFAN,GarHE5C09,02/01/2024 10:54,02/01/2024 10:31,bun16,02/01/2024 19:13,Producers,Rural
3f10c377-03ca-47ac-b6d7-c487ed2aba7c,Female,Youth,Gombe,Akko,No,---,---,---,---,Yes,Yes,WOFAN,Gombe-WOFAN,AkkZYQV27,02/01/2024 12:57,02/01/2024 12:26,akk05,02/01/2024 19:14,Producers,Peri_urban
6481bea5-5aca-41c1-af1e-bbed8072436d,Female,Youth,Bauchi,Warji,No,---,---,---,---,Yes,No,WOFAN,Bauchi-WOFAN,WarM3BU42,02/01/2024 19:15,02/01/2024 18:57,war03,02/01/2024 19:15,Producers/Processors,Rural
0f9cdc43-943a-4613-8334-63c2e028a0c8,Female,Youth,Bauchi,Ganjuwa,No,---,---,---,---,Yes,Yes,WOFAN,Bauchi-WOFAN,Gan3MXR31,02/01/2024 10:18,02/01/2024 09:37,gan08,02/01/2024 19:17,Producers,Rural
3fd324f9-b35e-4fc5-b0b8-e92c809bf3f0,Female,Youth,Jigawa,Jahun,Yes,Processing,---,Rice,---,Yes,No,WOFAN,Jigawa-WOFAN,Jah6M0L20,02/01/2024 19:20,02/01/2024 19:04,jah73,02/01/2024 19:20,Producers/Processors,Rural
060a0f79-f88a-4d90-b2f6-506949259735,Female,Youth,Kano,Garum_Mallam,Yes,Production,Rice,---,---,Yes,No,WOFAN,Kano-WOFAN,Gar9Q3C49,02/01/2024 13:20,02/01/2024 11:54,gmm51,02/01/2024 19:38,Producers/Processors,Rural
5ee6e110-01a7-4307-860e-48b6a83de25e,Female,Youth,Kano,Rano,Yes,Agro-Input_Dealer,---,---,---,Yes,Yes,WOFAN,Kano-WOFAN,RanXXXH56,02/01/2024 19:45,02/01/2024 14:05,gmm57,02/01/2024 19:45,Producers,Rural
42941c81-5c25-4e1e-9978-75bc1375fda7,Female,Youth,Kano,Kura,Yes,Production,Rice,---,---,Yes,No,WOFAN,Kano-WOFAN,KurNBE056,02/01/2024 08:38,02/01/2024 08:15,kur01,02/01/2024 19:45,Producers/Processors,Rural
6329a16e-6f3b-4f60-8a8b-7965bf755991,Female,Youth,Kano,Kura,Yes,Production,Rice,---,---,Yes,No,WOFAN,Kano-WOFAN,KurB8BP03,02/01/2024 14:37,02/01/2024 14:22,kur01,02/01/2024 19:50,Producers/Processors,Rural
3c0b3e1e-f034-4130-bea5-1b838b96f52e,Female,Youth,Jigawa,Jahun,Yes,Agro-Exporter,---,---,Maize,No,No,WOFAN,Jigawa-WOFAN,JahUMH237,02/01/2024 19:52,02/01/2024 19:42,jah73,02/01/2024 19:52,Marketers,Rural
406cd9b0-e10d-4ecd-964a-e45434818a85,Female,Youth,Bauchi,Bauchi,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Bauchi-WOFAN,BauW64A37,02/01/2024 11:57,02/01/2024 11:30,bau17,02/01/2024 20:21,Producers,Urban
f8fc3a79-c293-4735-873b-92573040c559,Female,Youth,Jigawa,Jahun,No,---,---,---,---,Yes,No,WOFAN,Jigawa-WOFAN,Jah87BF56,02/01/2024 14:45,02/01/2024 14:34,jah84,02/01/2024 20:21,Producers,Rural
c98bce03-2027-4737-872f-f8bd0953b584,Female,Youth,Kaduna,Ikara,Yes,Production,Maize,---,---,Yes,No,WOFAN,Kaduna-WOFAN,IkaJ0I738,02/01/2024 16:20,02/01/2024 16:08,ika16,02/01/2024 20:25,Producers/Processors,Rural
ae71d6f1-c987-4042-a7a6-9f83bda2b929,Female,Youth,Bauchi,Bauchi,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Bauchi-WOFAN,BauH0IX15,02/01/2024 14:42,02/01/2024 14:17,bau14,02/01/2024 20:52,Producers,Urban
073a63d6-f428-4f88-852b-c6c09580cce1,Female,Youth,Jigawa,Jahun,Yes,Production,Rice,---,---,Yes,No,WOFAN,Jigawa-WOFAN,JahKTAC34,02/01/2024 13:24,02/01/2024 13:12,jah42,02/01/2024 20:53,Producers/Processors,Rural
428a9701-6769-4f50-a478-5c82ff40ce3b,Female,Youth,Jigawa,Jahun,Yes,Processing,---,Rice,---,Yes,Yes,WOFAN,Jigawa-WOFAN,Jah0RYB45,02/01/2024 21:33,02/01/2024 21:22,jah81,02/01/2024 21:33,Producers,Rural
bb7e9ce9-11d9-41aa-a7e3-217c3a4f3e0c,Female,Youth,Kano,Garum_Mallam,No,---,---,---,---,Yes,No,WOFAN,Kano-WOFAN,GarPMV318,02/01/2024 21:38,02/01/2024 21:04,bun06,02/01/2024 21:38,Producers,Rural
1211ebb2-e005-466e-a088-5352841c1ee1,Female,Youth,Bauchi,Alkaleri,Yes,Production,Groundnut,---,---,Yes,No,WOFAN,Bauchi-WOFAN,Alk4IEX22,02/01/2024 11:53,02/01/2024 11:31,alk02,02/01/2024 23:18,Producers,Rural
806a50d1-89fe-48f5-b3e7-0ba08c7d8b14,Female,Youth,Bauchi,Alkaleri,Yes,Production,Rice,---,---,Yes,No,WOFAN,Bauchi-WOFAN,AlkCFTQ27,02/01/2024 13:59,02/01/2024 13:43,alk02,02/01/2024 23:25,Producers/Processors,Rural
d3e4d6b7-f5bd-457d-904b-09a1ae0f3aee,Female,Youth,Bauchi,Alkaleri,Yes,Production,Rice,---,---,Yes,No,WOFAN,Bauchi-WOFAN,Alk3T8B19,02/01/2024 16:12,02/01/2024 15:55,alk02,02/01/2024 23:25,Producers,Rural
0a0bafc5-3abb-4808-8c59-c4cee6777e4a,Female,Youth,Kaduna,Ikara,Yes,Production,Maize,---,---,Yes,No,WOFAN,Kaduna-WOFAN,Ika2ZCT32,02/01/2024 13:15,02/01/2024 12:27,ika29,03/01/2024 05:30,Producers/Processors,Rural
2ab370a3-8176-4781-9bff-3e3cfffcb60e,Female,Youth,Jigawa,Jahun,No,---,---,---,---,No,No,WOFAN,Jigawa-WOFAN,JahEM0I40,03/01/2024 05:30,03/01/2024 05:27,jah71,03/01/2024 05:30,Processors,Rural
ca604ed2-7f38-403f-8044-ae93941888cf,Female,Youth,Jigawa,Jahun,Yes,Processing,---,Rice,---,Yes,No,WOFAN,Jigawa-WOFAN,JahBSXF57,03/01/2024 05:31,03/01/2024 04:30,jah45,03/01/2024 05:46,Producers,Rural
c77be887-a481-4db9-8620-bab6816311ba,Female,Youth,Gombe,Shongom,No,---,---,---,---,Yes,No,WOFAN,Gombe-WOFAN,ShoM7TP12,03/01/2024 06:31,03/01/2024 06:10,sha01,03/01/2024 06:31,Producers/Processors,Peri_urban
72090e56-1516-43c6-a43f-2569a44cf885,Female,Youth,Kano,Garum_Mallam,No,---,---,---,---,Yes,No,WOFAN,Kano-WOFAN,GarGVDL57,02/01/2024 11:34,02/01/2024 11:20,bun20,03/01/2024 06:32,Producers,Rural
c442d7a5-88fe-4789-9fb8-993c0d0a390c,Female,Youth,Jigawa,Jahun,Yes,Production,Rice,---,---,Yes,No,WOFAN,Jigawa-WOFAN,JahL37H21,03/01/2024 07:03,03/01/2024 06:55,jah53,03/01/2024 07:03,Producers,Rural
8eb2930d-f099-4d59-9350-36caf2e1ef30,Female,Youth,Kano,Garum_Mallam,No,---,---,---,---,No,No,WOFAN,Kano-WOFAN,Gar9EG856,02/01/2024 13:01,02/01/2024 12:50,bun20,03/01/2024 07:04,Producers,Rural
dbabac42-a002-4efa-8fa6-14e74b23e0a3,Female,Youth,Jigawa,Ringim,Yes,Production,Rice,---,---,Yes,No,WOFAN,Jigawa-WOFAN,RinP4K336,03/01/2024 07:14,03/01/2024 06:54,rin19,03/01/2024 07:14,Producers,Rural
deb242c9-91d9-442d-b992-f397b3276605,Female,Youth,Jigawa,Jahun,Yes,Agro-Input_Dealer,---,---,---,Yes,Yes,WOFAN,Jigawa-WOFAN,JahANFQ04,02/01/2024 16:35,02/01/2024 16:24,jah72,03/01/2024 07:27,Producers,Rural
67a9783d-464a-441b-b329-7af257d645b1,Female,Youth,Gombe,Billiri,Yes,Production,Maize,---,---,Yes,No,WOFAN,Gombe-WOFAN,BilX7B616,02/01/2024 12:18,02/01/2024 11:38,bill02,03/01/2024 07:27,Producers,Rural
ec07504b-7537-4e19-8928-e2813dbcccce,Female,Youth,Kano,Garum_Mallam,No,---,---,---,---,Yes,Yes,WOFAN,Kano-WOFAN,GarX2VH39,02/01/2024 15:30,02/01/2024 15:08,bun11,03/01/2024 07:29,Producers,Rural
409ec408-727e-4242-aa4c-ad0ed48d3594,Female,Youth,Kano,Garum_Mallam,No,---,---,---,---,Yes,Yes,WOFAN,Kano-WOFAN,GarJK4E24,02/01/2024 15:41,02/01/2024 15:31,bun11,03/01/2024 07:29,Producers/Processors,Rural
9cdc7e46-9f94-4841-b186-2303430d2f43,Female,Youth,Kano,Garum_Mallam,No,---,---,---,---,Yes,No,WOFAN,Kano-WOFAN,GarONBO28,02/01/2024 15:55,02/01/2024 15:41,bun11,03/01/2024 07:29,Producers,Rural
78b5ce0e-a3e5-4866-b2ca-ca17f2374252,Female,Youth,Kano,Garum_Mallam,No,---,---,---,---,Yes,Yes,WOFAN,Kano-WOFAN,GarKOIH26,02/01/2024 20:58,02/01/2024 20:24,bun11,03/01/2024 07:31,Producers/Processors,Rural
7f075fa1-e4fe-4ddd-8445-2af0195e5cde,Female,Youth,Kano,Kura,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Kano-WOFAN,KurMZGD26,03/01/2024 07:31,03/01/2024 06:44,kur05,03/01/2024 07:31,Producers/Processors,Urban
5bded0ec-19da-41ac-9368-cfdea6544e4f,Female,Youth,Jigawa,Jahun,Yes,Agro-Input_Dealer,---,---,---,Yes,Yes,WOFAN,Jigawa-WOFAN,Jah5NQ439,03/01/2024 07:46,03/01/2024 07:34,jah68,03/01/2024 07:46,Producers,Rural
7079fd92-f390-4ed0-83a5-e6b0271a66f3,Female,Youth,Gombe,Billiri,No,---,---,---,---,Yes,No,WOFAN,Gombe-WOFAN,Bil0IT750,02/01/2024 13:17,02/01/2024 12:47,bill09,03/01/2024 07:48,Producers,Peri_urban
68cdce3e-1a37-4e66-9bf1-883196cf64af,Female,Youth,Kano,Kiru,Yes,Production,Sorghum,---,---,Yes,Yes,WOFAN,Kano-WOFAN,KirG1NS39,03/01/2024 08:02,03/01/2024 07:42,kir15,03/01/2024 08:02,Producers,Rural
ad6c3f6f-1c52-48f2-a326-b3ab4544f67e,Female,Youth,Bauchi,Warji,No,---,---,---,---,Yes,No,WOFAN,Bauchi-WOFAN,WarFYA927,03/01/2024 08:04,03/01/2024 07:48,war05,03/01/2024 08:22,Producers/Processors,Rural
e8fd72bb-a36e-4a10-a1f3-807aeabb3e5c,Female,Youth,Jigawa,Jahun,No,---,---,---,---,Yes,No,WOFAN,Jigawa-WOFAN,JahJLC437,03/01/2024 08:27,03/01/2024 08:18,jah84,03/01/2024 08:27,Producers,Rural
e48cdc99-0dd8-42bd-ba9b-3e47b23e0112,Female,Youth,Kano,Garum_Mallam,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Kano-WOFAN,Gar8FG545,03/01/2024 08:29,03/01/2024 08:19,gmm52,03/01/2024 08:29,Producers/Processors,Rural
afe117d0-7017-4ea6-b6ec-301458d1f663,Female,Youth,Jigawa,Jahun,Yes,Processing,---,Rice,---,Yes,No,WOFAN,Jigawa-WOFAN,Jah7MES32,03/01/2024 08:33,03/01/2024 08:18,jah82,03/01/2024 08:33,Processors,Rural
2c8fcd1b-a652-47bc-a48b-b0f8cca97334,Female,Youth,Bauchi,Ganjuwa,Yes,Agro-Input_Dealer,---,---,---,Yes,No,WOFAN,Bauchi-WOFAN,Gan1L4739,02/01/2024 12:37,02/01/2024 11:23,gan11,03/01/2024 08:34,Producers,Rural
55436171-d727-48c8-9c0e-1f4b3b63d87e,Female,Youth,Jigawa,Jahun,No,---,---,---,---,Yes,No,WOFAN,Jigawa-WOFAN,JahYYIO56,03/01/2024 08:34,03/01/2024 08:27,jah84,03/01/2024 08:34,Producers,Rural
2f7c276f-1000-44b8-9f91-e03bf56f6db7,Female,Youth,Kano,Garum_Mallam,Yes,Production,Maize,---,---,Yes,No,WOFAN,Kano-WOFAN,GarDKZG21,03/01/2024 08:35,03/01/2024 08:03,gmm55,03/01/2024 08:35,Producers,Rural
f9b84a0a-ee78-4751-8229-217b7688a9fe,Female,Youth,Kano,Rano,Yes,Agro-Input_Dealer,---,---,---,Yes,Yes,WOFAN,Kano-WOFAN,Ran05VS15,03/01/2024 08:35,03/01/2024 08:16,ran07,03/01/2024 08:35,Producers,Rural
f6427231-67bf-41c6-bbce-2fb4a1af0c1a,Female,Youth,Kaduna,Ikara,Yes,Processing,---,Groundnut,---,Yes,Yes,WOFAN,Kaduna-WOFAN,IkaO4ZP46,02/01/2024 19:30,02/01/2024 19:12,ika36,03/01/2024 08:36,Producers/Processors,Rural
07568137-6d16-4037-8ef9-6b494d24880b,Female,Youth,Kaduna,Ikara,Yes,Production,Groundnut,---,---,Yes,Yes,WOFAN,Kaduna-WOFAN,IkaEJGW09,03/01/2024 05:54,03/01/2024 05:41,ika36,03/01/2024 08:36,Producers/Processors,Rural
cd07d55c-3030-4f63-a025-3694edfd1a13,Female,Youth,Kano,Rimi_Gado,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Kano-WOFAN,RimDLN826,03/01/2024 08:36,03/01/2024 08:19,rig06,03/01/2024 08:37,Producers/Processors,Rural
f611c0aa-7736-488e-881c-d1922a90ed8f,Female,Youth,Kano,Rimi_Gado,Yes,Production,Rice,---,---,Yes,No,WOFAN,Kano-WOFAN,RimL94Z18,02/01/2024 13:11,02/01/2024 12:32,rig07,03/01/2024 08:42,Producers/Processors,Rural
7969e684-8124-498d-a7fe-8c969bb1af5b,Female,Youth,Kaduna,Ikara,Yes,Production,Maize,---,---,Yes,No,WOFAN,Kaduna-WOFAN,IkaTZEZ36,02/01/2024 12:16,02/01/2024 11:43,ika35,03/01/2024 08:52,Producers/Processors,Rural
9c10821f-3a43-4665-b6b9-fa1fd1013ba5,Female,Youth,Kaduna,Ikara,Yes,Production,Maize,---,---,Yes,No,WOFAN,Kaduna-WOFAN,IkaT7LT57,03/01/2024 08:59,03/01/2024 08:40,ika03,03/01/2024 08:59,Producers/Processors,Rural
